epoch,kci_percent
1,75.10222626079054
2,72.37494366831906
3,72.51475261007717
4,73.14143245693563
5,77.20357941834452
6,80.63143752798925
7,81.03139013452915
8,81.96500672947509
9,81.22161671207992
10,81.52909336941813
11,85.00449640287769
12,86.18570778334092
13,87.77777777777777
14,87.64019739793629
15,88.85663242518982
16,88.0661231884058
17,90.60267857142857
18,90.13483146067416
19,91.31991051454139
20,90.61524743646902
21,91.08933454876937
22,92.10407239819004
23,92.31468849477035
24,91.94407456724367
25,92.06526598122485
26,92.6768814781433
27,93.70096908167974
28,92.70690443529949
29,93.19727891156462
30,93.15315315315316
31,93.96751740139212
32,93.55704697986577
33,93.62084456424078
34,94.52423698384202
35,94.05784003615003
36,94.86023444544635
37,94.63890119627824
38,94.07806191117093
39,93.91402714932127
40,94.14535666218035
41,93.76961004034065
42,94.18073938840712
43,93.37837837837839
44,94.27532939572922
45,94.00707651481646
46,95.1037906137184
47,94.40894568690096
48,94.3001443001443
49,95.0594693504117
50,94.31716082659479
51,94.53302961275627
52,94.27549194991055
53,94.48627103631533
54,94.24700133274101
55,94.3835616438356
56,94.65020576131687
57,94.25599276345545
58,94.79910714285714
59,94.65493910690121
60,94.27532939572922
61,94.5193171608266
62,94.36429215509467
63,94.31564868479715
64,94.20745397395599
65,94.404168554599
66,94.75336322869956
67,94.33243727598565
68,94.37386569872959
69,95.18419884598313
70,94.82915717539863
71,95.04685408299866
72,94.68566259611035
73,94.52770208900999
74,94.4844664565511
75,94.82990152193375
76,94.33318161128813
77,94.8016415868673
78,94.18394950405771
79,94.81216457960645
80,94.82680036463081
81,94.57831325301204
82,94.70348574015391
83,94.53818827708703
84,95.07136485280999
85,95.1006711409396
86,94.87695749440715
87,94.72120658135283
88,95.00919963201471
89,95.57622504537206
90,95.03561887800535
91,95.72727272727273
92,94.99101527403414
93,95.16711833785004
94,95.27877697841727
95,95.3125
96,95.39385847797062
97,94.95203289173139
98,95.37037037037037
99,95.55353901996371
100,95.3766350924673
101,95.1707097933513
102,95.04484304932735
103,95.19450800915332
104,95.82022471910112
105,95.89350180505414
106,94.76978095663836
107,95.0909090909091
108,95.53047404063206
109,96.02425876010781
110,94.95181275814593
111,95.51111111111112
112,96.18337850045167
113,95.75386012715713
114,95.29724933451642
115,95.6619972887483
116,95.14606741573034
117,94.6094106898127
