epoch,kci_percent
1,49.8014997794442
2,55.96145226355894
3,57.36347358997315
4,64.65053763440861
5,64.58145814581458
6,68.94107221976074
7,82.0959710276143
8,76.63971248876909
9,76.82926829268293
10,75.06818181818183
11,73.61976847729296
12,81.6726780883679
13,83.35585585585585
14,82.26244343891402
15,74.5304114490161
16,83.0648769574944
17,82.55709807433945
18,81.0609480812641
19,82.18157181571816
20,83.15339631129105
21,82.12669683257919
22,83.09123921924649
23,81.97935368043088
24,81.8447037701975
25,80.82315694255993
26,80.63876651982379
27,82.28699551569507
28,80.35071942446042
29,79.8507462686567
30,79.78914311350381
31,81.8961625282167
32,81.87358916478556
33,82.31460674157304
34,81.59784560143628
35,83.71414681575109
36,83.4605026929982
37,82.69058295964126
38,82.73092369477911
39,81.78571428571428
40,82.06106870229007
41,82.30387736699728
42,83.85650224215246
43,82.32300884955752
44,83.0022573363431
45,82.09054593874833
46,82.97824116047144
47,82.02322465386334
48,82.78985507246377
49,80.53057553956835
50,83.6932073774179
51,83.36326897171082
52,83.13035633739287
53,82.95660036166366
54,82.95711060948081
55,82.61363636363637
56,81.5398469158037
57,82.03971119133574
58,82.5303917154435
59,83.18304779080252
60,81.43767060964512
61,83.36291038154393
62,81.75280898876404
63,83.25822442541686
64,82.30324588706091
65,79.21550946798918
66,82.95302013422818
67,83.42366757000903
68,83.99191737763807
69,84.00981266726137
