epoch,target,mv,correct,total,kci_percent,ann_sign_avg,dynamic_positive_percent
1,B35_H2S,air2_SP,418.0,842.0,49.6437054631829,-0.007125890736342043,100.0
1,B35_H2S,HEATER2_output_T_SP,946.0,1228.0,77.0358306188925,-0.5407166123778502,0.0
1,B35_SO2,air2_SP,634.0,1280.0,49.53125,1.0,49.53125
1,B35_SO2,HEATER2_output_T_SP,260.0,1184.0,21.95945945945946,-0.5608108108108109,100.0
2,B35_H2S,air2_SP,419.0,806.0,51.98511166253102,-0.007444168734491315,38.0893300248139
2,B35_H2S,HEATER2_output_T_SP,608.0,1220.0,49.83606557377049,-0.6196721311475409,38.36065573770492
2,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
2,B35_SO2,HEATER2_output_T_SP,190.0,1156.0,16.43598615916955,-0.671280276816609,100.0
3,B35_H2S,air2_SP,392.0,758.0,51.715039577836414,-0.03430079155672823,0.0
3,B35_H2S,HEATER2_output_T_SP,683.0,1236.0,55.25889967637541,-0.6084142394822006,28.398058252427184
3,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
3,B35_SO2,HEATER2_output_T_SP,208.0,1194.0,17.42043551088777,-0.6515912897822446,100.0
4,B35_H2S,air2_SP,440.0,826.0,53.26876513317191,-0.06537530266343826,0.0
4,B35_H2S,HEATER2_output_T_SP,960.0,1210.0,79.33884297520662,-0.5867768595041323,0.0
4,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
4,B35_SO2,HEATER2_output_T_SP,206.0,1148.0,17.94425087108014,-0.6411149825783972,100.0
5,B35_H2S,air2_SP,414.0,788.0,52.53807106598985,-0.050761421319796954,0.0
5,B35_H2S,HEATER2_output_T_SP,978.0,1224.0,79.90196078431373,-0.5980392156862745,0.0
5,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
5,B35_SO2,HEATER2_output_T_SP,198.0,1152.0,17.1875,-0.65625,100.0
6,B35_H2S,air2_SP,412.0,816.0,50.490196078431374,-0.00980392156862745,0.0
6,B35_H2S,HEATER2_output_T_SP,972.0,1226.0,79.28221859706362,-0.5856443719412724,0.0
6,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
6,B35_SO2,HEATER2_output_T_SP,448.0,1192.0,37.58389261744966,-0.6140939597315436,77.3489932885906
7,B35_H2S,air2_SP,418.0,802.0,52.119700748129674,-0.04239401496259352,0.0
7,B35_H2S,HEATER2_output_T_SP,966.0,1200.0,80.5,-0.61,0.0
7,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
7,B35_SO2,HEATER2_output_T_SP,963.0,1136.0,84.77112676056338,-0.6866197183098591,2.3767605633802815
8,B35_H2S,air2_SP,402.0,784.0,51.275510204081634,-0.025510204081632654,0.0
8,B35_H2S,HEATER2_output_T_SP,968.0,1226.0,78.95595432300163,-0.5791190864600326,0.0
8,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
8,B35_SO2,HEATER2_output_T_SP,762.0,1162.0,65.57659208261617,-0.6316695352839932,37.52151462994836
9,B35_H2S,air2_SP,428.0,788.0,54.31472081218274,-0.08629441624365482,0.0
9,B35_H2S,HEATER2_output_T_SP,960.0,1222.0,78.55973813420621,-0.5711947626841244,0.0
9,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
9,B35_SO2,HEATER2_output_T_SP,734.0,1138.0,64.49912126537785,-0.6449912126537786,52.37258347978911
10,B35_H2S,air2_SP,450.0,768.0,58.59375,-0.171875,0.0
10,B35_H2S,HEATER2_output_T_SP,916.0,1212.0,75.57755775577557,-0.5115511551155115,0.0
10,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
10,B35_SO2,HEATER2_output_T_SP,657.0,1140.0,57.63157894736842,-0.5824561403508772,62.280701754385966
11,B35_H2S,air2_SP,436.0,824.0,52.9126213592233,-0.05825242718446602,0.0
11,B35_H2S,HEATER2_output_T_SP,960.0,1230.0,78.04878048780488,-0.5609756097560976,0.0
11,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
11,B35_SO2,HEATER2_output_T_SP,631.0,1158.0,54.490500863557855,-0.616580310880829,63.29879101899827
12,B35_H2S,air2_SP,392.0,788.0,49.746192893401016,0.005076142131979695,0.0
12,B35_H2S,HEATER2_output_T_SP,974.0,1220.0,79.8360655737705,-0.5967213114754099,0.0
12,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
12,B35_SO2,HEATER2_output_T_SP,977.0,1148.0,85.10452961672473,-0.6585365853658537,17.334494773519165
13,B35_H2S,air2_SP,414.0,798.0,51.8796992481203,-0.03759398496240601,0.0
13,B35_H2S,HEATER2_output_T_SP,972.0,1228.0,79.15309446254072,-0.5830618892508144,0.0
13,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
13,B35_SO2,HEATER2_output_T_SP,1035.0,1134.0,91.26984126984127,-0.671957671957672,16.49029982363316
14,B35_H2S,air2_SP,442.0,814.0,54.2997542997543,-0.085995085995086,0.0
14,B35_H2S,HEATER2_output_T_SP,934.0,1202.0,77.70382695507487,-0.5540765391014975,0.0
14,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
14,B35_SO2,HEATER2_output_T_SP,980.0,1124.0,87.18861209964413,-0.6263345195729537,6.049822064056939
15,B35_H2S,air2_SP,444.0,806.0,55.08684863523573,-0.10173697270471464,0.0
15,B35_H2S,HEATER2_output_T_SP,944.0,1230.0,76.7479674796748,-0.5349593495934959,0.0
15,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
15,B35_SO2,HEATER2_output_T_SP,665.0,1156.0,57.52595155709343,-0.5986159169550173,60.98615916955017
16,B35_H2S,air2_SP,438.0,826.0,53.026634382566584,-0.06053268765133172,0.0
16,B35_H2S,HEATER2_output_T_SP,958.0,1212.0,79.04290429042905,-0.5808580858085809,0.0
16,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
16,B35_SO2,HEATER2_output_T_SP,1037.0,1152.0,90.01736111111111,-0.6319444444444444,25.086805555555557
17,B35_H2S,air2_SP,420.0,822.0,51.09489051094891,-0.021897810218978103,0.0
17,B35_H2S,HEATER2_output_T_SP,952.0,1224.0,77.77777777777777,-0.5555555555555556,0.0
17,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
17,B35_SO2,HEATER2_output_T_SP,1035.0,1140.0,90.78947368421052,-0.6140350877192983,23.596491228070175
18,B35_H2S,air2_SP,480.0,844.0,56.872037914691944,-0.13744075829383887,0.0
18,B35_H2S,HEATER2_output_T_SP,896.0,1206.0,74.29519071310116,-0.4859038142620232,0.0
18,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
18,B35_SO2,HEATER2_output_T_SP,935.0,1100.0,85.0,-0.5854545454545454,22.90909090909091
19,B35_H2S,air2_SP,412.0,784.0,52.55102040816327,-0.05102040816326531,0.0
19,B35_H2S,HEATER2_output_T_SP,970.0,1214.0,79.9011532125206,-0.5980230642504119,0.0
19,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
19,B35_SO2,HEATER2_output_T_SP,977.0,1150.0,84.95652173913044,-0.6556521739130434,23.217391304347824
20,B35_H2S,air2_SP,412.0,800.0,51.5,-0.03,0.0
20,B35_H2S,HEATER2_output_T_SP,970.0,1218.0,79.63875205254516,-0.5927750410509032,0.0
20,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
20,B35_SO2,HEATER2_output_T_SP,1035.0,1148.0,90.15679442508711,-0.6376306620209059,17.50871080139373
21,B35_H2S,air2_SP,430.0,810.0,53.08641975308642,-0.06172839506172839,0.0
21,B35_H2S,HEATER2_output_T_SP,938.0,1196.0,78.42809364548495,-0.568561872909699,0.0
21,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
21,B35_SO2,HEATER2_output_T_SP,982.0,1134.0,86.59611992945327,-0.6225749559082893,23.280423280423282
22,B35_H2S,air2_SP,450.0,796.0,56.53266331658291,-0.1306532663316583,0.0
22,B35_H2S,HEATER2_output_T_SP,934.0,1192.0,78.35570469798658,-0.5671140939597316,0.0
22,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
22,B35_SO2,HEATER2_output_T_SP,997.0,1138.0,87.60984182776801,-0.5992970123022847,19.947275922671352
23,B35_H2S,air2_SP,408.0,790.0,51.64556962025316,-0.03291139240506329,0.0
23,B35_H2S,HEATER2_output_T_SP,980.0,1230.0,79.67479674796748,-0.5934959349593496,0.0
23,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
23,B35_SO2,HEATER2_output_T_SP,985.0,1156.0,85.2076124567474,-0.6505190311418685,23.442906574394463
24,B35_H2S,air2_SP,426.0,796.0,53.517587939698494,-0.07035175879396985,0.0
24,B35_H2S,HEATER2_output_T_SP,932.0,1218.0,76.51888341543514,-0.5303776683087028,0.0
24,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
24,B35_SO2,HEATER2_output_T_SP,1009.0,1162.0,86.83304647160068,-0.576592082616179,22.63339070567986
25,B35_H2S,air2_SP,420.0,796.0,52.76381909547739,-0.05527638190954774,0.0
25,B35_H2S,HEATER2_output_T_SP,956.0,1222.0,78.23240589198036,-0.5646481178396072,0.0
25,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
25,B35_SO2,HEATER2_output_T_SP,918.0,1124.0,81.67259786476869,-0.6654804270462633,31.672597864768683
26,B35_H2S,air2_SP,452.0,864.0,52.31481481481482,-0.046296296296296294,0.0
26,B35_H2S,HEATER2_output_T_SP,926.0,1234.0,75.04051863857374,-0.5008103727714749,0.0
26,B35_SO2,air2_SP,1280.0,1280.0,100.0,1.0,100.0
26,B35_SO2,HEATER2_output_T_SP,1003.0,1162.0,86.31669535283993,-0.5662650602409639,17.29776247848537
