epoch,train_loss,val_loss
1,0.8757179975509644,0.6925869584083557
2,0.7990450263023376,0.6312569379806519
3,0.7418673634529114,0.5848498940467834
4,0.6979498863220215,0.5415672063827515
5,0.6576901376247406,0.49975892901420593
6,0.6204823851585388,0.46396273374557495
7,0.5898642539978027,0.43838244676589966
8,0.5645501911640167,0.42073720693588257
9,0.5405126214027405,0.40562301874160767
10,0.5159181952476501,0.3896498680114746
11,0.4924112409353256,0.3731115460395813
12,0.47244565188884735,0.35991114377975464
13,0.45623187720775604,0.3525921702384949
14,0.44119948148727417,0.3477065861225128
15,0.4262075424194336,0.33954140543937683
16,0.41124212741851807,0.3278803825378418
17,0.39761994779109955,0.31589359045028687
18,0.3858673423528671,0.3079849183559418
19,0.3757019340991974,0.3046737313270569
20,0.3655330091714859,0.303724467754364
21,0.35543563961982727,0.3042724132537842
22,0.3452925980091095,0.305521696805954
23,0.3354335278272629,0.30702754855155945
24,0.32577580213546753,0.3063390254974365
25,0.31655353307724,0.30202120542526245
26,0.3070821464061737,0.294712632894516
27,0.29732415080070496,0.28738367557525635
28,0.2878238409757614,0.2817833125591278
29,0.27973903715610504,0.27786484360694885
30,0.2725069373846054,0.2742077112197876
31,0.26601819694042206,0.26950281858444214
32,0.259748712182045,0.26898422837257385
33,0.25432661175727844,0.27096664905548096
34,0.24941705167293549,0.2710244953632355
35,0.24469628185033798,0.26879459619522095
36,0.24012603610754013,0.26837003231048584
37,0.23574893921613693,0.2695862650871277
38,0.23159200698137283,0.27231109142303467
39,0.22794818133115768,0.2727954387664795
40,0.22461480647325516,0.2718852162361145
41,0.22125687450170517,0.26846998929977417
42,0.21833081543445587,0.26545438170433044
43,0.2153632640838623,0.26428788900375366
44,0.2125665470957756,0.2584993243217468
45,0.2100546434521675,0.2602895498275757
46,0.20744258910417557,0.25702977180480957
47,0.20505325496196747,0.25519609451293945
48,0.20244690775871277,0.2507035732269287
49,0.2004193291068077,0.24781322479248047
50,0.19815723598003387,0.24276892840862274
51,0.19608445465564728,0.24315597116947174
52,0.19375406205654144,0.24032871425151825
53,0.1916472166776657,0.2377007007598877
54,0.18956542760133743,0.23674476146697998
55,0.18739913403987885,0.23357656598091125
56,0.18562770634889603,0.23253291845321655
57,0.18347462266683578,0.23168295621871948
58,0.18151865899562836,0.22892867028713226
59,0.17963721603155136,0.22827430069446564
60,0.17783824354410172,0.22740115225315094
61,0.17654026299715042,0.22523054480552673
62,0.1742909625172615,0.224819615483284
63,0.17240355908870697,0.22276444733142853
64,0.1706136167049408,0.22034859657287598
65,0.16879495978355408,0.2213115394115448
66,0.16718362271785736,0.2193330079317093
67,0.16562437266111374,0.21878059208393097
68,0.16426779329776764,0.21706223487854004
69,0.1626330316066742,0.21665166318416595
70,0.16134308278560638,0.21667718887329102
71,0.1596120074391365,0.21444742381572723
72,0.1581624522805214,0.21474215388298035
73,0.1566888689994812,0.2154557853937149
74,0.1560867428779602,0.21422041952610016
75,0.15468302369117737,0.2127559334039688
76,0.15311288833618164,0.21217095851898193
77,0.15271520614624023,0.21227218210697174
78,0.1503336876630783,0.2122478187084198
79,0.1494586169719696,0.21074526011943817
80,0.1483381912112236,0.21121510863304138
81,0.14786512404680252,0.21058040857315063
82,0.14635449647903442,0.21044203639030457
83,0.14554736018180847,0.20915040373802185
84,0.14456401765346527,0.2068570852279663
85,0.14327362924814224,0.20864352583885193
86,0.14283455908298492,0.21002627909183502
87,0.14153151214122772,0.20721106231212616
88,0.14124324172735214,0.20766502618789673
89,0.1400654911994934,0.2073592096567154
90,0.13876929134130478,0.2055951952934265
91,0.13778971880674362,0.20472826063632965
92,0.13744604587554932,0.2043021321296692
93,0.13625716418027878,0.20398038625717163
94,0.1354510262608528,0.20296530425548553
95,0.13435697555541992,0.20211651921272278
96,0.13384604454040527,0.20158644020557404
97,0.133256196975708,0.20229852199554443
98,0.13250286877155304,0.20340362191200256
99,0.13303323835134506,0.2063743770122528
100,0.13481827825307846,0.20052377879619598
101,0.13128170371055603,0.19962935149669647
102,0.13293671607971191,0.19999843835830688
103,0.1304387003183365,0.2028304934501648
104,0.12909824401140213,0.19733557105064392
105,0.1292365938425064,0.19577331840991974
106,0.12743200361728668,0.20049451291561127
107,0.12757886201143265,0.19554640352725983
