Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0002809978109240429,0.0003658322935753599,0.949535972314353,3.2242716087285497
1,t+1,B35_SO2,0.00011408223750358273,0.00015135712356909543,0.9840268602872844,8.341509219158278
2,t+2,B35_H2S,0.00031272043384992696,0.000405522993782793,0.9379969814354718,3.588462343169379
2,t+2,B35_SO2,0.00012154365505932976,0.00016038487911489206,0.9820783482983341,8.924606486109635
3,t+3,B35_H2S,0.00032533336435139587,0.00042172069629144686,0.932954420940871,3.732327493055422
3,t+3,B35_SO2,0.00012493263729844862,0.00016453768161241644,0.98115246657288,9.209970225421205
4,t+4,B35_H2S,0.00033587415621583026,0.0004353132390798923,0.9285694646342112,3.8520767339518764
4,t+4,B35_SO2,0.0001283945930013286,0.00016849396961088724,0.9802499852145171,9.517012871904779
5,t+5,B35_H2S,0.00034683011071136224,0.00044924198646241335,0.9239317589533137,3.9769417568869447
5,t+5,B35_SO2,0.00013181853211538747,0.00017269570527765626,0.9792683369646138,9.833550522741938
6,t+6,B35_H2S,0.0003570840668965364,0.0004619458126841669,0.9195770988276408,4.093896437223575
6,t+6,B35_SO2,0.0001352902931317877,0.00017679306714224263,0.9782894421574877,10.15507080212424
7,t+7,B35_H2S,0.00036587148296969823,0.00047268402705813033,0.9158120331139167,4.194299997831013
7,t+7,B35_SO2,0.00013835263059451606,0.000180688380107869,0.9773396405224473,10.453176563842971
8,t+8,B35_H2S,0.0003736352542424558,0.0004820641823876131,0.9124648389440653,4.283418967757069
8,t+8,B35_SO2,0.00014135008120228434,0.00018459433220558824,0.9763676343846527,10.737979953067354
9,t+9,B35_H2S,0.00038075851790075497,0.0004905855438308638,0.9093758892346666,4.365485920726533
9,t+9,B35_SO2,0.000144139653354921,0.0001881744897502562,0.9754607459974414,11.01167339175613
10,t+10,B35_H2S,0.0003874959319832483,0.0004986241608846317,0.9064182029884678,4.443614242628983
10,t+10,B35_SO2,0.00014667606539812712,0.0001915947695979512,0.9745792579669204,11.254109205575595
11,t+11,B35_H2S,0.00039295360602080464,0.0005052727837647689,0.9039442944016334,4.5070139495477965
11,t+11,B35_SO2,0.0001488943510517302,0.00019463543111555354,0.9737846543992469,11.459067048887846
12,t+12,B35_H2S,0.00039712360836357825,0.0005106783122387586,0.9019091202542642,4.55680912780535
12,t+12,B35_SO2,0.0001506145974918172,0.00019706321233320875,0.9731454460149689,11.626627538267599
13,t+13,B35_H2S,0.00040041377991717676,0.0005152542169797309,0.9001737198106847,4.596811980465128
13,t+13,B35_SO2,0.00015187342011449922,0.00019896142700788155,0.9726443982445553,11.759594992584061
14,t+14,B35_H2S,0.0004031977888311293,0.0005193608188197288,0.8985911932060809,4.631429659668338
14,t+14,B35_SO2,0.00015308719363952251,0.0002006336766798921,0.9722013768912434,11.890529956934486
15,t+15,B35_H2S,0.000406106778901963,0.0005233656878511464,0.8970246978304572,4.667598171927492
15,t+15,B35_SO2,0.00015422720741626133,0.0002023281653339434,0.9717482282903741,12.014441694491158
16,t+16,B35_H2S,0.0004086399593928341,0.0005269946746045402,0.8955829699565009,4.700022530010154
16,t+16,B35_SO2,0.0001553495674837216,0.0002039812685969416,0.9713024915259254,12.131792476048767
17,t+17,B35_H2S,0.00041049433821956565,0.0005296560807773517,0.8945042205190192,4.725675167839837
17,t+17,B35_SO2,0.00015629315825740962,0.00020540632350578517,0.9709165254636287,12.214281649419172
18,t+18,B35_H2S,0.00041092050476128296,0.0005304229036551213,0.8941587958295667,4.736485417033612
18,t+18,B35_SO2,0.00015701015429151914,0.00020656299900034258,0.9706022806091906,12.261037194538
