MAE,RMSE,R2,MAPE,Variable
0.805641175152344,1.2822676011391105,0.9424324017558946,0.6713000955773382,air
15.371482399452518,17.77297253499735,0.5123143646575943,9.500373245079679,second_air2
2.219866987876661,2.5682003927593473,0.44123613109849324,10.244983782860896,COG
0.2177063908640689,0.24896165457005343,0.2143299910825972,0.036286913565611284,burner_input_T_PV
2.8755184604249234e-05,3.397672874785524e-05,0.7656046880840591,0.0017726288513721573,burner_inputP
0.3093387304182789,0.3569363033231793,0.09719530989859138,0.025368451113926074,burner_output_T_PV
3.028112645645879e-05,3.5382067804189456e-05,0.7439611379765019,0.0018666768476625522,burner_output_P_PV
1.7654327457936383,2.7754817596547405,0.9460311425577135,0.6656099520221168,fur_F
5.274846541711156,6.486068729521091,0.4571733436353821,4.352492521128367,fur_inputT
6.943970010711961e-05,8.761044442072137e-05,0.8585697937156032,0.004417586275056313,fur_inputP
5.500022161860349,6.303182338778885,0.4584087631370777,0.60292078363713,fur_temp
6.189000671987728,7.05096728773996,0.48202558476465285,0.6806993579176879,fur_outputT
6.126508112940032e-05,7.97762806913646e-05,0.8322879786130906,0.003898905480210423,fur_outputP_PV
1.6716734153052928,2.804363643137738,0.9440093258501259,0.6354816035598515,WHB_F
5.914784110261131,6.77310880635888,0.5220488694100249,0.6503900796457179,WHB_inputT
0.00016064060368656748,0.00022676653970340945,0.9322077638323598,0.01055798683887479,WHB_inputP
12.168436357336859,14.80688472796927,0.8327950674805542,8.374786531318563,WHB_outputT
0.00017152304138779941,0.00022227169261039505,0.9339416426353441,0.01127825018281132,WHB_outputP
1.6302202649957978,2.659952002684435,0.9496273683488298,0.6231662591221611,SEP1_F
0.0001484927280081494,0.00020348384353774342,0.9432846729383384,0.009764332123366082,SEP1_P_PV
2.148138592626823,2.3124026989397075,-1.5168497523758333,1.8617279042917125,SEP1_T
4.104170432751949,5.055218961642017,0.8539765426376146,1.7211308200452518,HEATER1_F
2.2189038261475127,2.3831845593637886,-1.6732853713797042,1.9222658822447387,HEATER1_input_T
0.00026330034028501165,0.00032979382827685004,0.873544229241019,0.01855045822566412,HEATER1_input_P
0.8880728968867553,1.3040249476904198,0.9512001172844776,0.3861977837991153,HEATER1_output_T_PV
0.00027290378901898314,0.00033442943839712434,0.8502018606908714,0.01923455870328831,HEATER1_output_P
4.000963793068922,5.159420230877779,0.8478946503551357,1.6837914367684257,cat1_F
0.846116896240589,1.2315969690110722,0.9564704476582369,0.3682150355237562,cat1_input_temp
1.8182840038295995,2.487171953855531,0.9274050980962968,0.6563020924323139,cat1_output_temp
0.0002955370766631159,0.0003543570986491595,0.8269544312032524,0.020831835311347666,cat1_input_P
7.190265938156986e-05,9.052561480182965e-05,0.8512004668931122,0.005094285419685027,cat1_output_P_PV
4.189528611202842,4.9542698327268715,0.8605994695194725,1.7664622729295258,SEP2_F
0.00014353537788075555,0.00019918375835060662,0.9471928699194635,0.010543904689372895,SEP2_P_PV
2.289831779800492,2.4349222994308812,0.03162373436197674,5.57048235012166,SEP2_T
3.213796111664933,3.6788062820800294,0.7809266598613628,2.0484628877064783,HEATER2_F
2.4275819796626634,2.571623361824845,-0.08016064891415975,5.906576023103146,HEATER2_input_T
0.0003585590843186516,0.00041525262944309754,0.8985369493423961,0.02843163473234742,HEATER2_input_P
19.97044553140233,27.734441147419446,0.14879850549204665,6.985725682199403,HEATER2_output_T_PV
3.4553954967952407,3.861356674734994,0.7586454281899512,2.203527557861098,cat2_F
21.58011174578789,28.78452192953791,0.08312193980097349,7.624587906982623,cat2_input_temp
17.377309726978275,24.02273646132836,0.26018216228968005,5.239536272507028,cat2_output_temp
0.0003287633702503894,0.0003817753474999575,0.9106492634842048,0.02607322536828109,cat2_input_P
0.00010847519731457061,0.00014199032583332428,0.7683603972551563,0.008666508819762641,cat2_output_P_PV
2.755951571647768,3.294017589932566,0.8207095608399815,1.7759190052727205,SEP3_F
0.00017928848282064557,0.0002378853378803272,0.9256362287031502,0.01492978802586907,SEP3_P_PV
2.2554643839558666,2.98678697304588,-0.24981972398659336,1.6801092158727184,SEP3_T
0.0017824648329204877,0.002249297412803509,-2.4248974565833175,10.933975626066788,B35_H2S
0.0007413455182508802,0.0011793802293152186,0.6076082027196632,22.53893857430413,B35_SO2
