plot_type,case,variable,split,n_samples,MAE,RMSE,R2,MAPE
rolling_time_series,R5,B35_H2S,train,1134,0.0004639791647805336,0.0006114882130838695,0.8574299471339784,5.2802465799848886
rolling_time_series,R5,B35_H2S,valid,126,0.0004332618138797709,0.000540031108984524,0.8312207830382855,4.95067311526994
rolling_time_series,R5,B35_H2S,test,126,0.0004846242438202484,0.0005716048641646468,0.23608615692434975,6.346864764798172
rolling_time_series,R5,B35_H2S,all,1386,0.00046306350370225655,0.00060178720431669,0.8519986965180528,5.347250645448374
rolling_time_series,R5,B35_SO2,train,1134,0.0001854222944437145,0.0002487640206649348,0.956812581223862,13.995427409538749
rolling_time_series,R5,B35_SO2,valid,126,0.00013238584264615798,0.00017161591916514581,0.9772758864942127,15.568788007760903
rolling_time_series,R5,B35_SO2,test,126,0.00022678438597341821,0.0002563068100119871,0.42735549608122425,9.461145223868774
rolling_time_series,R5,B35_SO2,all,1386,0.00018436098896481881,0.0002434780270776504,0.9562759127876986,13.726252719770764
rolling_time_series,R5-1,B35_H2S,train,1134,0.00041762173329336653,0.000546640448561919,0.9458315966027363,4.380416060376717
rolling_time_series,R5-1,B35_H2S,valid,126,0.0003727117708708526,0.000433091328152641,0.4726427868064804,4.099810669016467
rolling_time_series,R5-1,B35_H2S,test,126,0.0008882437465554719,0.0011324055392323634,0.8078853675888897,7.638508829370213
rolling_time_series,R5-1,B35_H2S,all,1386,0.00045632282882423857,0.000614909632964725,0.9282929275108037,4.651096731070649
rolling_time_series,R5-1,B35_SO2,train,1134,0.00022498345082561197,0.0003317748928628093,0.9609096314148836,10.997250642509979
rolling_time_series,R5-1,B35_SO2,valid,126,0.0002237420689080503,0.0002703672431908772,0.8026036784465274,10.824745594244295
rolling_time_series,R5-1,B35_SO2,test,126,0.00011848911024472215,0.0001506388029991995,0.9213919443385724,12.994136501218781
rolling_time_series,R5-1,B35_SO2,all,1386,0.00021518929423484367,0.00031427574906684965,0.9607944234094461,11.163103443459352
rolling_time_series,R5-2,B35_H2S,train,1134,0.0004792890125465759,0.0006158261172037612,0.8481955209993691,5.098103228181582
rolling_time_series,R5-2,B35_H2S,valid,126,0.0004416760488169179,0.0005402853752700457,0.8172747511589787,4.773094545433011
rolling_time_series,R5-2,B35_H2S,test,126,0.000622185722533333,0.0007287940304162229,0.10830655203880835,7.223417119766215
rolling_time_series,R5-2,B35_H2S,all,1386,0.0004888602622063123,0.0006205734360744219,0.8326211868487767,5.26176733807577
rolling_time_series,R5-2,B35_SO2,train,1134,0.0002493563381505011,0.0003546538433197853,0.9341206252921657,19.046521795397773
rolling_time_series,R5-2,B35_SO2,valid,126,0.00011373950454338207,0.00013486027581590554,0.9611814095908303,16.370457928980798
rolling_time_series,R5-2,B35_SO2,test,126,0.00019968850186575794,0.00023655712231690604,0.9524774023535579,13.828527531191574
rolling_time_series,R5-2,B35_SO2,all,1386,0.0002325122772512409,0.0003311358830320336,0.9388885891171664,18.328880147159303
rolling_time_series,R5-6,B35_H2S,train,1249,0.0004356015767216459,0.0005583531375886349,0.8902560832742266,5.172246652498677
rolling_time_series,R5-6,B35_H2S,valid,140,0.00046029926002214206,0.0005786345823379372,0.33085355282771345,5.886602122114937
rolling_time_series,R5-6,B35_H2S,test,140,0.0005822909467446735,0.0006765898000046875,0.8330256692636965,6.546365517196659
rolling_time_series,R5-6,B35_H2S,all,1529,0.000451294308876841,0.0005720483246115033,0.8790868317046757,5.363473864273689
rolling_time_series,R5-6,B35_SO2,train,1249,0.00018749008123488775,0.0002465363987221734,0.9548281995330022,12.79561709584684
rolling_time_series,R5-6,B35_SO2,valid,140,0.00020328933878233609,0.00023513132157144622,0.8312415843073684,13.261918307245127
rolling_time_series,R5-6,B35_SO2,test,140,0.00014227626654612005,0.00019295716304749337,0.9102244389223775,17.810632048352744
rolling_time_series,R5-6,B35_SO2,all,1529,0.00018479679281122215,0.00024108316912881282,0.9530352580956758,13.297503467950559
rolling_time_series,R5-11,B35_H2S,unknown,96,0.0002487270543251065,0.0003016298814412129,0.6715423094455462,3.93095254987951
rolling_time_series,R5-11,B35_H2S,all,96,0.0002487270543251065,0.0003016298814412129,0.6715423094455462,3.93095254987951
rolling_time_series,R5-11,B35_SO2,unknown,96,0.001808790982147538,0.0021961647576435764,-2.256691180248431,27.26191208506286
rolling_time_series,R5-11,B35_SO2,all,96,0.001808790982147538,0.0021961647576435764,-2.256691180248431,27.26191208506286
rolling_time_series,R5-12,B35_H2S,unknown,126,0.0026081297417554126,0.0029982817298007287,-5.085533847591923,16.124503041551712
rolling_time_series,R5-12,B35_H2S,all,126,0.0026081297417554126,0.0029982817298007287,-5.085533847591923,16.124503041551712
rolling_time_series,R5-12,B35_SO2,unknown,126,0.0005608469673214617,0.0009026809909332066,0.7701307770202491,15.793408574700015
rolling_time_series,R5-12,B35_SO2,all,126,0.0005608469673214617,0.0009026809909332066,0.7701307770202491,15.793408574700015
