,0
i,2.9614313382771513
j,415.7173781619485
steps,4284.676142162407
acidgas_Fm,116.88987167452247
acidgas_CO2,1.952340478133863
acidgas_H2O,2.267535391022659
acidgas_H2S,2.6176329161158733
acidgas_T,0.42734667498232226
acidgas_P,0.008432934411019954
air,99.05691075946262
air_SP,152.35780509359003
second_air2,42.374898382460934
air2_SP,42.37513050844169
COG,5.719040930072138
COG_SP,6.401451054940777
burner_input_T_SP,0.0
burner_input_T_PV,0.3313440221517524
burner_inputP,9.323814460183912e-05
burner_output_T_SP,2.273929337904011e-13
burner_output_T_PV,0.4552425430408529
burner_output_P_SP,0.0
burner_output_P_PV,9.224003761055396e-05
fur_F,11.783479902708299
fur_inputT,12.402375301647913
fur_inputP,0.0001864399938270945
fur_temp,12.485672700095458
fur_outputT,14.007128004136268
fur_outputP_SP,0.0
fur_outputP_PV,0.00014661984389802108
WHB_F,11.682805318468622
WHB_inputT,14.007128392040656
WHB_inputP,0.000835966965364278
WHB_outputT,37.08077409104852
WHB_outputP,0.0008297885381572132
SEP1_F,11.682805318468622
SEP1_P_SP,2.2206341190468856e-16
SEP1_P_PV,0.0008192693672174998
SEP1_T,2.4548207390711037
HEATER1_F,14.051387555197936
HEATER1_input_T,2.4548207179731096
HEATER1_input_P,0.0009488788728354777
HEATER1_output_T_SP,5.611833650019905
HEATER1_output_T_PV,5.61378011068818
HEATER1_output_P,0.0008785199263056699
cat1_F,14.051387555197936
cat1_input_temp,5.61378011068818
cat1_output_temp,9.446843855127801
cat1_input_P,0.000865046586587729
cat1_output_P_SP,2.2206341190468856e-16
cat1_output_P_PV,0.00018477664936941162
cat1_deltaP,0.7441240305518995
SEP2_F,14.138544243327477
SEP2_P_SP,2.2206341190468856e-16
SEP2_P_PV,0.0008134801611443939
SEP2_T,2.589238788251967
HEATER2_F,8.46509489581903
HEATER2_input_T,2.589238768005729
HEATER2_input_P,0.001097283444721371
HEATER2_output_T_SP,20.77603211685186
HEATER2_output_T_PV,20.784090779336072
HEATER2_output_P,0.0008785199263056699
cat2_F,8.46509489581903
cat2_input_temp,20.784090779336072
cat2_output_temp,20.231500197841925
cat2_input_P,0.0010727990749115099
cat2_output_P_SP,0.0
cat2_output_P_PV,0.00019360584813926326
cat2_deltaP,0.9581618309987243
SEP3_F,8.34031383305844
SEP3_P_SP,2.2206341190468856e-16
SEP3_P_PV,0.0007597467972775755
SEP3_T,12.461046506263953
B35_H2S,0.19539926268400828
B35_SO2,0.8709697792822142
ratio,19.73912907469994
ratioSP,4.441268238093771e-16
conv,0.004640492955154563
