,0
i,4.634146341463414
j,719.5
steps,7392.670731707317
acidgas_Fm,2645.797393853107
acidgas_CO2,40.07051903279218
acidgas_H2O,45.34216582291497
acidgas_H2S,54.897616763031
acidgas_T,83.60900920222561
acidgas_P,1.6721092042742214
air,2322.2005721579035
air_SP,3453.055072462398
second_air2,223.41692341450712
air2_SP,223.41687947594852
COG,30.013912715960366
COG_SP,28.287302264270238
burner_input_T_SP,599.9999588
burner_input_T_PV,599.9979761985348
burner_inputP,1.622156171884739
burner_output_T_SP,1219.5064060000002
burner_output_T_PV,1219.5045735542851
burner_output_P_SP,1.622195
burner_output_P_PV,1.6221943068384146
fur_F,278.0737347997798
fur_inputT,141.04640048451813
fur_inputP,1.571992957326812
fur_temp,930.294363490625
fur_outputT,930.4031639923102
fur_outputP_SP,1.571315
fur_outputP_PV,1.5713139188947325
WHB_F,274.8755271936907
WHB_inputT,930.4031585180641
WHB_inputP,1.5213055817840448
WHB_outputT,207.14539610706265
WHB_outputP,1.521198930253557
SEP1_F,274.8755271936907
SEP1_P_SP,1.5207950000000001
SEP1_P_PV,1.5207959525740173
SEP1_T,118.5929016388296
HEATER1_F,254.66390542041836
HEATER1_input_T,118.59290239410569
HEATER1_input_P,1.4203976644337735
HEATER1_output_T_SP,227.61897762111283
HEATER1_output_T_PV,227.61919094818762
HEATER1_output_P,1.4197327751856368
cat1_F,254.66390542041836
cat1_input_temp,227.61919094818762
cat1_output_temp,265.94817490746954
cat1_input_P,1.419589114417598
cat1_output_P_SP,1.4114450000000003
cat1_output_P_PV,1.4114451194695121
cat1_deltaP,8.144014254351626
SEP2_F,252.79178641941903
SEP2_P_SP,1.3613750000000002
SEP2_P_PV,1.3613740787045223
SEP2_T,45.31263989685636
HEATER2_F,166.90667187334859
HEATER2_input_T,45.31264001762873
HEATER2_input_P,1.2606649884322494
HEATER2_output_T_SP,177.68459349126863
HEATER2_output_T_PV,177.684307125813
HEATER2_output_P,1.4197327751856368
cat2_F,166.90667187334859
cat2_input_temp,177.684307125813
cat2_output_temp,237.33651642821812
cat2_input_P,1.2604234504764564
cat2_output_P_SP,1.251615
cat2_output_P_PV,1.2516147276117886
cat2_deltaP,8.80867788920012
SEP3_F,165.04338154839937
SEP3_P_SP,1.2009150000000002
SEP3_P_PV,1.200911131974763
SEP3_T,117.09770612365176
B35_H2S,-4.756437847839834
B35_SO2,-6.555771941123383
ratio,11.611017986533028
ratioSP,2.0454330290000002
conv,0.9682698944581638
