,0
Unnamed: 0,1941.651310394566
i,1.3170996413186478
j,415.7272819982017
steps,1941.651310394566
acidgas_Fm,6.093177604608732
acidgas_Fv,93.67255902158065
acidgas_CO2,1.9006252302406634
acidgas_H2O,2.2358408433743033
acidgas_H2S,2.599863583549848
acidgas_T,0.43035003742665306
acidgas_P,0.00832634330846044
air,5.132666783204546
air_SP,149.7126602172619
second_air2,45.26077114187395
air2_SP,45.26547847159694
COG,6.1079407254470794
COG_SP,6.753981794991524
burner_input_T_SP,0.0
burner_input_T_PV,0.3393025715738343
burner_inputP,9.13435198805252e-05
burner_output_T_SP,0.0
burner_output_T_PV,0.4625809559049922
burner_output_P_SP,2.2206870222880024e-16
burner_output_P_PV,9.040012650988716e-05
fur_F,11.5325119324133
fur_inputT,13.032456314798756
fur_inputP,0.0002325289671809921
fur_temp,13.236298320583442
fur_outputT,14.805344435182574
fur_outputP_SP,0.0
fur_outputP_PV,0.00019526002497753206
WHB_F,11.441571917177741
WHB_inputT,14.805340569719766
WHB_inputP,0.000963457970839499
WHB_outputT,36.38903189416181
WHB_outputP,0.000957676579559189
SEP1_F,11.441571917177741
SEP1_P_SP,0.0
SEP1_P_PV,0.0009477851894379661
SEP1_T,2.5834751329716203
HEATER1_F,13.944128276983175
HEATER1_input_T,2.583478481955382
HEATER1_input_P,0.001136447895741264
HEATER1_output_T_SP,10.612035249486807
HEATER1_output_T_PV,10.617093520409043
HEATER1_output_P,0.0010668284870589957
cat1_F,13.944128276983175
cat1_input_temp,10.617093520409043
cat1_output_temp,9.26560136117695
cat1_input_P,0.0010519756449572791
cat1_output_P_SP,2.2206870222880024e-16
cat1_output_P_PV,0.0002702438979437829
cat1_deltaP,0.8711824883632205
SEP2_F,13.793258148931685
SEP2_P_SP,2.2206870222880024e-16
SEP2_P_PV,0.0009886624957850532
SEP2_T,1.9811528917992711
HEATER2_F,9.417371862051823
HEATER2_input_T,1.9811528813826338
HEATER2_input_P,0.0013715443394519205
HEATER2_output_T_SP,25.916963564881726
HEATER2_output_T_PV,25.923582137486324
HEATER2_output_P,0.0010668284870589957
cat2_F,9.417371862051823
cat2_input_temp,25.923582137486324
cat2_output_temp,29.070467099960123
cat2_input_P,0.001342046156374629
cat2_output_P_SP,0.0
cat2_output_P_PV,0.00030598839893653147
cat2_deltaP,1.1700990348483613
SEP3_F,9.423197363393827
SEP3_P_SP,0.0
SEP3_P_PV,0.0009617777138111661
SEP3_T,12.245024923072437
B35_H2S,0.2047267816426175
B35_SO2,0.4062628493769188
ratio,1.1473134212490155
ratioSP,4.441374044576005e-16
conv,0.01885702294925444
