epoch,kci_percent
1,75.07865168539325
2,72.72930648769574
3,73.29749103942652
4,73.61607142857143
5,77.60995113282986
6,81.04286345558992
7,81.96868008948546
8,83.02690582959642
9,82.2072072072072
10,81.10814419225633
11,84.09697508896798
12,83.68778280542986
13,86.4918466284707
14,86.79538393253439
15,87.5
16,87.58992805755396
17,90.34315882094148
18,90.49844236760126
19,91.17256637168141
20,92.03892083149049
21,91.62906137184116
22,91.64072921298356
23,92.09575429087624
24,92.38556338028168
25,92.0592193808883
26,91.7960088691796
27,92.55707762557077
28,92.04494382022472
29,92.58844603672189
30,92.0816509645581
31,91.68968692449356
32,92.65097690941386
33,92.9243170622481
34,92.92389853137517
35,92.847533632287
36,93.59485815602837
37,94.1696113074205
38,92.94900221729489
39,92.59757738896366
40,92.95837023914969
41,92.12962962962963
42,92.34071396294623
43,92.13333333333334
44,93.51145038167938
45,92.62439453985029
46,93.6550491510277
47,92.8990081154193
48,93.13212927756655
49,93.72460496613996
50,92.97539149888144
51,93.45372460496614
52,93.84955752212389
53,93.88520971302428
54,92.72847100175747
55,92.96312949640287
56,93.49887133182844
57,92.70089285714286
58,93.78895814781835
59,93.14031180400892
60,93.38898916967509
61,93.2161921708185
62,92.75200713648528
63,93.00529567519858
64,93.03769401330378
65,93.23595505617978
66,93.4521158129176
67,93.2468694096601
68,93.49865951742628
69,94.2787177203918
70,92.84096057997282
71,93.98496240601504
72,93.1350626118068
73,93.40807174887892
74,93.11659192825113
75,93.49467140319716
76,93.24506283662477
77,93.24875396465791
78,93.56060606060606
79,93.69449378330373
80,93.80610412926391
81,93.25991189427313
82,92.53464461332142
83,92.69588313413014
84,93.43680709534368
85,93.59485815602837
86,94.16740872662511
87,92.81867145421903
88,93.28054298642535
89,94.174538911381
90,91.92477876106194
91,93.5201793721973
92,93.03825622775801
93,93.01700984780662
94,93.1476569407604
95,93.28322017458778
96,93.08370044052865
97,92.70927092709272
98,92.91044776119402
99,93.79809868718877
100,93.50736278447121
101,92.85397248113625
102,91.7989417989418
103,92.55222524977293
104,92.37926451041206
105,93.07966177125056
106,92.00973882248783
107,92.15598386373823
108,92.831541218638
109,92.59423503325942
110,91.73814898419865
111,92.19858156028369
112,92.45960502692998
113,91.80071492403931
114,91.98405668733393
115,93.05866547245859
116,92.71300448430493
117,91.70403587443946
118,92.34716644355198
119,92.66219239373602
120,92.16786355475763
121,92.16733422340899
122,91.38777331548415
