Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.00034991893892361963,0.0004526115879374401,0.9156189598325231,3.751607524279422
1,t+1,B35_SO2,0.00022168156297352562,0.0003315232345277282,0.9432312754184339,16.58237693263698
2,t+2,B35_H2S,0.0003709783405722975,0.00047845197294679585,0.9057590490732267,3.9742212134610018
2,t+2,B35_SO2,0.0002227313169323357,0.00033200289175476,0.9430592743681483,16.997805497677156
3,t+3,B35_H2S,0.0003815889521873949,0.0004924112107280598,0.9002246011026288,4.086287740124557
3,t+3,B35_SO2,0.0002256613134706422,0.00033554908828447666,0.9418283855834376,17.282564403193234
4,t+4,B35_H2S,0.0003902602979496994,0.000504383280908502,0.8953811262479356,4.1775313304919095
4,t+4,B35_SO2,0.00022882482070980028,0.0003393174873003105,0.9405065063038833,17.586431217410464
5,t+5,B35_H2S,0.0003995413400560713,0.0005177700236052607,0.8898409407156243,4.273518826509429
5,t+5,B35_SO2,0.00023235480050717166,0.00034342642082662157,0.9390491217515271,17.94786499098606
6,t+6,B35_H2S,0.0004088604416762668,0.0005313400502749506,0.8841056618687024,4.36950984166145
6,t+6,B35_SO2,0.00023594886987031842,0.000347597385592789,0.9375525012897056,18.350039661716504
7,t+7,B35_H2S,0.00041738591715709695,0.0005437758932492702,0.8787737809206634,4.456817491499379
7,t+7,B35_SO2,0.00023898546929855622,0.000351142549261695,0.9362651701353681,18.726306773430313
8,t+8,B35_H2S,0.0004246115753984955,0.0005543872106708328,0.8742001098037898,4.52989386576419
8,t+8,B35_SO2,0.0002413943074707463,0.000353944030812717,0.9352370513382717,19.055505545254587
9,t+9,B35_H2S,0.00043106623295699714,0.0005640973158153977,0.8699537686657007,4.594295436033594
9,t+9,B35_SO2,0.0002435474863578392,0.0003563153296107959,0.9343602080477792,19.344387261414155
10,t+10,B35_H2S,0.00043726846776413086,0.0005729639998071786,0.8660659486117619,4.656711004895009
10,t+10,B35_SO2,0.0002454901553200197,0.00035823449600484817,0.9336470458749917,19.58531750210057
11,t+11,B35_H2S,0.0004428614186269462,0.000580836346299058,0.8626191381069751,4.712978418153564
11,t+11,B35_SO2,0.0002471750781895816,0.00035976337266470967,0.9330772407441166,19.777568002016693
12,t+12,B35_H2S,0.00044769166551984784,0.0005876045984144571,0.8596773482251202,4.761507772438811
12,t+12,B35_SO2,0.00024829166764565034,0.000360986106031346,0.9326215157770907,19.905012323435102
13,t+13,B35_H2S,0.00045195339241521496,0.0005933026807076645,0.857217411519066,4.804903864863781
13,t+13,B35_SO2,0.0002489811665435475,0.00036204509085486505,0.9322278162667237,19.985885561208647
14,t+14,B35_H2S,0.0004555679489165991,0.0005983885286420408,0.8550258785428285,4.841144002321958
14,t+14,B35_SO2,0.0002494373304404924,0.000363179780035072,0.931806517536942,20.044107457548453
15,t+15,B35_H2S,0.00045934578540550366,0.0006033664389100981,0.8529005530515172,4.879149789393225
15,t+15,B35_SO2,0.00024966042964192053,0.0003643948146672405,0.9313551507050389,20.101255093295745
16,t+16,B35_H2S,0.00046370288251952363,0.0006089080032251635,0.8504623191000698,4.922978677854211
16,t+16,B35_SO2,0.0002506328849064316,0.0003658642320517631,0.9308077069681476,20.211446245828355
17,t+17,B35_H2S,0.0004687422271268965,0.0006149757520310145,0.8476790821917612,4.973869545517502
17,t+17,B35_SO2,0.000252173872906931,0.00036751122780016187,0.9301931717188321,20.365433525368086
18,t+18,B35_H2S,0.00047347705821052156,0.0006208956401782224,0.8449360748036181,5.02219945894137
18,t+18,B35_SO2,0.00025429939119569534,0.0003695922214735679,0.9294123167284871,20.539285409032015
