Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0003046745442483582,0.00039390299927490345,0.9459129788286015,3.756370703186545
1,t+1,B35_SO2,0.00012686186903543078,0.00017221906406917503,0.9780569457823425,8.330781825308692
2,t+2,B35_H2S,0.0002519993411408804,0.00032430519499860455,0.9633370162419711,3.110621393485025
2,t+2,B35_SO2,0.0001094115014072549,0.00014589516422102575,0.9842598705621487,7.152980791632897
3,t+3,B35_H2S,0.00023203336878621292,0.0002961493320586576,0.9694258500917196,2.8697982590567883
3,t+3,B35_SO2,9.797639317400216e-05,0.00013120181625615827,0.987277034938835,6.52943758272644
4,t+4,B35_H2S,0.0002209348809437246,0.00028351172664520393,0.9719780427742444,2.7156332770439255
4,t+4,B35_SO2,9.23140671251779e-05,0.0001239338035042729,0.988653485343881,6.343966076381605
5,t+5,B35_H2S,0.0002192674717012738,0.0002833639117595117,0.9720048429543618,2.6814674972495856
5,t+5,B35_SO2,9.087465693354203e-05,0.00012210222333328035,0.988992208721244,6.366558865235083
6,t+6,B35_H2S,0.00022635423745274636,0.0002912945582870383,0.9704139369833511,2.765011192387859
6,t+6,B35_SO2,9.579588815728188e-05,0.0001270409712251103,0.9880899320534738,6.722280936386342
7,t+7,B35_H2S,0.00024151783389331577,0.00031076959565944144,0.9663243516386645,2.9584023684938634
7,t+7,B35_SO2,9.897103190405897e-05,0.00013279831633252446,0.9869925952087784,6.973201438880781
8,t+8,B35_H2S,0.00026100167733165145,0.00033132967855650124,0.9617197121752729,3.2042487402585507
8,t+8,B35_SO2,0.00010652062847181958,0.00014119129083915672,0.9853040481411889,7.390992910596848
9,t+9,B35_H2S,0.0002776328790824179,0.00035089711025550094,0.957064862556876,3.410131780681464
9,t+9,B35_SO2,0.00011562940007946519,0.00015309156040929653,0.9827316253301875,7.856160688523679
10,t+10,B35_H2S,0.0002889591614571728,0.0003641304082901924,0.9537682499767629,3.5472557004359526
10,t+10,B35_SO2,0.0001233634187565697,0.0001632762656151624,0.9803687753517026,8.310395531478706
11,t+11,B35_H2S,0.00029853795419188293,0.0003744013020245809,0.9511286250100363,3.662597729994008
11,t+11,B35_SO2,0.00012950023102126354,0.00017101530854267663,0.9784759479229099,8.717307112842308
12,t+12,B35_H2S,0.0003093879176731768,0.0003870434591929912,0.9477770826127166,3.801674007229129
12,t+12,B35_SO2,0.00013554835911542263,0.00017982554349568446,0.9762141876395735,9.15170641812327
13,t+13,B35_H2S,0.00032044064152640536,0.00039992734683988934,0.9442528090627701,3.9498026580211696
13,t+13,B35_SO2,0.00013949756006038295,0.00018556854062418355,0.9746837981898008,9.478914468493864
14,t+14,B35_H2S,0.00032620359438132314,0.0004090355420199877,0.9417031610677894,4.010340864176088
14,t+14,B35_SO2,0.00014115425840318014,0.00018940103613703034,0.97364005457388,9.683440700734128
15,t+15,B35_H2S,0.00032975977781357933,0.0004153869733641838,0.93989808136878,4.043325864970939
15,t+15,B35_SO2,0.0001433208448105926,0.00019316367989644252,0.9725948268475646,9.820128738588776
16,t+16,B35_H2S,0.0003361868155814688,0.00042424640068735925,0.9373319998430651,4.121144162409657
16,t+16,B35_SO2,0.0001452810201931936,0.0001962935765097037,0.9717115861228529,9.986517527010326
17,t+17,B35_H2S,0.0003427456469085101,0.0004337352914855044,0.9345207929239587,4.202741842264081
17,t+17,B35_SO2,0.00014773192020587194,0.0002000610003309222,0.9706274936360488,10.1526924660405
18,t+18,B35_H2S,0.00034865368538704956,0.00044169804804256913,0.9321060082562745,4.278384436905927
18,t+18,B35_SO2,0.00015246210418970641,0.00020795133350440785,0.9682773473337413,10.342267669363174
