seed,distribution,target,mv,kci_percent_gain,coverage_percent_gain,kci_percent_no_gain,coverage_percent_no_gain,kci_percent_gain_minus_no_gain
42,in_range,B35_H2S,air2_SP,85.85480742587974,81.70704097803939,85.97949570518149,81.70704097803939,-0.12468827930175053
42,in_range,B35_H2S,HEATER2_output_T_SP,92.91636186296026,92.84582295675798,85.06461838575957,92.84582295675798,7.851743477200685
42,in_range,B35_SO2,air2_SP,100.0,97.75865972379444,99.88420565076424,97.75865972379444,0.11579434923575604
42,in_range,B35_SO2,HEATER2_output_T_SP,94.36977299880526,75.7980529771338,68.17502986857825,75.7980529771338,26.19474313022701
42,out_range,B35_H2S,air2_SP,71.38461538461539,66.76938880328711,72.46153846153847,66.76938880328711,-1.0769230769230802
42,out_range,B35_H2S,HEATER2_output_T_SP,78.18411097099622,81.45865434001027,76.32408575031526,81.45865434001027,1.8600252206809529
42,out_range,B35_SO2,air2_SP,99.45477870429762,80.07190549563431,92.3348300192431,80.07190549563431,7.119948685054524
42,out_range,B35_SO2,HEATER2_output_T_SP,88.29321663019694,70.41602465331279,56.309263311451495,70.41602465331279,31.983953318745442
