Variable,MAE,RMSE,R2,MAPE
HEATER1_output_T_PV,3.2621219723535146,4.117205164898544,0.3654980542155837,1.4263122300374496
B35_H2S,0.9991873685904019,0.9991880673009721,-478013.6198586781,11821.375382859596
B35_SO2,0.9983626966201801,0.998363204348489,-740328.5312736154,72780.691532936
