Variable,MAE,RMSE,R2,MAPE
B35_H2S,0.00016038212996137137,0.00018963905662117156,0.8149430391251941,1.7968718484376485
B35_SO2,6.972777897974826e-05,7.659015794326935e-05,0.5492848678872599,5.801453953886837
