Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,7.563393657554349e-05,0.00010651811907776357,0.9952244984050549,0.8464238740944608
1,t+1,B35_SO2,4.415246396415017e-05,6.515130494379117e-05,0.9975500074444393,2.7209959172174716
2,t+2,B35_H2S,7.41017161739611e-05,0.00010442249699090016,0.9954074696235922,0.8306338364615732
2,t+2,B35_SO2,3.915510623788041e-05,5.724032139922719e-05,0.9981108770537876,2.476291914120956
3,t+3,B35_H2S,7.154831589732859e-05,0.00010225403689779997,0.9955928764887927,0.8054502371757634
3,t+3,B35_SO2,3.786119464777728e-05,5.468898090801684e-05,0.9982774327878325,2.402447283680303
4,t+4,B35_H2S,7.058988778139858e-05,0.00010224056186317664,0.9955909209054391,0.7945837552752395
4,t+4,B35_SO2,3.723791108483438e-05,5.432061644254997e-05,0.9983025491011662,2.3826401731033626
5,t+5,B35_H2S,7.097690542305534e-05,0.00010338326230439741,0.995488450710523,0.7996084160461174
5,t+5,B35_SO2,3.82456939039781e-05,5.543142991401054e-05,0.998234804522598,2.4495907434983093
6,t+6,B35_H2S,6.976302485861095e-05,0.00010364974007171522,0.9954618029185923,0.7831479466273469
6,t+6,B35_SO2,3.832915599415052e-05,5.648785294649613e-05,0.9981696108072285,2.48103098185093
7,t+7,B35_H2S,6.848317144850234e-05,0.00010403453362868834,0.9954244137880818,0.7711101271416546
7,t+7,B35_SO2,3.990422137071019e-05,5.8797968012545264e-05,0.9980199794276362,2.5547691979597795
8,t+8,B35_H2S,6.867073396557802e-05,0.0001046375629606423,0.9953675548403441,0.7743401888329793
8,t+8,B35_SO2,4.17347759531022e-05,6.110150923700177e-05,0.9978652628851086,2.655237994282205
9,t+9,B35_H2S,7.079444671329289e-05,0.00010634169448047697,0.9952117426436821,0.7975153865696076
9,t+9,B35_SO2,4.2975894834687855e-05,6.294839548069609e-05,0.9977379562984905,2.724835255859222
10,t+10,B35_H2S,7.273105635737453e-05,0.0001076034192146926,0.9950942936939198,0.8183188874602559
10,t+10,B35_SO2,4.42257626187446e-05,6.442757440675789e-05,0.9976344833377441,2.7853750491685467
11,t+11,B35_H2S,7.349857364925872e-05,0.00010931465938425514,0.9949335353909589,0.8286004155989815
11,t+11,B35_SO2,4.428242361222231e-05,6.430877970064805e-05,0.9976474339275488,2.8048540020173265
12,t+12,B35_H2S,7.49055358810495e-05,0.00011116887599689887,0.9947566503597436,0.8455891683518353
12,t+12,B35_SO2,4.432900414068444e-05,6.415691017717201e-05,0.9976628543078374,2.8415588973048704
13,t+13,B35_H2S,7.713299673288046e-05,0.00011249033859845565,0.9946274899190243,0.8712050539617859
13,t+13,B35_SO2,4.476842774571515e-05,6.469736457991207e-05,0.9976280662296115,2.884437438999604
14,t+14,B35_H2S,7.878189827030942e-05,0.00011300157001048456,0.9945743610710612,0.8906601163260314
14,t+14,B35_SO2,4.523627524958392e-05,6.54430770238298e-05,0.9975782307349144,2.928950263583981
15,t+15,B35_H2S,7.89018722358604e-05,0.00011324755473294162,0.9945465700636147,0.8929182107097356
15,t+15,B35_SO2,4.576849736907357e-05,6.666821235811233e-05,0.9974918636506738,2.971054187055306
16,t+16,B35_H2S,7.973235906003073e-05,0.00011451621085184492,0.9944186498727035,0.9028361905529069
16,t+16,B35_SO2,4.662782465980688e-05,6.744340472257538e-05,0.9974383184704274,3.051842877639104
17,t+17,B35_H2S,8.388849941044923e-05,0.0001182246452133865,0.9940444082693164,0.9494215204194653
17,t+17,B35_SO2,4.7691953644471985e-05,6.818092066819907e-05,0.9973872670612491,3.1390974109439593
18,t+18,B35_H2S,8.62227063815921e-05,0.00012095654173880538,0.9937578187221582,0.9727278581097475
18,t+18,B35_SO2,4.980375259153405e-05,7.042581505093288e-05,0.997217933363777,3.326869498314434
