MAE,RMSE,R2,MAPE,Variable
0.24754580723344471,0.33565127600043543,0.9957954254930871,0.20207585596303557,air
3.0435034807671393,4.336819847373171,0.993928843287025,1.3806530552671126,second_air2
0.42719716042416406,0.6027039090565937,0.9935630397381412,1.4767259198609954,COG
0.0920110996179624,0.13587154409738333,0.9102036526354716,0.015332235306049024,burner_input_T_PV
1.5903792666296743e-05,2.3504363485491357e-05,0.9508022583033722,0.0009804286711370105,burner_inputP
0.16868336758891217,0.2705049224887927,0.8144302608131787,0.013830028164069788,burner_output_T_PV
1.610683447206724e-05,2.3393449753671146e-05,0.9496872409115947,0.0009929183184480001,burner_output_P_PV
0.5590488490746315,0.798222654633108,0.9954793853245277,0.20258082730498184,fur_F
2.575912078256504,3.4592945202752317,0.9501854153046808,1.8831728119349749,fur_inputT
1.276514590978183e-05,1.6448392488345104e-05,0.9919481761918896,0.00081203337833797,fur_inputP
2.100057280699502,2.7440741460919056,0.9699644611782788,0.22583516470471954,fur_temp
2.147776437288529,2.809339973239502,0.9750054459567763,0.23099218958777543,fur_outputT
1.2551852965326604e-05,1.625123053678854e-05,0.987141463382829,0.0007988122622493499,fur_outputP_PV
0.6124071793337729,0.8075697602712739,0.9952893431582763,0.22377337338657244,WHB_F
2.154479295603082,2.7884117789115637,0.9753764500711851,0.23169099942241547,WHB_inputT
6.326927023018237e-05,8.246443044761027e-05,0.9898246717148864,0.004158814895897272,WHB_inputP
3.0351577288952902,4.192788058440939,0.9896928167788259,1.6035524656074531,WHB_outputT
6.58883730588207e-05,8.462949163592836e-05,0.9891209225283969,0.0043311774610458875,WHB_outputP
0.5813172341146631,0.7914549264230165,0.9954754671561672,0.21236623312857125,SEP1_F
6.105417964024912e-05,7.943428405963298e-05,0.9901643551910592,0.004014633957344694,SEP1_P_PV
0.28069351342650123,0.34333954735585176,0.9887194927724788,0.23508440288780483,SEP1_T
0.697035849187667,0.9346087286828872,0.9961330606415537,0.2732771132616075,HEATER1_F
0.28319805849244944,0.3457537209612292,0.9885602984014187,0.23747694033173042,HEATER1_input_T
5.5773516149756185e-05,7.618952933061044e-05,0.9940207729097473,0.0039261854523017755,HEATER1_input_P
0.24648562098628446,0.38902173141601254,0.9956072442785135,0.10703726538904446,HEATER1_output_T_PV
4.449366812611014e-05,6.470730862783016e-05,0.9949449979868328,0.0031335683661630545,HEATER1_output_P
0.89098620937228,1.2757093135871225,0.992795378854925,0.348600006063861,cat1_F
0.2190736131530768,0.3431682371465072,0.9965817525718274,0.0955209239609764,cat1_input_temp
0.710088292182847,0.9148510532395542,0.9924052826721345,0.26501338427837157,cat1_output_temp
5.051268765717861e-05,7.012903092510138e-05,0.9938705607461674,0.0035578145913503947,cat1_input_P
1.4888348502951548e-05,1.9264345253152338e-05,0.988275828612655,0.0010548201930830386,cat1_output_P_PV
0.8099961661793148,1.1458111460044798,0.9942832548023277,0.3203124089006394,SEP2_F
4.4273343640117367e-05,6.241542965770649e-05,0.9939576393049444,0.003252008040352926,SEP2_P_PV
0.36544366231401443,0.46796527839102664,0.9826911170451247,0.8377104744197432,SEP2_T
0.4780240996708704,0.6518515271868892,0.9949382697178648,0.2864046435376803,HEATER2_F
0.37441042005159214,0.4796102906601489,0.9818189579351041,0.8551097319597701,HEATER2_input_T
6.331056204113423e-05,9.565767264861553e-05,0.9937215019712596,0.00501823485199606,HEATER2_input_P
1.0530924019832049,1.5628587703676298,0.9852904831192804,0.5113941152762427,HEATER2_output_T_PV
0.432192324978047,0.5992255387930633,0.9957225764694747,0.2591721570287759,cat2_F
0.9475720793817286,1.4083355106499111,0.9880554112820278,0.4598306552801494,cat2_input_temp
1.092922477804759,1.5588844264402357,0.9866199665514354,0.4183021006315394,cat2_output_temp
6.711414338482126e-05,0.00010120514464383537,0.9926380830301523,0.005320969543174318,cat2_input_P
1.894199590303144e-05,2.538620022585196e-05,0.983876358799375,0.0015133999111082372,cat2_output_P_PV
0.41069209866647216,0.5612725895311046,0.996118597168438,0.24921470437323903,SEP3_F
5.011961571287863e-05,6.932894227464409e-05,0.991884295824019,0.004173105642764385,SEP3_P_PV
1.8449090613834915,2.4493543352366633,0.5178403662150706,1.3892237213130394,SEP3_T
0.00041759410759477405,0.000546413405645607,0.9458765841196936,4.3810982522699575,B35_H2S
0.00022519117951228838,0.00033130482011179454,0.9610203227301662,11.005159831228092,B35_SO2
