epoch,kci_percent
1,53.5427807486631
2,71.1036036036036
3,77.44565217391305
4,78.34451901565996
5,79.84739676840216
6,80.9502262443439
7,82.53439857967155
8,84.50044603033007
9,84.53859804791482
10,85.13572679509632
11,85.41207580431909
12,85.93265396544085
13,84.45916114790288
14,85.35376295628662
15,86.99241410084784
16,88.429203539823
17,89.3716577540107
18,89.87799367374605
19,90.40089086859689
20,90.56179775280899
21,91.47651006711409
22,93.27787769784173
23,93.7248771773113
24,93.32890070921985
25,92.86032028469751
26,93.52678571428571
27,93.48019581664443
28,94.5389435989257
29,94.3246810382754
30,95.18469656992085
31,93.73601789709173
32,94.2722371967655
33,94.57053849577214
34,95.05323868677907
35,94.99329459097005
36,93.54475933423302
37,94.81830417227457
38,94.71111111111111
39,95.01819836214742
40,94.14917373827602
41,94.93333333333334
42,95.151789759855
43,95.21012200632626
44,95.013357079252
45,94.87122557726465
46,94.78182636077372
47,94.46649029982363
48,94.7840853954391
49,95.01329787234043
50,95.04504504504504
51,95.2708703374778
52,94.85424028268551
53,94.7287163652404
54,95.72010869565217
55,94.70066518847007
56,94.37724014336918
57,95.5011135857461
58,94.72743521000893
59,95.58493948901837
60,94.59876543209876
61,94.50945094509451
62,95.09230076542097
63,95.39891205802358
64,95.41797049620027
65,95.43449492721659
66,94.4717994628469
67,95.02910882221227
68,94.98876404494382
69,94.23076923076923
70,94.21029281277728
