DateTime,MV1_AIC01,MV2_FIC01,MV3_FIC02,MV4_SI01,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FC03
2018/4/4 15:00,0.003772145,76037.4275,19860.9911,4896.211029,0.003785653,0.173417117,59836.12815,22400.25383,43.56706467,34.56856991,17.9665389,0.490091495,38.95071867,29.02352298,0,24.92716075,42.82352395,29.73234236,19886.24853,28.35780834,32.52641852,24.57919035,11.49068511,11.49068511,24.57919035,17.9665389,55.52451843,11.59085128,76037.4275,35086.83182
2018/4/4 15:10,0.003772145,76037.4275,19860.9911,4896.211029,0.003791931,0.172169411,59872.01097,22383.00503,43.56595987,34.58042938,17.96608628,0.488239327,38.96355892,29.02260441,2.17E-13,24.92072659,42.82939042,29.72673022,19868.75312,28.35045998,32.52528939,24.57316298,11.48894606,11.48894606,24.57316298,17.96608628,55.54670586,11.58898194,76037.4275,35203.1907
2018/4/4 15:20,0.003772145,76037.4275,19860.9911,4896.211029,0.003799465,0.171012424,59921.83803,22363.69246,43.55904418,34.59187887,17.96331446,0.486544404,38.97465612,29.022703,0,24.91529633,42.83065681,29.72293974,19849.6043,28.34422171,32.51977539,24.56669404,11.48707873,11.48707873,24.56669404,17.96331446,55.57105231,11.58740215,76037.4275,35554.47241
2018/4/4 15:30,0.003772145,76037.4275,19860.9911,4896.211029,0.003806879,0.169945741,59974.44155,22345.0858,43.54963698,34.60341283,17.95954996,0.484970402,38.98479111,29.02382222,9.04E-13,24.9116081,42.82912131,29.72206659,19831.40563,28.33990928,32.51342957,24.56115588,11.48547893,11.48547893,24.56115588,17.95954996,55.59450538,11.58632678,76037.4275,36045.30985
2018/4/4 15:40,0.003772145,76037.4275,19860.9911,4896.211029,0.00381314,0.168960709,60020.87794,22329.388,43.54033129,34.61502886,17.95582865,0.483514554,38.9942484,29.02567473,0,24.90988154,42.8261193,29.72443437,19816.20991,28.33769947,32.50791991,24.55738094,11.48438691,11.48438691,24.55738094,17.95582865,55.61445668,11.58582034,76037.4275,36586.04289
2018/4/4 15:50,0.003772145,76037.4275,19860.9911,4896.211029,0.003817611,0.168072509,60056.29427,22318.29046,43.53213179,34.62624624,17.9525521,0.482205628,39.00253942,29.02794113,5.45E-13,24.90990538,42.82166449,29.72948745,19805.64212,28.33739787,32.50323932,24.55562582,11.48387708,11.48387708,24.55562582,17.9525521,55.62871538,11.58582237,76037.4275,37103.88408
2018/4/4 16:00,0.003772145,76037.4275,19860.9911,4896.211029,0.003820033,0.167276893,60077.39727,22312.54049,43.52615248,34.63694972,17.95016455,0.481020416,39.00978866,29.03035644,4.61E-13,24.91131924,42.81646545,29.73657171,19800.36419,28.33870364,32.49998885,24.55588444,11.48394798,11.48394798,24.55588444,17.95016455,55.63632324,11.58622886,76037.4275,37546.05593
2018/4/4 16:10,0.003772145,76037.4275,19860.9911,4896.211029,0.003820463,0.16653972,60082.97066,22311.76147,43.52359689,34.64732764,17.94914516,0.479899666,39.0166864,29.03263778,0,24.91364349,42.81199623,29.74507674,19799.89456,28.34112174,32.49903377,24.55788811,11.48452242,11.48452242,24.55788811,17.94914516,55.63786223,11.58690101,76037.4275,37881.08821
2018/4/4 16:20,0.003772145,76037.4275,19860.9911,4896.211029,0.003819192,0.165836285,60075.54818,22314.8162,43.52431738,34.65730663,17.94943439,0.478818623,39.02341132,29.03451942,1.04E-13,24.91626508,42.80875085,29.7540881,19803.07077,28.34395924,32.49991828,24.5610164,11.48542201,11.48542201,24.5610164,17.94943439,55.63472043,11.5876612,76037.4275,38098.67991
2018/4/4 16:30,0.003772145,76037.4275,19860.9911,4896.211029,0.003816652,0.165166507,60060.13509,22320.34966,43.5269328,34.66660039,17.95048111,0.477786408,39.02958576,29.03587239,1.31E-13,24.91861969,42.80606016,29.76255479,19808.59789,28.34659468,32.5013443,24.56451558,11.48642984,11.48642984,24.56451558,17.95048111,55.62839989,11.58834573,76037.4275,38205.54394
2018/4/4 16:40,0.003772145,76037.4275,19860.9911,4896.211029,0.003813328,0.164531643,60041.3511,22327.06324,43.53020899,34.67513711,17.95179271,0.476800019,39.03504641,29.03672002,4.05E-14,24.92037621,42.80339133,29.76979627,19815.23938,28.34867266,32.50262961,24.56780652,11.48737904,11.48737904,24.56780652,17.95179271,55.6203994,11.58885825,76037.4275,38219.15054
2018/4/4 16:50,0.003772145,76037.4275,19860.9911,4896.211029,0.003809683,0.163921726,60022.43904,22333.81392,43.53354276,34.68308709,17.95312796,0.475839531,39.04000893,29.03715237,0,24.9214239,42.80079032,29.77561114,19821.88187,28.35004676,32.50379338,24.57054899,11.48817129,11.48817129,24.57054899,17.95312796,55.61215569,11.58916613,76037.4275,38162.93778
2018/4/4 17:00,0.003772145,76037.4275,19860.9911,4896.211029,0.003806114,0.163327666,60005.84458,22339.74955,43.53647107,34.69059254,17.95430158,0.474894806,39.0446437,29.03727502,1.00E-13,24.92177108,42.79827864,29.7800275,19827.69945,28.35067914,32.50477974,24.57255143,11.48875103,11.48875103,24.57255143,17.95430158,55.60476077,11.58927127,76037.4275,38063.04699
2018/4/4 17:10,0.003772145,76037.4275,19860.9911,4896.211029,0.003802923,0.162748409,59993.27508,22344.40249,43.53852643,34.69771277,17.95512663,0.473968377,39.04896223,29.03721282,0,24.9215093,42.79564882,29.783184,19832.25678,28.35063929,32.50537089,24.57374721,11.4890987,11.4890987,24.57374721,17.95512663,55.59880265,11.58919975,76037.4275,37944.97411
