MAE,RMSE,R2,MAPE,Variable
0.14679631543994626,0.20862434575890756,0.9984613739944654,0.11983637471844846,air
1.2763657325175057,1.7414240753196009,0.9981408840526175,0.6219067579741085,second_air2
0.17837740935898114,0.23997240177645746,0.9980627719788597,0.64193926355985,COG
0.07673281153299838,0.11151550876890391,0.8952774311946333,0.01278830819724665,burner_input_T_PV
1.2706134078923343e-05,1.8292993550351756e-05,0.9626089715835942,0.0007832885238806492,burner_inputP
0.1421632855212513,0.21367859161559924,0.7938422705516147,0.011657417463708436,burner_output_T_PV
1.2970546690157829e-05,1.8572963549338077e-05,0.9607188720743828,0.0007995694855301655,burner_output_P_PV
0.2606741196484333,0.4851604955112594,0.9983464292056071,0.09509329756924872,fur_F
1.8250266191353413,2.5811453050417126,0.9526996290460065,1.3500498664588643,fur_inputT
1.0261682987046151e-05,1.3833306788725659e-05,0.9947279435092163,0.0006527868457403258,fur_inputP
1.070560972177939,1.563551745553058,0.982771566766401,0.11564389437667091,fur_temp
1.1148041780422828,1.5998161215020936,0.9856909125876308,0.12048038529148099,fur_outputT
9.49216369762848e-06,1.2514970941097017e-05,0.9930389911914657,0.0006040944047783186,fur_outputP_PV
0.27952557664891,0.47821281778705294,0.9983662121879121,0.10287355674445706,WHB_F
1.1218979151669624,1.5944519557380599,0.9857867125161291,0.12123220388336876,WHB_inputT
4.037053240370983e-05,5.212096585100076e-05,0.996246998381488,0.0026537266207507554,WHB_inputP
1.669422938235275,2.730254556602777,0.9946644716048196,1.5825575136358838,WHB_outputT
4.202913106667335e-05,5.3517376811646924e-05,0.9959841670493559,0.0027630121822154103,WHB_outputP
0.3147902750219668,0.539788625851153,0.9979183836758276,0.11607994270561486,SEP1_F
4.1927302972328195e-05,5.4023768081596305e-05,0.9958021927390818,0.0027569747551532938,SEP1_P_PV
0.18298678239751756,0.23913147877582527,0.9768723561058299,0.15541544725252376,SEP1_T
0.471813316119734,0.6644879183734721,0.9978322986033961,0.18747571703247445,HEATER1_F
0.17014238363382406,0.2217134985046329,0.9801188179790951,0.14445012193792323,HEATER1_input_T
3.383694240329826e-05,4.643745774947238e-05,0.9976610000000427,0.0023822617093701196,HEATER1_input_P
0.12578673010644303,0.27105952296991476,0.9976255595132614,0.05494379407539507,HEATER1_output_T_PV
2.8714613313702033e-05,4.1110072205737786e-05,0.9978624145301989,0.0020225895105634613,HEATER1_output_P
0.5516308350537433,0.7814420014934552,0.9970020886950088,0.21858725869895204,cat1_F
0.1296221113853262,0.28256526532797277,0.9974197041807286,0.056523127399356644,cat1_input_temp
0.5442111969752826,0.7237901785254679,0.9942558545565365,0.20387136066811273,cat1_output_temp
3.606403532387195e-05,4.912962915314951e-05,0.9968514417216179,0.0025404511800047476,cat1_input_P
1.2558472025017115e-05,1.601011784083418e-05,0.9927691382589057,0.0008897589681984414,cat1_output_P_PV
0.5433043444713477,0.7860989109277605,0.9970037676813254,0.21859699475821767,SEP2_F
3.0612275912961414e-05,4.378765911062619e-05,0.9972074899330762,0.0022486526084053724,SEP2_P_PV
0.3729680772187805,0.42144985885300273,0.9575629969832946,0.8217937280616481,SEP2_T
0.3058733270922315,0.43709613786504714,0.9973306701386881,0.18391093920966536,HEATER2_F
0.37882395280000836,0.42204297755899683,0.9574434652497841,0.8347502432843981,HEATER2_input_T
3.7177401650251795e-05,5.1258604559002756e-05,0.997714335179802,0.0029489699031953363,HEATER2_input_P
0.4340314572596274,0.5586522378025802,0.9981704460837943,0.24758526243442452,HEATER2_output_T_PV
0.3130016547620272,0.4642234654827299,0.9969890573379958,0.18851620143429337,cat2_F
0.40045138062835534,0.5328247242482942,0.9983357028684275,0.23038908690336804,cat2_input_temp
0.6652083448007929,0.8586226173801867,0.9960038902213483,0.2832026316613353,cat2_output_temp
3.8345455320193746e-05,5.40961720354392e-05,0.9973352485555554,0.0030421254730140087,cat2_input_P
1.2597845998890718e-05,1.630783908878578e-05,0.9930350493064383,0.001006534443677256,cat2_output_P_PV
0.29556958871329825,0.4399657053091308,0.9972096899192354,0.18048957353153555,SEP3_F
3.350368802280665e-05,4.4675601276491164e-05,0.9966733355852009,0.0027898767336920283,SEP3_P_PV
2.815834748986163,3.3693543542913624,0.6147009574319748,2.4647831272644933,SEP3_T
0.000415994583369221,0.0005275995983361992,0.8938644089004911,4.9092935284375905,B35_H2S
0.0001818289147324814,0.0002578257354413186,0.9536089028852056,11.820775165502672,B35_SO2
