Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0003471071048794952,0.0004651193711766236,0.9184269530130541,3.941470119129458
1,t+1,B35_SO2,0.00013875855167770404,0.00018180421277619606,0.9769541652238531,11.07682317482494
2,t+2,B35_H2S,0.00036502811439697734,0.0004891025899023439,0.9098051398615893,4.143536313569446
2,t+2,B35_SO2,0.00014181025318496987,0.00018423145114135326,0.9763528538035982,11.421192561779023
3,t+3,B35_H2S,0.000375510668315291,0.000502892879715267,0.9046608469510784,4.26184174415863
3,t+3,B35_SO2,0.0001448049372848276,0.00018804196647441063,0.9753831010249817,11.704115641902835
4,t+4,B35_H2S,0.0003846915199635245,0.0005154166936223783,0.8998624145156664,4.3650371898163165
4,t+4,B35_SO2,0.00014776204684496856,0.00019155405949048402,0.9744740789778796,11.987520400691695
5,t+5,B35_H2S,0.0003951453024241788,0.000529364525654824,0.8943784916580446,4.481191211736831
5,t+5,B35_SO2,0.0001507625393001333,0.00019536210321862845,0.9734691166013099,12.292975885441253
6,t+6,B35_H2S,0.00040526970893755193,0.0005432974050972431,0.8887569397290551,4.594568046744079
6,t+6,B35_SO2,0.00015375055761640024,0.00019911354626320825,0.972461382334205,12.60126645597377
7,t+7,B35_H2S,0.0004143226452132447,0.0005554942247007302,0.883730109359866,4.695205090969259
7,t+7,B35_SO2,0.0001566109198535241,0.00020276381097992943,0.9714643850054726,12.902234099819033
8,t+8,B35_H2S,0.0004223723104503596,0.000566219004527716,0.8792348319131039,4.785188333053026
8,t+8,B35_SO2,0.00015948691247369382,0.00020651103574727178,0.9704228038052964,13.196417968449783
9,t+9,B35_H2S,0.0004297145811469199,0.0005758904110124505,0.8751196924982331,4.865990718891851
9,t+9,B35_SO2,0.0001621521610244066,0.00021003503921763415,0.9694280341202989,13.469037516333568
10,t+10,B35_H2S,0.0004366437000495912,0.0005849498662346464,0.8712100319150619,4.942277604432664
10,t+10,B35_SO2,0.00016473580714313916,0.00021344324595995752,0.9684509882906628,13.718897036957442
11,t+11,B35_H2S,0.0004425803754589202,0.0005929435605134242,0.8677188174601257,5.007350824463806
11,t+11,B35_SO2,0.00016706303717345318,0.00021666356233180785,0.967514949700505,13.9321238683916
12,t+12,B35_H2S,0.00044793842296903127,0.0005999471311742013,0.8646183625108446,5.066027658224356
12,t+12,B35_SO2,0.0001693099674723133,0.00021969218614170368,0.9666238645777719,14.123170251573628
13,t+13,B35_H2S,0.000452471583746988,0.0006059423226626992,0.8619411176450462,5.115832365523312
13,t+13,B35_SO2,0.00017089886203337491,0.00022200551300200988,0.965940676552686,14.264488244744806
14,t+14,B35_H2S,0.00045657972869034605,0.0006113093633881764,0.8595054741994569,5.160950994532211
14,t+14,B35_SO2,0.00017242219820246479,0.00022411809121568777,0.9653127834361107,14.40127048740136
15,t+15,B35_H2S,0.00046070788631700214,0.00061637874998204,0.8571705061335281,5.205976147883172
15,t+15,B35_SO2,0.00017388977883568379,0.00022611689677427146,0.9647142758643898,14.529173739294187
16,t+16,B35_H2S,0.0004644525603499499,0.0006211228280630301,0.8549512917916705,5.2472297736780344
16,t+16,B35_SO2,0.00017558775991303533,0.0002284013946435989,0.9640200033284584,14.67095122535516
17,t+17,B35_H2S,0.0004669802017683577,0.0006241592334968514,0.8534998870928197,5.277184150890746
17,t+17,B35_SO2,0.00017720487238974498,0.0002307479790261674,0.9632975984222447,14.776409006263416
18,t+18,B35_H2S,0.0004675933315596222,0.0006242833695029976,0.8533865658195495,5.2889480074518564
18,t+18,B35_SO2,0.0001785490518273423,0.00023281459987842444,0.9626552976190793,14.816146895899607
