epoch,kci_percent
1,59.714158106297454
2,73.67724867724867
3,76.50248531405333
4,76.83527305282006
5,77.84552845528455
6,79.28475033738192
7,80.25732031943213
8,82.408236347359
9,84.90608228980322
10,85.97777777777777
11,86.19990995047276
12,85.93054318788958
13,86.09107303877367
14,87.08961845607809
15,87.57356269805342
16,89.31332423829014
17,88.54685377999094
18,90.3566710700132
19,91.3800803930326
20,91.30044843049328
21,91.91338930623067
22,92.65370705244122
23,91.46341463414635
24,92.22972972972973
25,91.82628062360801
26,93.11101360245722
27,92.53798033958893
28,93.39749328558639
29,93.76953997320231
30,93.76387039502885
31,93.88617163183636
32,94.19383653416705
33,94.51164874551972
34,93.97590361445783
35,94.71089197669207
36,94.002665482008
37,95.23166891587944
38,95.01787310098302
39,94.71830985915493
40,93.80294248773964
41,94.87577639751554
42,94.67943009795191
43,94.84444444444445
44,95.11278195488721
45,94.63963963963964
46,94.67756183745583
47,95.37572254335261
48,94.34185606060606
49,94.69731451979972
50,93.81648936170212
51,94.76148016049933
52,94.40017706949978
53,94.40214957456337
54,94.39252336448598
55,94.55156950672647
56,94.05080213903744
57,95.29017857142857
58,94.79947113265756
59,94.11764705882352
60,95.0354609929078
61,94.24107142857143
62,94.81007067137809
63,94.92464539007092
64,94.67945922372438
65,94.69223907225691
66,95.54655870445345
67,95.37686240140228
68,95.55103884372177
69,95.15260323159784
70,94.44196428571429
71,94.79858344400178
72,94.8069241011984
73,95.5650607834309
74,94.5945945945946
75,94.6284691136974
76,94.64763603925067
77,95.26548672566372
78,94.75680499776885
79,94.83296213808462
80,95.1295799821269
81,95.503355704698
82,94.82373940205265
83,95.63279857397504
84,95.22737505628095
85,94.89841986455983
86,95.60018050541517
87,95.98194130925508
88,95.218945487042
89,95.2687694358063
90,95.4750112561909
91,95.16853932584269
92,95.89133363268971
93,95.20426287744228
94,94.92624050067054
95,95.43292102759277
96,94.95171202809482
