Variable,MAE,RMSE,R2,MAPE
B35_H2S,0.000996688116397226,0.0012719191419089258,0.6841753746466671,10.66472490798911
B35_SO2,0.0007382355560193819,0.0011778845914122208,0.4383059178286337,39.759520017091035
acidgas_Fm,5.022223318630275,6.329589486426545,-0.10829353308024081,3.616247339247811
acidgas_T,0.3392286512434318,0.4318311285864461,-0.017565956520546377,0.4056108414517561
acidgas_P,0.006961868383138304,0.008752930042946083,-0.10164722221561906,0.4166190832617975
HEATER1_output_T_PV,4.556607032736719,5.775384261691814,-0.02271440944914005,1.991310855627745
HEATER2_output_T_PV,4.077528898629611,7.421372693472181,0.6690420345140466,1.8838702539441736
second_air2,4.7175085550484805,12.674274844665991,0.9387355106513392,2.3429073740477224
