epoch,train_loss,val_loss
1,0.6022585873802503,0.34822676330804825
2,0.21023700386285782,0.07821288704872131
3,0.1298063570012649,0.058893511071801186
4,0.11356414233644803,0.04799348209053278
5,0.10150019861757756,0.03871126566082239
6,0.09406634320815405,0.03169455099850893
7,0.08741448434690634,0.03340458404272795
8,0.08404493766526382,0.03182990150526166
9,0.08065639150639375,0.030074311420321465
10,0.07912792786955833,0.027495671063661575
11,0.07832336562375228,0.028436198364943266
12,0.07652565265695253,0.027137907221913338
13,0.07529879634579023,0.030691933818161488
14,0.07390427974363169,0.02784420410171151
15,0.07352304706970851,0.02851213188841939
16,0.0726651145145297,0.027690555900335312
17,0.07184788944820562,0.029202647041529417
18,0.07144646843274434,0.02416539192199707
19,0.07062360855440299,0.027246873825788498
20,0.07014025188982487,0.024776780512183905
21,0.06968958688278994,0.028632622212171555
22,0.06919724047183991,0.027762476820498705
23,0.06909098488589129,0.025179535150527954
24,0.06941734043260415,0.024585728999227285
25,0.06840880941599607,0.02513140020892024
26,0.06816546705861887,0.024208172224462032
27,0.06819623385866483,0.023654505610466003
28,0.06772985644638538,0.025643150322139263
29,0.06849563469489416,0.0262103620916605
30,0.06722680013626814,0.022574981208890676
31,0.06752350392440955,0.02382929902523756
32,0.06747937326629956,0.027778897434473038
33,0.06722003060082594,0.02194757992401719
34,0.06672461939354737,0.022150808945298195
35,0.06683332473039627,0.022026178892701864
36,0.06699530445039273,0.0234003821387887
37,0.06652625476320585,0.02665000455453992
38,0.0663818683475256,0.022980036679655313
39,0.06604589093476534,0.021466690581291914
40,0.06603070540974537,0.0232863356359303
41,0.06595208905637265,0.02415052056312561
42,0.06612513568252325,0.023216248024255037
43,0.06571166894088189,0.024673847947269678
44,0.06593109468619028,0.022224262356758118
45,0.06543192441264788,0.02090425929054618
46,0.06592568246026834,0.0220085890032351
47,0.06506283214936653,0.022557664196938276
48,0.06528542097657919,0.0235259672626853
49,0.06555145358045895,0.0270060901530087
50,0.06527736137310663,0.021777757443487644
51,0.06498999930918217,0.02176994038745761
52,0.06527111666897932,0.02112600766122341
53,0.06491056674470504,0.0295456200838089
54,0.06519165231535833,0.024866060353815556
55,0.06487538510312636,0.031873760279268026
56,0.06544782488296429,0.02109988732263446
57,0.06543526637057463,0.02079425472766161
58,0.06517334406574567,0.020384698174893856
59,0.06492313910275697,0.02351582469418645
60,0.0650527127707998,0.020410323049873114
61,0.0647594228386879,0.020842548925429583
62,0.0647887029995521,0.022540596779435873
63,0.06434055274973313,0.026070833671838045
64,0.06456114159276088,0.020018079318106174
65,0.06464688579241434,0.023920326493680477
66,0.06545305345207453,0.02345344005152583
67,0.06395636014640331,0.024880562908947468
68,0.06445385447392861,0.025053743738681078
69,0.06465224511921405,0.021475628949701786
70,0.06425268283734718,0.02036613365635276
71,0.06430183711151281,0.023566987831145525
72,0.06431096997112036,0.02277940697968006
73,0.06435618537167707,0.02450360218062997
74,0.06487218818316857,0.023135012947022915
75,0.06406192593276501,0.024494169279932976
76,0.06439650859683752,0.02174011431634426
77,0.06424417017648618,0.022873082663863897
78,0.06427108589559793,0.023906152229756117
79,0.06407175436615944,0.021550324745476246
80,0.0638084930057327,0.023095746990293264
81,0.06452452205121517,0.02044500969350338
82,0.06402974197020134,0.023840867914259434
83,0.06412135132898887,0.02160351211205125
84,0.06394322930524747,0.02234152192249894
85,0.0641204630335172,0.024278394877910614
86,0.06350883686294158,0.01977336686104536
87,0.06367090350637833,0.027571944054216146
88,0.06394801704833905,0.021854674443602562
89,0.06395590274284284,0.023675098083913326
90,0.06416756187876066,0.020482033025473356
91,0.06362552220622698,0.022185130044817924
92,0.06419136437277,0.023237208370119333
93,0.06428076252341271,0.024365815334022045
94,0.06400734819471836,0.019827343989163637
95,0.06352288120736678,0.019470140803605318
96,0.06424043321361145,0.024611580651253462
97,0.06339819015314181,0.02592811221256852
98,0.06359934794406095,0.021487437188625336
99,0.06378794107586146,0.020405092276632786
100,0.06352987910310427,0.02237333031371236
101,0.06392589658498764,0.024516567587852478
102,0.06335929284493129,0.020385577343404293
103,0.06425358975927035,0.02584371156990528
104,0.06375822648406029,0.021021396853029728
105,0.06375623705486456,0.02062395168468356
106,0.06361904547860225,0.023461565375328064
107,0.06397518757730722,0.019988770131021738
108,0.06395952763656775,0.02712927246466279
109,0.0636163104325533,0.01866236887872219
110,0.06332559920847416,0.019584556575864553
111,0.0638351745903492,0.02255259547382593
112,0.06367127945025762,0.020511040929704905
113,0.06340199174980322,0.0209572478197515
114,0.06345470702896515,0.02524005388841033
115,0.063921043711404,0.025562753435224295
116,0.06397086419165135,0.022213217336684465
117,0.06356231005241474,0.020446178503334522
