plot_type,case,variable,split,n_samples,MAE,RMSE,R2,MAPE
rolling_time_series,R5,B35_H2S,train,1134,0.0004115258680225278,0.0005280843895505249,0.8936692713695523,4.7466143647338965
rolling_time_series,R5,B35_H2S,valid,126,0.00036672368262890604,0.0004723568605712483,0.8708715714902169,4.289337877820734
rolling_time_series,R5,B35_H2S,test,126,0.0004374009771216776,0.0005219653191816837,0.3630052618945211,5.723403188276653
rolling_time_series,R5,B35_H2S,all,1386,0.00040980522472303034,0.0005227051055057647,0.8883411563016546,4.793842758972951
rolling_time_series,R5,B35_SO2,train,1134,0.00016572337419170597,0.00021568562941332283,0.9675343177968821,12.723351106607526
rolling_time_series,R5,B35_SO2,valid,126,0.00010795400907013402,0.0001462533736399657,0.9834962136054483,10.284219712917931
rolling_time_series,R5,B35_SO2,test,126,0.0003625263837242862,0.0004248166645443324,-0.5731418890441162,15.401976609721594
rolling_time_series,R5,B35_SO2,all,1386,0.00017836279641088852,0.00023751399277333198,0.9583917351736587,12.74512329837339
rolling_time_series,R5-1,B35_H2S,train,1134,0.00035734872464366767,0.0004685848119591263,0.9601967144158967,3.741294175761267
rolling_time_series,R5-1,B35_H2S,valid,126,0.00032878528665237626,0.00039168842992454167,0.5686523849307679,3.665432583219201
rolling_time_series,R5-1,B35_H2S,test,126,0.000907398742147638,0.001117325786022074,0.8129679141228573,7.809593752363421
rolling_time_series,R5-1,B35_H2S,all,1386,0.0004047565955084566,0.0005541563835921742,0.9417623180853435,4.104243083403094
rolling_time_series,R5-1,B35_SO2,train,1134,0.00018387584771174041,0.0002726856106396509,0.9735937231202901,9.119070088855578
rolling_time_series,R5-1,B35_SO2,valid,126,0.00021750463866821883,0.0002626881897976677,0.8136574623810424,10.581010686437237
rolling_time_series,R5-1,B35_SO2,test,126,0.00011255979410505885,0.00013528836003883654,0.9365963577503634,15.366590103761363
rolling_time_series,R5-1,B35_SO2,all,1386,0.0001804497329253583,0.00026224988182169915,0.972700373374329,9.819930144536254
rolling_time_series,R5-2,B35_H2S,train,1134,0.00038908105439798844,0.0005471687190811554,0.8801574885638697,4.173046960431061
rolling_time_series,R5-2,B35_H2S,valid,126,0.0004964085086365037,0.00065341574011601,0.7327416259151212,5.1651525784270245
rolling_time_series,R5-2,B35_H2S,test,126,0.0005885797293530167,0.000705933430066423,0.1633699495059755,6.892966145785752
rolling_time_series,R5-2,B35_H2S,all,1386,0.00041697433887012876,0.000573651509778677,0.8569755116042255,4.510503760735666
rolling_time_series,R5-2,B35_SO2,train,1134,0.00018616315433654505,0.0002472554678305661,0.9679792178397068,16.59731889086902
rolling_time_series,R5-2,B35_SO2,valid,126,0.00012766233791661077,0.00015432006118944706,0.9491704286027434,23.466460351323775
rolling_time_series,R5-2,B35_SO2,test,126,0.000369120905580077,0.0004121078613724486,0.8557718897203859,24.12399599809123
rolling_time_series,R5-2,B35_SO2,all,1386,0.00019747742113869032,0.0002600463189579707,0.9623112927016095,17.906029669748744
rolling_time_series,R5-6,B35_H2S,train,1249,0.0003934734299295322,0.0005025913234240759,0.9110814222219898,4.738441298450917
rolling_time_series,R5-6,B35_H2S,valid,140,0.00048422967087646053,0.0006143938320021564,0.24559232363889294,6.137532753511477
rolling_time_series,R5-6,B35_H2S,test,140,0.0005214679339525107,0.0006117290217387951,0.8635049227660604,5.952798328513379
rolling_time_series,R5-6,B35_H2S,all,1529,0.00041350292914195023,0.0005245645705559682,0.8983268978392294,4.977736777795078
rolling_time_series,R5-6,B35_SO2,train,1249,0.0001746138362425456,0.00024288482259960604,0.956156414777955,11.714125179955126
rolling_time_series,R5-6,B35_SO2,valid,140,0.0002880901401717666,0.0003379337661704375,0.6514158413908783,18.86492230107546
rolling_time_series,R5-6,B35_SO2,test,140,0.00014818034733724022,0.00019629436373960716,0.9070922426587936,18.183292998356965
rolling_time_series,R5-6,B35_SO2,all,1529,0.00018258374736311342,0.00024934787717874633,0.9497600143334729,12.961211570755065
rolling_time_series,R5-11,B35_H2S,unknown,96,0.00026080414452514246,0.00032749672214264596,0.6127917309822914,4.038480711955105
rolling_time_series,R5-11,B35_H2S,all,96,0.00026080414452514246,0.00032749672214264596,0.6127917309822914,4.038480711955105
rolling_time_series,R5-11,B35_SO2,unknown,96,0.0012415471340167664,0.0014502432004776693,-0.4201310329270136,19.63353092139041
rolling_time_series,R5-11,B35_SO2,all,96,0.0012415471340167664,0.0014502432004776693,-0.4201310329270136,19.63353092139041
rolling_time_series,R5-12,B35_H2S,unknown,126,0.0024861871453851253,0.002782180082613303,-4.239915457511455,15.436647703363127
rolling_time_series,R5-12,B35_H2S,all,126,0.0024861871453851253,0.002782180082613303,-4.239915457511455,15.436647703363127
rolling_time_series,R5-12,B35_SO2,unknown,126,0.0005194309072636244,0.0006217251570992442,0.8909541567298271,32.87816839462385
rolling_time_series,R5-12,B35_SO2,all,126,0.0005194309072636244,0.0006217251570992442,0.8909541567298271,32.87816839462385
