Variable,MAE,RMSE,R2,MAPE
HEATER1_output_T_PV,3.770776809722223,4.129828011683394,0.4153096097340411,1.6495014653749913
B35_H2S,0.0013724241485324096,0.0015510797616312053,-0.510043543668544,12.286986373096957
B35_SO2,0.00012346753945660717,0.00016627890062129082,0.7117739888270891,17.3218647661042
