Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.00030101505208737176,0.0003868159134147611,0.9478417330188231,3.625091552744079
1,t+1,B35_SO2,0.0001410819489117693,0.0001883453151626088,0.9737551393535171,9.090222634564906
2,t+2,B35_H2S,0.00033796095440955415,0.00043530956348002635,0.9339433702350955,4.062467456121683
2,t+2,B35_SO2,0.0001510594061462941,0.00020051961775695943,0.9702668965997002,9.867644763769444
3,t+3,B35_H2S,0.0003536640060812407,0.00045520112512036613,0.9277663551783997,4.249284232951117
3,t+3,B35_SO2,0.00015586086778136395,0.00020680778811868602,0.9683886953872787,10.214094809834751
4,t+4,B35_H2S,0.000363758739001687,0.0004677112069750969,0.9237373373011741,4.370094556140846
4,t+4,B35_SO2,0.00015961460994818523,0.0002117742909020838,0.9668693928901924,10.480655153465163
5,t+5,B35_H2S,0.00037224575231319194,0.00047794420744037695,0.920356885589054,4.47155127265616
5,t+5,B35_SO2,0.00016322971534358009,0.00021656151850111267,0.9653729401010136,10.731143311537021
6,t+6,B35_H2S,0.0003798615519108241,0.0004867655501874466,0.9173843919739599,4.562093027537258
6,t+6,B35_SO2,0.0001666311810753673,0.00022109853430009785,0.9639256631926818,10.961985962231434
7,t+7,B35_H2S,0.0003866950299496239,0.0004944516701936689,0.9147515253361137,4.6426501874843895
7,t+7,B35_SO2,0.00016974391936560625,0.00022513276963890275,0.9626162428960399,11.17093562799832
8,t+8,B35_H2S,0.0003929606686052993,0.0005013192368623525,0.9123638568722482,4.716108304276862
8,t+8,B35_SO2,0.00017244925436113743,0.00022889118135135703,0.9613775317930189,11.34668302614411
9,t+9,B35_H2S,0.0003982507316454377,0.000507223577456317,0.9102876692833926,4.777978312601097
9,t+9,B35_SO2,0.00017474165931793525,0.0002318503976752249,0.9603936652448521,11.49949561699023
10,t+10,B35_H2S,0.0004029413401244376,0.0005126679905954765,0.9083570962443099,4.833094410026914
10,t+10,B35_SO2,0.00017652768772354768,0.0002343996102589904,0.9595410091911365,11.628811060811909
11,t+11,B35_H2S,0.00040705156163087735,0.0005174489683397597,0.9066498740842115,4.881076045275729
11,t+11,B35_SO2,0.00017782204603686495,0.0002361967185369327,0.9589416231058406,11.730009756840888
12,t+12,B35_H2S,0.00041073658965979244,0.000521728712006207,0.9051076635729246,4.923479929444052
12,t+12,B35_SO2,0.00017886437200852366,0.00023776335268531974,0.9584180303046747,11.81750072124508
13,t+13,B35_H2S,0.0004143400879104651,0.0005257062017350183,0.9036732327984602,4.964970836531639
13,t+13,B35_SO2,0.00017970135122011668,0.00023896804857609374,0.9580173818727711,11.890725867624441
14,t+14,B35_H2S,0.0004179522237151638,0.000529379071124802,0.9023535523124937,5.007733645350921
14,t+14,B35_SO2,0.0001806073784322623,0.000240240497605268,0.9575896122436277,11.96633137836249
15,t+15,B35_H2S,0.00042128456988229805,0.0005326604527434123,0.9011712054178902,5.048200489033896
15,t+15,B35_SO2,0.00018154340473883288,0.00024148021195254257,0.957170332156969,12.045713957867395
16,t+16,B35_H2S,0.0004242837564835053,0.0005354513200656884,0.9001726620531493,5.085791258486311
16,t+16,B35_SO2,0.0001825534291407548,0.00024275140275561622,0.9567366726447314,12.122396677936381
17,t+17,B35_H2S,0.0004270129695832521,0.0005376965192951939,0.8993697988512913,5.121155239450604
17,t+17,B35_SO2,0.0001835745536054754,0.0002440581970235879,0.9562877731224415,12.197704138491588
18,t+18,B35_H2S,0.00042939027093492405,0.0005392953109745598,0.8987876120110195,5.153570419755332
18,t+18,B35_SO2,0.00018462472703514662,0.0002455730749219649,0.9557607685760146,12.264441688665062
