MAE,RMSE,R2,MAPE,Variable
0.7799839530748183,1.05051780547608,0.96136084608871,0.6304503633379596,air
4.777452297622856,6.311537084214083,0.9384978779439099,2.9074989871249337,second_air2
0.6194093592733962,0.8113614711791015,0.9442301776604658,2.82878044581567,COG
0.13837561685424826,0.16881302820905336,0.638767203721704,0.023066753946412197,burner_input_T_PV
2.2249312156737606e-05,2.7332219011547598e-05,0.8483174646379432,0.0013715615617021003,burner_inputP
0.1983473218189201,0.2413140673227754,0.5873539967640202,0.016265942850461932,burner_output_T_PV
2.0992210846037378e-05,2.5584822308837113e-05,0.8661235222807266,0.0012940525760093509,burner_output_P_PV
1.6331086598577857,2.670362135353511,0.9500417989596419,0.616648025735488,fur_F
2.817311485538308,3.950778142621919,0.7985981950638954,2.3438462033253553,fur_inputT
7.088829159934607e-05,9.083093282733333e-05,0.8479809700844481,0.004509739284486662,fur_inputP
2.2425976251132416,2.9867098587533714,0.8783987726187626,0.24603980080203958,fur_temp
2.7167638567354184,3.626781350737866,0.8629580098491132,0.2990804053480231,fur_outputT
6.870863639204685e-05,8.771131608084142e-05,0.7972653980721841,0.004372728298112077,fur_outputP_PV
1.4720009145596107,2.0977697051061686,0.9686698366725648,0.5480704966238775,WHB_F
2.4175694964042176,3.1984042549354132,0.8934203971507171,0.2658412820892155,WHB_inputT
0.00018841293998813783,0.00024626312852807147,0.9200495710180441,0.012386278606271724,WHB_inputP
5.413490693724986,7.8230962945081615,0.9533255675081544,3.717579530092715,WHB_outputT
0.00018927502899716554,0.0002515212320677406,0.9154119992941723,0.012441953047361988,WHB_outputP
1.580633956115759,2.4673249278812635,0.9566589195714607,0.5934041599245296,SEP1_F
0.0001820145136934601,0.0002397733392421456,0.9212514874160433,0.011969520807785723,SEP1_P_PV
0.6768055391145354,0.7474843696218685,0.7370128148919692,0.5878727187138756,SEP1_T
1.5467718168168665,2.15141558535181,0.9735520932459775,0.6379699184623525,HEATER1_F
0.5267843592601714,0.6075588921147251,0.8262572336891945,0.4580417627787463,HEATER1_input_T
0.00013707185743942288,0.00017843186302389123,0.9629832381471581,0.009654213957076314,HEATER1_input_P
0.998284157657578,1.4844632791421724,0.9367608686178179,0.427774384341408,HEATER1_output_T_PV
0.00013100841890109407,0.0001737030071978835,0.9595878371789586,0.009231158878206594,HEATER1_output_P
1.7509077398429282,2.60450761528999,0.9612390915301066,0.7320772113236065,cat1_F
0.7849234007817586,1.2145280677211152,0.957668652851783,0.3372346064752637,cat1_input_temp
2.257697269254501,2.7627189555942913,0.9104288986901998,0.8142388788415179,cat1_output_temp
0.00013900087264540767,0.00018890637373419124,0.9508219356317195,0.00979601252993671,cat1_input_P
8.158399319163006e-05,0.00010235850456925522,0.8097579718847712,0.00578045893778392,cat1_output_P_PV
1.7398995138294677,2.77070916101841,0.9563999492740298,0.740362634689521,SEP2_F
0.00017813130440519795,0.00024299812908580722,0.9214057851533342,0.013085352965100822,SEP2_P_PV
0.6946201243973227,0.8081822481589493,0.8933176592186335,1.7053585089266774,SEP2_T
1.7351526951761589,2.215569818771599,0.9205403638987214,1.1077006152842634,HEATER2_F
0.8009821193084222,0.9332597802668229,0.8577413357779202,1.9830383485274345,HEATER2_input_T
0.00025068401032048534,0.0003592194867464432,0.9240718340330896,0.019862525279202167,HEATER2_input_P
15.428837281468832,23.68783776743426,0.3790675180559666,5.281840095393914,HEATER2_output_T_PV
0.9644888350163818,1.4125802057773766,0.9677000445358085,0.6124222310079905,cat2_F
14.000170419729914,21.92395000487221,0.46809858565601803,4.777861984737181,cat2_input_temp
11.718637611573604,18.397219213368093,0.5661054341691927,3.473818192618151,cat2_output_temp
0.00026630933608313734,0.00036950119633652657,0.9163021943176406,0.02110690348325776,cat2_input_P
0.00011129644608257976,0.00014649495176875406,0.7534297825839458,0.00889223549964191,cat2_output_P_PV
0.8177086347845729,1.164035564999506,0.9776108398801876,0.5214496125679371,SEP3_F
0.00021875071938205605,0.0002878112767839099,0.8911466826934362,0.018212541626062152,SEP3_P_PV
14.757002085426306,15.426855543603327,-32.34215782438555,10.789678090102916,SEP3_T
0.002609701649899123,0.0029999313920417675,-5.092232242254138,16.134567950292343,B35_H2S
0.0005535846582887298,0.0008887664065018946,0.7771629012535084,15.741272319794057,B35_SO2
