epoch,target,mv,correct,total,kci_percent,ann_sign_avg,dynamic_positive_percent
1,B35_H2S,air2_SP,15.0,28.0,53.57142857142857,0.14285714285714285,46.42857142857143
1,B35_H2S,HEATER2_output_T_SP,33.0,80.0,41.25,-0.85,58.75
1,B35_SO2,air2_SP,56.0,80.0,70.0,1.0,70.0
1,B35_SO2,HEATER2_output_T_SP,46.0,80.0,57.5,-0.85,42.5
2,B35_H2S,air2_SP,22.0,34.0,64.70588235294117,-0.17647058823529413,23.529411764705884
2,B35_H2S,HEATER2_output_T_SP,31.0,78.0,39.743589743589745,-0.7435897435897436,62.82051282051282
2,B35_SO2,air2_SP,74.0,80.0,92.5,1.0,92.5
2,B35_SO2,HEATER2_output_T_SP,43.0,76.0,56.578947368421055,-0.7368421052631579,40.78947368421053
3,B35_H2S,air2_SP,26.0,40.0,65.0,-0.2,5.0
3,B35_H2S,HEATER2_output_T_SP,32.0,72.0,44.44444444444444,-0.6111111111111112,52.77777777777778
3,B35_SO2,air2_SP,75.0,80.0,93.75,1.0,93.75
3,B35_SO2,HEATER2_output_T_SP,41.0,74.0,55.4054054054054,-0.7297297297297297,41.891891891891895
4,B35_H2S,air2_SP,15.0,32.0,46.875,0.0,9.375
4,B35_H2S,HEATER2_output_T_SP,24.0,80.0,30.0,-0.7,72.5
4,B35_SO2,air2_SP,77.0,80.0,96.25,1.0,96.25
4,B35_SO2,HEATER2_output_T_SP,45.0,74.0,60.810810810810814,-0.7837837837837838,44.5945945945946
5,B35_H2S,air2_SP,21.0,34.0,61.76470588235294,-0.29411764705882354,2.9411764705882355
5,B35_H2S,HEATER2_output_T_SP,19.0,76.0,25.0,-0.6842105263157895,77.63157894736842
5,B35_SO2,air2_SP,78.0,80.0,97.5,1.0,97.5
5,B35_SO2,HEATER2_output_T_SP,33.0,64.0,51.5625,-0.875,51.5625
6,B35_H2S,air2_SP,14.0,20.0,70.0,-0.4,0.0
6,B35_H2S,HEATER2_output_T_SP,24.0,74.0,32.432432432432435,-0.8918918918918919,70.27027027027027
6,B35_SO2,air2_SP,77.0,80.0,96.25,1.0,96.25
