epoch,kci_percent
1,75.0561797752809
2,72.7069351230425
3,73.34229390681004
4,73.72767857142857
5,77.67658818302976
6,81.08705258506407
7,81.94630872483222
8,83.16143497757848
9,82.5
10,81.5086782376502
11,84.56405693950177
12,84.29864253393666
13,87.2851476421331
14,87.50554815801154
15,88.18705673758865
16,88.19694244604317
17,90.89309282886053
18,90.94348019581663
19,91.52654867256638
20,92.50331711632022
21,92.05776173285199
22,91.84081814139617
23,92.38934056007227
24,92.71566901408451
25,92.19380888290713
26,92.01773835920177
27,92.96803652968036
28,92.42696629213482
29,92.9243170622481
30,92.55271422162404
31,91.94290976058932
32,92.96181172291297
33,93.28257948947603
34,93.30218068535827
35,93.25112107623318
36,93.88297872340425
37,94.36837455830388
38,93.30376940133037
39,92.95648272768058
40,93.15766164747565
41,92.46031746031747
42,92.65702666064166
43,92.60000000000001
44,93.96048495734172
45,93.04271246147073
46,94.07953529937444
47,93.10189359783588
48,93.36977186311786
49,94.08577878103837
50,93.35570469798657
51,93.88261851015801
52,94.09292035398231
53,94.15011037527594
54,93.0360281195079
55,93.3228417266187
56,93.88261851015801
57,93.19196428571429
58,94.18967052537846
59,93.58574610244989
60,93.81768953068593
61,93.61654804270462
62,93.35414808206957
63,93.57899382171226
64,93.54767184035477
65,93.86516853932584
66,94.05345211581292
67,93.78354203935599
68,94.07953529937444
69,94.63490650044524
70,93.5432714091527
71,94.58204334365325
72,93.87298747763863
73,94.17040358744396
74,93.67713004484305
75,94.40497335701599
76,94.23249551166965
77,93.95106479383779
78,94.16221033868094
79,94.31616341030195
80,94.63644524236983
81,94.03083700440529
82,93.36164506034869
83,93.55909694555112
84,94.01330376940133
85,94.34840425531915
86,94.96883348174534
87,93.76122082585279
88,94.14027149321267
89,94.87179487179486
90,92.83185840707965
91,94.34977578475336
92,94.08362989323842
93,93.68845120859444
94,93.7444739168877
95,94.180407371484
96,93.70044052863436
97,93.65436543654366
98,93.59086918349429
99,94.68085106382979
100,94.17670682730925
101,93.76387039502885
102,92.81305114638448
103,93.50590372388737
104,93.17678334071776
105,93.94748553627058
106,93.00575475874281
107,93.27655759748991
108,93.92921146953405
109,94.05764966740577
110,93.09255079006772
111,93.37322695035462
112,94.03052064631957
113,93.43163538873995
114,93.55624446412754
115,94.24540976265115
116,93.96860986547085
117,93.02690582959642
118,93.50736278447121
119,93.89261744966443
120,93.73877917414721
121,93.83622607921673
122,92.9272646140116
