epoch,target,mv,correct,total,kci_percent,ann_sign_avg,dynamic_positive_percent
1,B35_H2S,air2_SP,1056.0,1150.0,91.82608695652173,-0.8330434782608696,0.17391304347826086
1,B35_H2S,HEATER2_output_T_SP,770.0,1146.0,67.19022687609075,0.3787085514834206,96.8586387434555
1,B35_SO2,air2_SP,1214.0,1214.0,100.0,1.0,100.0
1,B35_SO2,HEATER2_output_T_SP,300.0,940.0,31.914893617021278,0.3617021276595745,0.0
2,B35_H2S,air2_SP,1023.0,1132.0,90.37102473498233,-0.8091872791519434,0.08833922261484099
2,B35_H2S,HEATER2_output_T_SP,606.0,1134.0,53.439153439153436,0.25573192239858905,59.9647266313933
2,B35_SO2,air2_SP,1245.0,1248.0,99.75961538461539,1.0,99.75961538461539
2,B35_SO2,HEATER2_output_T_SP,376.0,956.0,39.33054393305439,0.2594142259414226,2.510460251046025
3,B35_H2S,air2_SP,1029.0,1110.0,92.70270270270271,-0.8594594594594595,0.2702702702702703
3,B35_H2S,HEATER2_output_T_SP,583.0,1136.0,51.320422535211264,0.3274647887323944,35.12323943661972
3,B35_SO2,air2_SP,1252.0,1254.0,99.84051036682615,1.0,99.84051036682615
3,B35_SO2,HEATER2_output_T_SP,410.0,964.0,42.531120331950206,0.33195020746887965,16.597510373443985
4,B35_H2S,air2_SP,1006.0,1124.0,89.5017793594306,-0.8042704626334519,1.2455516014234875
4,B35_H2S,HEATER2_output_T_SP,620.0,1134.0,54.673721340388006,0.3403880070546737,28.21869488536155
4,B35_SO2,air2_SP,1248.0,1250.0,99.84,1.0,99.84
4,B35_SO2,HEATER2_output_T_SP,429.0,972.0,44.135802469135804,0.32098765432098764,27.05761316872428
5,B35_H2S,air2_SP,990.0,1110.0,89.1891891891892,-0.7837837837837838,0.18018018018018017
5,B35_H2S,HEATER2_output_T_SP,780.0,1168.0,66.78082191780823,0.2465753424657534,42.80821917808219
5,B35_SO2,air2_SP,1250.0,1250.0,100.0,1.0,100.0
5,B35_SO2,HEATER2_output_T_SP,477.0,974.0,48.97330595482546,0.21560574948665298,28.850102669404517
6,B35_H2S,air2_SP,1021.0,1128.0,90.51418439716312,-0.8120567375886525,0.08865248226950355
6,B35_H2S,HEATER2_output_T_SP,909.0,1168.0,77.82534246575342,0.3356164383561644,52.99657534246575
6,B35_SO2,air2_SP,1242.0,1242.0,100.0,1.0,100.0
6,B35_SO2,HEATER2_output_T_SP,498.0,988.0,50.40485829959514,0.340080971659919,35.22267206477733
7,B35_H2S,air2_SP,1084.0,1166.0,92.96740994854203,-0.8627787307032591,0.17152658662092624
7,B35_H2S,HEATER2_output_T_SP,867.0,1138.0,76.18629173989456,0.3989455184534271,47.715289982425304
7,B35_SO2,air2_SP,1238.0,1238.0,100.0,1.0,100.0
7,B35_SO2,HEATER2_output_T_SP,474.0,928.0,51.077586206896555,0.4353448275862069,40.51724137931034
8,B35_H2S,air2_SP,1034.0,1130.0,91.50442477876106,-0.8300884955752212,0.0
8,B35_H2S,HEATER2_output_T_SP,954.0,1140.0,83.6842105263158,0.2771929824561403,51.228070175438596
8,B35_SO2,air2_SP,1238.0,1238.0,100.0,1.0,100.0
8,B35_SO2,HEATER2_output_T_SP,483.0,952.0,50.73529411764706,0.2815126050420168,44.4327731092437
9,B35_H2S,air2_SP,984.0,1088.0,90.44117647058823,-0.8088235294117647,0.0
9,B35_H2S,HEATER2_output_T_SP,922.0,1144.0,80.5944055944056,0.2517482517482518,47.37762237762238
9,B35_SO2,air2_SP,1246.0,1246.0,100.0,1.0,100.0
9,B35_SO2,HEATER2_output_T_SP,511.0,962.0,53.11850311850312,0.22661122661122662,49.79209979209979
10,B35_H2S,air2_SP,996.0,1088.0,91.54411764705883,-0.8308823529411765,0.0
10,B35_H2S,HEATER2_output_T_SP,931.0,1170.0,79.57264957264957,0.2923076923076923,45.72649572649573
10,B35_SO2,air2_SP,1238.0,1238.0,100.0,1.0,100.0
10,B35_SO2,HEATER2_output_T_SP,498.0,998.0,49.899799599198396,0.27054108216432865,49.298597194388776
11,B35_H2S,air2_SP,1031.0,1138.0,90.59753954305799,-0.8172231985940246,0.26362038664323373
11,B35_H2S,HEATER2_output_T_SP,975.0,1136.0,85.8274647887324,0.2852112676056338,51.848591549295776
11,B35_SO2,air2_SP,1258.0,1258.0,100.0,1.0,100.0
11,B35_SO2,HEATER2_output_T_SP,538.0,964.0,55.809128630705395,0.29045643153526973,52.904564315352694
12,B35_H2S,air2_SP,1043.0,1138.0,91.65202108963094,-0.8418277680140598,0.9666080843585237
12,B35_H2S,HEATER2_output_T_SP,944.0,1120.0,84.28571428571429,0.39285714285714285,55.0
12,B35_SO2,air2_SP,1246.0,1246.0,100.0,1.0,100.0
12,B35_SO2,HEATER2_output_T_SP,493.0,916.0,53.82096069868996,0.4104803493449782,54.03930131004367
13,B35_H2S,air2_SP,1015.0,1120.0,90.625,-0.8357142857142857,2.232142857142857
13,B35_H2S,HEATER2_output_T_SP,1002.0,1164.0,86.08247422680412,0.3024054982817869,51.89003436426117
13,B35_SO2,air2_SP,1256.0,1256.0,100.0,1.0,100.0
13,B35_SO2,HEATER2_output_T_SP,688.0,998.0,68.937875751503,0.3026052104208417,59.71943887775551
14,B35_H2S,air2_SP,1013.0,1136.0,89.1725352112676,-0.8133802816901409,3.257042253521127
14,B35_H2S,HEATER2_output_T_SP,993.0,1152.0,86.19791666666667,0.3680555555555556,55.642361111111114
14,B35_SO2,air2_SP,1246.0,1246.0,100.0,1.0,100.0
14,B35_SO2,HEATER2_output_T_SP,691.0,972.0,71.09053497942386,0.36213991769547327,60.18518518518518
15,B35_H2S,air2_SP,1021.0,1154.0,88.47487001733103,-0.8336221837088388,5.979202772963605
15,B35_H2S,HEATER2_output_T_SP,953.0,1126.0,84.63587921847247,0.33570159857904086,53.19715808170515
15,B35_SO2,air2_SP,1260.0,1260.0,100.0,1.0,100.0
15,B35_SO2,HEATER2_output_T_SP,745.0,972.0,76.64609053497942,0.37448559670781895,70.88477366255144
16,B35_H2S,air2_SP,989.0,1106.0,89.42133815551537,-0.8444846292947559,5.877034358047016
16,B35_H2S,HEATER2_output_T_SP,985.0,1154.0,85.35528596187174,0.3310225303292894,54.15944540727903
16,B35_SO2,air2_SP,1225.0,1226.0,99.9184339314845,1.0,99.9184339314845
16,B35_SO2,HEATER2_output_T_SP,724.0,962.0,75.25987525987526,0.288981288981289,71.93347193347194
17,B35_H2S,air2_SP,998.0,1136.0,87.85211267605634,-0.8415492957746479,7.746478873239437
17,B35_H2S,HEATER2_output_T_SP,1034.0,1162.0,88.98450946643717,0.3218588640275387,56.970740103270224
17,B35_SO2,air2_SP,1258.0,1258.0,100.0,1.0,100.0
17,B35_SO2,HEATER2_output_T_SP,842.0,990.0,85.05050505050505,0.29292929292929293,67.67676767676768
18,B35_H2S,air2_SP,1030.0,1152.0,89.40972222222223,-0.8368055555555556,5.208333333333333
18,B35_H2S,HEATER2_output_T_SP,1021.0,1144.0,89.24825174825175,0.3356643356643357,57.43006993006993
18,B35_SO2,air2_SP,1236.0,1236.0,100.0,1.0,100.0
18,B35_SO2,HEATER2_output_T_SP,800.0,962.0,83.16008316008316,0.3180873180873181,70.27027027027027
19,B35_H2S,air2_SP,966.0,1098.0,87.97814207650273,-0.8688524590163934,6.557377049180328
19,B35_H2S,HEATER2_output_T_SP,1052.0,1182.0,89.00169204737733,0.3197969543147208,57.69881556683587
19,B35_SO2,air2_SP,1250.0,1250.0,100.0,1.0,100.0
19,B35_SO2,HEATER2_output_T_SP,869.0,990.0,87.77777777777777,0.3333333333333333,74.24242424242425
20,B35_H2S,air2_SP,986.0,1144.0,86.18881118881119,-0.8111888111888111,7.6923076923076925
20,B35_H2S,HEATER2_output_T_SP,1055.0,1148.0,91.89895470383276,0.3240418118466899,60.714285714285715
20,B35_SO2,air2_SP,1242.0,1242.0,100.0,1.0,100.0
20,B35_SO2,HEATER2_output_T_SP,900.0,988.0,91.09311740890688,0.3117408906882591,69.02834008097166
21,B35_H2S,air2_SP,957.0,1118.0,85.59928443649373,-0.8103756708407871,8.676207513416816
21,B35_H2S,HEATER2_output_T_SP,1028.0,1120.0,91.78571428571429,0.275,58.57142857142857
21,B35_SO2,air2_SP,1248.0,1248.0,100.0,1.0,100.0
21,B35_SO2,HEATER2_output_T_SP,847.0,946.0,89.53488372093024,0.28118393234672306,70.29598308668076
22,B35_H2S,air2_SP,965.0,1108.0,87.09386281588448,-0.8086642599277978,6.949458483754513
22,B35_H2S,HEATER2_output_T_SP,1064.0,1162.0,91.56626506024097,0.2633390705679862,58.003442340791736
22,B35_SO2,air2_SP,1255.0,1256.0,99.92038216560509,1.0,99.92038216560509
22,B35_SO2,HEATER2_output_T_SP,847.0,972.0,87.13991769547324,0.2757201646090535,74.17695473251028
23,B35_H2S,air2_SP,970.0,1110.0,87.38738738738739,-0.8558558558558559,8.108108108108109
23,B35_H2S,HEATER2_output_T_SP,1040.0,1130.0,92.03539823008849,0.3168141592920354,60.530973451327434
23,B35_SO2,air2_SP,1238.0,1240.0,99.83870967741936,1.0,99.83870967741936
23,B35_SO2,HEATER2_output_T_SP,843.0,948.0,88.92405063291139,0.2742616033755274,72.8902953586498
24,B35_H2S,air2_SP,1000.0,1130.0,88.49557522123894,-0.8265486725663717,6.548672566371682
24,B35_H2S,HEATER2_output_T_SP,1046.0,1160.0,90.17241379310344,0.3,58.793103448275865
24,B35_SO2,air2_SP,1253.0,1256.0,99.76114649681529,1.0,99.76114649681529
24,B35_SO2,HEATER2_output_T_SP,914.0,998.0,91.58316633266533,0.28256513026052105,72.14428857715431
25,B35_H2S,air2_SP,1000.0,1126.0,88.80994671403197,-0.8152753108348135,6.039076376554174
25,B35_H2S,HEATER2_output_T_SP,1003.0,1122.0,89.39393939393939,0.3048128342245989,60.33868092691622
25,B35_SO2,air2_SP,1253.0,1254.0,99.92025518341308,1.0,99.92025518341308
25,B35_SO2,HEATER2_output_T_SP,854.0,956.0,89.33054393305439,0.32217573221757323,76.15062761506276
26,B35_H2S,air2_SP,1006.0,1130.0,89.02654867256638,-0.815929203539823,4.778761061946903
26,B35_H2S,HEATER2_output_T_SP,1026.0,1152.0,89.0625,0.3402777777777778,62.84722222222222
26,B35_SO2,air2_SP,1242.0,1244.0,99.83922829581994,1.0,99.83922829581994
26,B35_SO2,HEATER2_output_T_SP,876.0,984.0,89.02439024390245,0.33739837398373984,76.42276422764228
27,B35_H2S,air2_SP,1026.0,1122.0,91.44385026737967,-0.8538324420677362,3.9215686274509802
27,B35_H2S,HEATER2_output_T_SP,1005.0,1130.0,88.93805309734513,0.35221238938053095,62.0353982300885
27,B35_SO2,air2_SP,1244.0,1246.0,99.83948635634029,1.0,99.83948635634029
27,B35_SO2,HEATER2_output_T_SP,797.0,882.0,90.36281179138322,0.36507936507936506,77.89115646258503
28,B35_H2S,air2_SP,1015.0,1136.0,89.34859154929578,-0.8133802816901409,4.48943661971831
28,B35_H2S,HEATER2_output_T_SP,1016.0,1138.0,89.27943760984182,0.27943760984182775,59.753954305799645
28,B35_SO2,air2_SP,1245.0,1246.0,99.91974317817015,1.0,99.91974317817015
28,B35_SO2,HEATER2_output_T_SP,837.0,930.0,90.0,0.2645161290322581,72.79569892473118
29,B35_H2S,air2_SP,1009.0,1112.0,90.73741007194245,-0.8345323741007195,5.305755395683454
29,B35_H2S,HEATER2_output_T_SP,1032.0,1148.0,89.89547038327527,0.29965156794425085,60.801393728223
29,B35_SO2,air2_SP,1251.0,1252.0,99.92012779552715,1.0,99.92012779552715
29,B35_SO2,HEATER2_output_T_SP,858.0,954.0,89.937106918239,0.3165618448637317,74.84276729559748
30,B35_H2S,air2_SP,1005.0,1114.0,90.21543985637344,-0.8276481149012568,4.757630161579892
30,B35_H2S,HEATER2_output_T_SP,1021.0,1148.0,88.93728222996516,0.289198606271777,59.66898954703833
30,B35_SO2,air2_SP,1241.0,1242.0,99.9194847020934,1.0,99.9194847020934
30,B35_SO2,HEATER2_output_T_SP,859.0,954.0,90.041928721174,0.2578616352201258,71.80293501048219
31,B35_H2S,air2_SP,998.0,1116.0,89.42652329749104,-0.8172043010752689,4.659498207885305
31,B35_H2S,HEATER2_output_T_SP,958.0,1092.0,87.72893772893772,0.23443223443223443,56.41025641025641
31,B35_SO2,air2_SP,1234.0,1238.0,99.67689822294022,1.0,99.67689822294022
31,B35_SO2,HEATER2_output_T_SP,804.0,898.0,89.53229398663697,0.22048997772828507,71.0467706013363
32,B35_H2S,air2_SP,1035.0,1140.0,90.78947368421052,-0.7964912280701755,3.7719298245614037
32,B35_H2S,HEATER2_output_T_SP,1034.0,1166.0,88.67924528301887,0.25900514579759865,60.20583190394511
32,B35_SO2,air2_SP,1240.0,1242.0,99.8389694041868,1.0,99.8389694041868
32,B35_SO2,HEATER2_output_T_SP,878.0,956.0,91.84100418410041,0.24267782426778242,68.82845188284519
33,B35_H2S,air2_SP,1018.0,1106.0,92.04339963833635,-0.840867992766727,3.2549728752260396
33,B35_H2S,HEATER2_output_T_SP,1021.0,1142.0,89.4045534150613,0.3064798598949212,60.33274956217163
33,B35_SO2,air2_SP,1249.0,1256.0,99.44267515923566,1.0,99.44267515923566
