Variable,MAE,RMSE,R2,MAPE
HEATER1_output_T_PV,2.994733284752062,3.3508776729073095,0.5212363762318386,1.3284055744583725
B35_H2S,0.0004708876309396885,0.000577088895972437,-0.2879328879615288,5.918831348055041
B35_SO2,0.0003641779636476271,0.00041967841331246654,0.5634549424274647,14.388910798330578
