plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-2,18,B35_SO2,train,1117,0.00023688548945521875,0.0003677759673421272,0.930104377601598,17.198297871466842
parity,R5-2,18,B35_SO2,valid,109,0.0001553513062245034,0.00018843832309548234,0.8515190561720293,28.847458697675528
parity,R5-2,18,B35_SO2,test,109,0.00036399610036948784,0.00046254994689523695,0.8375572580468833,20.76788027184294
parity,R5-2,18,B35_SO2,all,1335,0.00024060671089155388,0.0003654311318834515,0.9280200938155395,18.440876906446423
parity,R5-6,18,B35_H2S,train,1232,0.0004144068172201414,0.0005241177614190356,0.9044043482948364,4.988346062121179
parity,R5-6,18,B35_H2S,valid,123,0.00040065624336944156,0.0005775822717282599,-0.3796681861673341,5.238327143042792
parity,R5-6,18,B35_H2S,test,123,0.0006392964307408185,0.0007545211211688218,0.7667445425616704,6.881896988778623
parity,R5-6,18,B35_H2S,all,1478,0.0004319779280993073,0.0005514691987454954,0.8899846345525865,5.166732014037434
parity,R5-6,18,B35_SO2,train,1232,0.00018421488120042977,0.00025231662552585045,0.953297749331985,12.037126986226092
parity,R5-6,18,B35_SO2,valid,123,0.0002176226886439854,0.0002598044031665344,0.7751863985795815,13.780719271615125
parity,R5-6,18,B35_SO2,test,123,0.00013910812166528644,0.00017114122668760131,0.9033334203151393,23.84934281426595
parity,R5-6,18,B35_SO2,all,1478,0.00018324128775843704,0.0002472289371329355,0.9519320734956588,13.165249041673826
parity,R5-11,18,B35_H2S,unknown,79,0.00021560190109664223,0.0002583831074867951,0.6474361355679095,3.470181645530087
parity,R5-11,18,B35_H2S,all,79,0.00021560190109664223,0.0002583831074867951,0.6474361355679095,3.470181645530087
parity,R5-11,18,B35_SO2,unknown,79,0.0020987846000651207,0.002341037115380515,-42.72558403249554,31.254807306464883
parity,R5-11,18,B35_SO2,all,79,0.0020987846000651207,0.002341037115380515,-42.72558403249554,31.254807306464883
parity,R5-12,18,B35_H2S,unknown,109,0.0017481775470503922,0.0022306979399570256,-2.6784306926095764,10.78395668836273
parity,R5-12,18,B35_H2S,all,109,0.0017481775470503922,0.0022306979399570256,-2.6784306926095764,10.78395668836273
parity,R5-12,18,B35_SO2,unknown,109,0.0007574259383574455,0.0012142183865232407,0.48843750363472715,29.44363256187267
parity,R5-12,18,B35_SO2,all,109,0.0007574259383574455,0.0012142183865232407,0.48843750363472715,29.44363256187267
