Unnamed: 0,i,j,steps,acidgas_Fv,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air_m3,air_SP_m3,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0,0.0,0.0,0.0,2492.1518766123263,40.13239960152045,45.40343505961561,54.9467666235008,83.6,1.6722,2187.270548956331,2187.045933389994,309.97619665794224,310.0,41.680561406358194,39.26313595396174,599.9999587739113,600.0257033368187,1.6221369069991938,1219.506405728874,1219.5273795994356,1.622195,1.6222077807738873,284.058212458998,165.86113613426934,1.5719867749233862,955.0500138545063,957.8608236194734,1.571315,1.5712653625932136,280.70402859501496,957.860823500816,1.5208283654802432,256.6108961950559,1.5207150134846863,280.70402859501496,1.520795,1.5202976773265389,135.80843262886543,263.0360792088243,135.80843258120188,1.422867315643482,342.07663820892554,342.0772347032354,1.4221338640689067,263.0360792088243,342.0772347032354,369.6175198555831,1.4219471090076512,1.411445,1.4114461170466894,10.50099196096177,261.5766144767396,1.361375,1.361426194343594,64.22597828433062,195.6681549676885,64.22597827763583,1.263400080574789,190.0,189.9796434567343,1.4221338640689067,195.6681549676885,189.97964345673464,238.82463265767052,1.2630720126684891,1.251615,1.2516274281036657,11.444584564823668,193.87186988857877,1.200915,1.2009136724966407,132.498221546665,0.0140552836586983,0.008733840077163,1.6092902474193045,2.012651920994923,0.9202115724486124
1,0.0,1.0,1.0,2491.47820865975,40.12155118103483,45.39116179512336,54.93191364599197,83.6,1.6722,2186.675279179728,2186.4472948401753,309.9772781976611,310.0,41.679525176604656,39.26476675509467,599.9999587739113,600.0165432334677,1.6221510223172353,1219.506405728874,1219.5083830538726,1.622195,1.622221894999201,283.9867421168016,165.88040177259805,1.5720409035585852,955.0720167750612,957.8867574381758,1.571315,1.571319862654349,280.6347871900917,957.8867574028168,1.5209757776664057,256.44887264911824,1.520862490404084,280.6347871900917,1.520795,1.5204452596035096,135.81042356627185,263.0038760450831,135.81042353036264,1.4228540141609256,342.1019210072374,342.1022684311688,1.422120720737973,263.0038760450831,342.1022684311688,369.6414050970871,1.4219339992767208,1.411445,1.411434925145097,10.499074131623765,261.5442170846843,1.361375,1.3614050597089806,64.2255094158251,195.6503874385905,64.22550940950818,1.2633904633163144,190.0,189.99164739025773,1.422120720737973,195.6503874385905,189.9916473902578,238.8373853448756,1.2630624483752306,1.251615,1.251619470065853,11.442978309377684,193.85542543693688,1.200915,1.20091249564776,132.4982430075218,0.0140559016234925,0.008734010556753,1.6093295894432609,2.012651920994923,0.92018828809389
2,0.0,2.0,2.0,2491.138652941564,40.11608314118657,45.38497557664106,54.92442714848837,83.6,1.6722,2186.3764258547412,2186.1450250227927,309.9853226906883,310.0,41.68047059276257,39.26674736187554,599.9999587739113,600.0054800695195,1.6221516386940753,1219.506405728874,1219.4955469040665,1.622195,1.6222225145275186,283.95130337168604,165.89179209103162,1.5720681800255785,955.0850641955284,957.9026005856088,1.571315,1.5713473221165628,280.6004613019482,957.9026005786424,1.5210845022358508,256.371841151384,1.520971249466451,280.6004613019482,1.520795,1.5205540729222389,135.81217477974826,262.99521490959285,135.81217475218358,1.4228513845693442,342.1093248205033,342.1093807241533,1.4221181272183518,262.99521490959285,342.1093807241533,369.6513384582461,1.4219314135876513,1.411445,1.4114327741618586,10.498639425792655,261.5348467505695,1.361375,1.3613897405809092,64.22504529436684,195.6301287941156,64.22504528843288,1.2633816274913583,190.0,189.99964384735088,1.4221181272183518,195.6301287941156,189.9996438473512,238.84878421418577,1.263053675614645,1.251615,1.251612774846472,11.440900768173057,193.8348409128444,1.200915,1.2009069021403975,132.49825923555946,0.014056112109323,0.0087340941866982,1.6093382792608455,2.012651920994923,0.920184560170949
3,0.0,3.0,3.0,2490.999772919106,40.11384668496966,45.38244538169592,54.92136513278448,83.6,1.6722,2186.255049023903,2186.0205569609398,309.99357220083846,310.0,41.68194062357983,39.26825431200071,599.9999587739113,599.9978404950712,1.6221465330270337,1219.506405728874,1219.4910508028065,1.622195,1.6222174127883429,283.93720405010873,165.89780616493357,1.572079334487789,955.0917974957684,957.911338498521,1.571315,1.571358548293338,280.5868770093367,957.911331910002,1.5211641092594204,256.3441035296087,1.5210508726611431,280.5868770093367,1.520795,1.5206337198223612,135.81379715948012,263.0034470894236,135.81379713755476,1.4228556956203546,342.1038020132076,342.10366938488045,1.4221223864831347,263.0034470894236,342.10366938488045,369.6505691736023,1.4219356621333754,1.411445,1.4114363793342914,10.499282799083964,261.5423939492381,1.361375,1.361383361164609,64.22459029171827,195.6215686609122,64.22459028627371,1.2633799821350586,190.0,190.0017564146669,1.4221223864831347,195.6215686609122,190.0017564146669,238.8525206239104,1.2630520583439364,1.251615,1.2516121128624167,11.43994548151972,193.82585253463435,1.200915,1.2009064579202915,132.49827494558414,0.0140560631676036,0.0087340759852296,1.6093360295209478,2.012651920994923,0.920184571213358
4,0.0,4.0,4.0,2490.979162321468,40.11351478194713,45.3820698861492,54.92091071196486,83.6,1.6722,2186.2379101659208,2186.000966199699,309.99973201717296,310.0,41.68329431480015,39.2690963839047,599.9999587739113,599.9941255616433,1.6221397546607867,1219.506405728874,1219.4922061917423,1.622195,1.622210637677049,283.935505576432,165.90012918062135,1.5720809891450205,955.0942196364964,957.915079247928,1.571315,1.5713602102990902,280.58535859022925,957.9150650580896,1.5212208721985452,256.3440881459106,1.5211076407458517,280.58535859022925,1.520795,1.5206904935934178,135.81534898506376,263.02097912757966,135.81534896742778,1.422862049461962,342.0911496615777,342.0909189495882,1.4221286398845678,263.02097912757966,342.0909189495882,369.6436132324865,1.4219418945255582,1.411445,1.4114413704242803,10.500524101277886,261.5593458560444,1.361375,1.3613820666758851,64.22414974667782,195.6225849395064,64.22414974177062,1.263382321497493,190.0,190.0006970780924,1.4221286398845678,195.6225849395064,190.0006970780926,238.85135017577224,1.263054395933914,1.251615,1.2516144095920048,11.439986341909236,193.8266485491056,1.200915,1.200909623454795,132.49828969566568,0.014055943855925,0.0087340039551979,1.609335641250751,2.012651920994923,0.9201843309922182
5,0.0,5.0,5.0,2491.0223908344174,40.11421091285799,45.38285744769343,54.92186381078472,83.6,1.6722,2186.2767960077626,2186.038116236426,310.00342302974184,310.0,41.684411003061605,39.26958062374859,599.9999587739113,599.9932859127954,1.622133364970365,1219.506405728874,1219.4952953095938,1.622195,1.622204250305325,283.9404052927977,165.90007033322271,1.5720775163917042,955.0939845037428,957.9156143183116,1.571315,1.57135671086742,280.5902591380779,957.9156142615882,1.5212602248400642,256.3582128199474,1.5211469923228118,280.5902591380779,1.520795,1.52072984099704,135.81686124330147,263.04249265192715,135.81686122915252,1.4228678192657376,342.075451274026,342.0751833439075,1.4221342884452517,263.04249265192715,342.0751833439075,369.6337373242441,1.42194751766674,1.411445,1.4114454979226942,10.502019744045745,261.5803765579514,1.361375,1.3613825419531624,64.22372743316393,195.6285892202228,64.22372742875945,1.2633854835050995,190.0,189.99876946303013,1.4221342884452517,195.6285892202228,189.99876946303013,238.8484314183562,1.2630575398884691,1.251615,1.251616955298611,11.440584589858194,193.8325943042716,1.200915,1.2009136495071089,132.49830258056468,0.0140558560055223,0.0087339147981238,1.6093420110466137,2.012651920994923,0.9201835336692624
6,0.0,6.0,6.0,2491.0944983693357,40.115372097468274,45.38417114362412,54.92345363198707,83.6,1.6722,2186.340841449694,2186.1010661333376,310.00506522095714,310.0,41.6850891034024,39.26953908028382,599.9999587739113,599.9942047604941,1.6221282310948937,1219.506405728874,1219.5001677105697,1.622195,1.622199117715371,283.9482037388796,165.89871868091728,1.572071724128974,955.0922321995264,957.9142250241024,1.571315,1.5713508771832845,280.5979706671451,957.9142249786258,1.5212867888711712,256.3779450096376,1.5211735522267518,280.5979706671451,1.520795,1.5207563921342342,135.8183484275098,263.06469294857993,135.81834841653455,1.4228721422055073,342.05924357492137,342.05897491087984,1.422138486919487,263.06469294857993,342.05897491087984,369.6229985629215,1.4219516900343043,1.411445,1.4114481378861738,10.50355214813048,261.6021745923895,1.361375,1.3613830795484745,64.223325176811,195.6361402768492,64.22332517286563,1.2633879422790988,190.0,189.99715076252397,1.422138486919487,195.6361402768492,189.997150762524,238.8455933300607,1.263059974975988,1.251615,1.2516185898146497,11.441385161338411,193.84016249219363,1.200915,1.2009169462288651,132.49831327471662,0.0140558275168107,0.00873382463065,1.6093553639128475,2.012651920994923,0.92018259383014
7,0.0,7.0,7.0,2491.174286200748,40.11665696183133,45.38562476354837,54.92521278775651,83.6,1.6722,2186.411396446831,2186.1710264994103,310.00529236296904,310.0,41.68543898287105,39.26924235452317,599.9999587739113,599.995843008613,1.6221245547365557,1219.506405728874,1219.5045720098929,1.622195,1.6221954418740112,283.9567023645777,165.89672341296742,1.5720653149589143,955.0898122968032,957.9118866814246,1.571315,1.5713444232296467,280.60635294856763,957.911886497588,1.5213042742390273,256.3984656239504,1.5211910323273288,280.60635294856763,1.520795,1.520773862022745,135.81981550366024,263.0857929401213,135.8198154756795,1.4228750505212124,342.0439056278201,342.04365539834833,1.4221412772586697,263.0857929401213,342.04365539834833,369.6125378208714,1.4219544556423735,1.411445,1.4114494547078884,10.505000934485142,261.6229381335775,1.361375,1.361383103302854,64.22294333048835,195.6433233547272,64.2229433239681,1.2633893396971971,190.0,189.99621115619956,1.4221412772586697,195.6433233547272,189.9962111561996,238.84354242075267,1.2630613492585352,1.251615,1.2516191721604408,11.442177098094364,193.8473822471172,1.200915,1.2009190138339656,132.49832188919302,0.0140558478662491,0.0087337362039694,1.6093739881748117,2.012651920994923,0.9201818444410697
8,0.0,8.0,8.0,2491.2500810056945,40.11787752444165,45.38700563625382,54.92688390559557,83.6,1.6722,2186.4782370834128,2186.237627404429,310.0046935229984,310.0,41.6855474843184,39.268825720571904,599.9999587739113,599.9975554623561,1.6221222029926587,1219.506405728874,1219.5078850912214,1.622195,1.6221930901315775,283.96470677332434,165.8945404968726,1.5720592264776498,955.0872516007724,957.9092410369686,1.571315,1.5713382927520962,280.6142400524638,957.9092410357914,1.521315492243959,256.41727402774336,1.5212022450222733,280.6142400524638,1.520795,1.520785064810248,135.82126227636556,263.1049668111759,135.82126227072757,1.4228768812864498,342.03007475071973,342.0298511643103,1.4221430011024552,263.1049668111759,342.0298511643103,369.6029040474882,1.4219561571031474,1.411445,1.4114498475506387,10.50630955250864,261.64183057925425,1.361375,1.36138259174497,64.22258132285366,195.64930924431724,64.22258131961618,1.2633898485696198,190.0,189.9959158329993,1.4221430011024552,195.64930924431724,189.9959158329992,238.84236357690372,1.2630618384049332,1.251615,1.251618978403284,11.44286000164918,193.85339931026036,1.200915,1.2009199444754448,132.498328693923,0.0140558938935364,0.0087336464516648,1.60939579719959,2.012651920994923,0.9201814370191717
9,0.0,9.0,9.0,2491.31635728584,40.11894480536616,45.38821309508079,54.92834515975586,83.6,1.6722,2186.5365598262756,2186.2959397086192,310.00371887921983,310.0,41.68549913376568,39.26838381704702,599.9999587739113,599.9989999220373,1.6221209077779546,1219.506405728874,1219.5099876879854,1.622195,1.622191794623452,283.97166596190203,165.8924456084704,1.572053902532388,955.0848540698756,957.9066712773932,1.571315,1.5713329323981666,280.6210952813778,957.9066712765646,1.5213224853836342,256.43331688947194,1.5212092333629472,280.6210952813778,1.520795,1.520792044390789,135.82268615101873,263.12196646891874,135.82268614761225,1.4228779963248874,342.0179409894337,342.01774584983406,1.4221440216744607,263.12196646891874,342.0177458498341,369.59428802676274,1.4219571579394932,1.411445,1.41144969711838,10.507460821113312,261.6585954507183,1.361375,1.3613817180522687,64.2222380974424,195.6538946687093,64.22223809447138,1.2633897822208446,190.0,189.99608537555875,1.4221440216744607,195.6538946687093,189.9960853755584,238.84188469100883,1.2630617565978206,1.251615,1.251618355224416,11.443401373404605,193.8580035581473,1.200915,1.200920045392286,132.49833394888992,0.0140559431706831,0.0087335510636545,1.609419017331703,2.012651920994923,0.9201813973487324
10,0.0,10.0,10.0,2491.371304742107,40.11982965243054,45.3892141589749,54.929556636907165,83.6,1.6722,2186.584824912123,2186.3443272905733,310.00266804205506,310.0,41.68536475594053,39.26797813029344,599.9999587739113,600.0000474726141,1.622120377720543,1219.506405728874,1219.5110039133674,1.622195,1.622191264141454,283.97741226495924,165.8905828738275,1.5720494885698535,955.082768489914,957.9043821793556,1.571315,1.5713284884338374,280.626755796352,957.9043821788686,1.5213266901616755,256.4463749460956,1.5212134340747705,280.626755796352,1.520795,1.5207962377875384,135.82408380133336,263.1368577488872,135.82408379988252,1.4228786810507077,342.0074505858943,342.007282294019,1.4221446240315865,263.1368577488872,342.007282294019,369.58668393461056,1.4219577431327628,1.411445,1.4114492836889827,10.508459443780094,261.67329165441527,1.361375,1.3613806753928646,64.22191240124008,195.65718156284515,64.2219123984919,1.263389419597112,190.0,189.9965278025448,1.4221446240315865,195.65718156284515,189.99652780254445,238.84187594485996,1.2630613826129804,1.251615,1.251617578153027,11.44380445995341,193.86129819340735,1.200915,1.200919638284217,132.49833784157792,0.0140559790569998,0.0087334465686125,1.609442382978124,2.012651920994923,0.9201816894207596
