plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-2,1,B35_SO2,all,1335,0.00013405635155730477,0.00018116101784639702,0.9817543491454953,11.507977350350298
parity,R5-6,1,B35_H2S,train,1232,0.00026957356551297575,0.0003459367218842949,0.9582835042555058,3.237308238350365
parity,R5-6,1,B35_H2S,valid,123,0.00033812650646724803,0.0004340283748187127,0.6601726495856488,4.244242598481664
parity,R5-6,1,B35_H2S,test,123,0.00035807640575132537,0.0004330133478966513,0.9231204287623379,4.14827236601918
parity,R5-6,1,B35_H2S,all,1478,0.00028264383688421564,0.00036198740612045424,0.9511808119476075,3.396916840515056
parity,R5-6,1,B35_SO2,train,1232,0.00011566167259871098,0.0001583885598557675,0.9814398173871882,7.614806215842407
parity,R5-6,1,B35_SO2,valid,123,0.00015866740025683595,0.00018326143334562682,0.8716348039156139,11.36348118917767
parity,R5-6,1,B35_SO2,test,123,0.00013013512854810253,0.0001703043219229987,0.9328884287581456,17.83073441215497
parity,R5-6,1,B35_SO2,all,1478,0.00012044512292599416,0.00016161705638469156,0.9790350795046737,8.776948428201461
parity,R5-11,1,B35_H2S,unknown,79,0.00022153858065315185,0.00027079951551989436,0.6977264388127171,3.4501226532479605
parity,R5-11,1,B35_H2S,all,79,0.00022153858065315185,0.00027079951551989436,0.6977264388127171,3.4501226532479605
parity,R5-11,1,B35_SO2,unknown,79,0.0005853053473193945,0.0006497120221468229,0.7508124244512935,10.086909125238307
parity,R5-11,1,B35_SO2,all,79,0.0005853053473193945,0.0006497120221468229,0.7508124244512935,10.086909125238307
parity,R5-12,1,B35_H2S,unknown,109,0.0016869866755706742,0.0021359725424288743,-1.84198048570001,10.217838288211837
parity,R5-12,1,B35_H2S,all,109,0.0016869866755706742,0.0021359725424288743,-1.84198048570001,10.217838288211837
parity,R5-12,1,B35_SO2,unknown,109,0.0005225182061918595,0.0008448571536400256,0.819477879596697,13.085696873314875
parity,R5-12,1,B35_SO2,all,109,0.0005225182061918595,0.0008448571536400256,0.819477879596697,13.085696873314875
parity,R5,18,B35_H2S,train,1117,0.00041092050476128296,0.0005304229036551213,0.8941587958295667,4.736485417033612
parity,R5,18,B35_H2S,valid,109,0.0003653004061398638,0.00048279683066646244,0.8706883685038707,4.286450621246678
parity,R5,18,B35_H2S,test,109,0.00045006933030508443,0.0005208042828159784,0.4269622514199434,5.888158508391902
parity,R5,18,B35_H2S,all,1335,0.0004103921386448333,0.0005259115027551639,0.8890950218546186,4.793772738544681
parity,R5,18,B35_SO2,train,1117,0.00015701015429151914,0.00020656299900034258,0.9706022806091906,12.261037194538
parity,R5,18,B35_SO2,valid,109,0.00013467841836283943,0.00017837683485376425,0.9764728358743016,12.127221616030623
parity,R5,18,B35_SO2,test,109,0.00034621484712556475,0.0004060184017427722,-0.6992281164279379,14.963431713750177
parity,R5,18,B35_SO2,all,1335,0.00017063498747705086,0.0002275046319841011,0.9621676242540256,12.470756373966333
parity,R5-1,18,B35_H2S,train,1117,0.00035147814418807783,0.0004567098191375043,0.9626531360738052,3.689296938892403
parity,R5-1,18,B35_H2S,valid,109,0.0002917339792059143,0.00034896245641619946,0.47654388253983926,3.3227086364021843
parity,R5-1,18,B35_H2S,test,109,0.0007049374024080867,0.0009054844892363022,0.8912552736960866,6.201951295163628
parity,R5-1,18,B35_H2S,all,1335,0.00037545937651985693,0.0005014069781780925,0.9534801601831748,3.864518811448306
parity,R5-1,18,B35_SO2,train,1117,0.0001772504969921403,0.00025843527521934905,0.9766155858312664,9.203829485945192
parity,R5-1,18,B35_SO2,valid,109,0.00019859224965354272,0.00023931478766912626,0.8628138918552524,9.794748266403927
parity,R5-1,18,B35_SO2,test,109,0.00010603142193567038,0.00012815995942852152,0.9442925096587003,12.581365703558717
parity,R5-1,18,B35_SO2,all,1335,0.00017317811636213102,0.00024879635829186283,0.9759744091800038,9.52784566181776
parity,R5-2,18,B35_H2S,train,1117,0.000378073437052303,0.0005308440047215255,0.8866536899638371,4.090537185198367
parity,R5-2,18,B35_H2S,valid,109,0.0005907783254252594,0.0007517232056819198,0.4566567626809398,6.063631361966617
parity,R5-2,18,B35_H2S,test,109,0.00047365635753244823,0.0005941553252668432,0.47901362512784895,5.4870336006624
parity,R5-2,18,B35_H2S,all,1335,0.00040324450159536526,0.0005574414679913257,0.8634991609516263,4.365657315949917
parity,R5-2,18,B35_SO2,train,1117,0.00017959964819323193,0.00023670592700792401,0.971046468098761,15.683639274419434
parity,R5-2,18,B35_SO2,valid,109,0.0001485885502359525,0.0001803672426508533,0.8639659619019755,28.761854240196055
parity,R5-2,18,B35_SO2,test,109,0.0003118232444968315,0.0003807975507375125,0.8899040524928878,19.16435614663899
parity,R5-2,18,B35_SO2,all,1335,0.00018786344019304383,0.00024774176182550155,0.9669174761984907,17.035641948832605
parity,R5-6,18,B35_H2S,train,1232,0.0003811364471208102,0.0004895214706002122,0.9166080991787621,4.571182619146817
parity,R5-6,18,B35_H2S,valid,123,0.0004558080689017884,0.0005787954566494419,-0.38547013191195534,5.923495652865595
parity,R5-6,18,B35_H2S,test,123,0.0005586636084396148,0.0006521267702322641,0.825757911439156,6.073574441681639
