DateTime,acidgas_Fm,acidgas_T,acidgas_P,air,second_air2,burner_output_T_PV,fur_temp,cat1_input_temp,cat1_output_temp,cat1_bed_temp,cat1_deltaP,cat2_input_temp,cat2_output_temp,cat2_bed_temp,cat2_deltaP,B35_H2S,B35_SO2
2020-03-17 10:38:00,3615.83984375,72.64002990722656,188.1001739501953,4866.5009765625,769.9329833984375,1173.0416259765625,1027.3533935546875,246.3404083251953,251.3294219970703,254.3279266357422,8.791906356811523,197.2856903076172,202.64239501953125,199.62550354003906,9.262746810913086,0.49191346764564514,0.08242695778608322
2020-03-17 10:39:00,3698.248779296875,72.74906158447266,187.88589477539062,4511.478515625,790.6834716796875,1172.000244140625,1027.381591796875,246.46424865722656,251.3157958984375,254.28981018066406,8.796990394592285,197.28469848632812,202.6442108154297,199.6160888671875,9.284903526306152,0.5081155896186829,0.07293196767568588
2020-03-17 10:40:00,3670.26220703125,72.85810089111328,191.6378936767578,4507.734375,707.46044921875,1172.1551513671875,1027.5667724609375,246.5880889892578,251.3021697998047,254.25169372558594,8.80207347869873,197.28372192382812,202.64602661132812,199.606689453125,9.307060241699219,0.4880774915218353,0.08464895933866501
2020-03-17 10:41:00,3672.02294921875,72.96713256835938,192.20401000976562,4853.6787109375,793.1109008789062,1171.8397216796875,1027.4246826171875,246.71192932128906,251.28855895996094,254.2135772705078,8.807157516479492,197.28273010253906,202.64784240722656,199.5972900390625,9.329217910766602,0.5359641313552856,0.07220817357301712
2020-03-17 10:42:00,3696.91796875,73.05464172363281,190.84860229492188,4506.0302734375,785.2136840820312,1172.736572265625,1027.40673828125,246.8357696533203,251.27493286132812,254.1754608154297,8.812240600585938,197.28175354003906,202.649658203125,199.587890625,9.351374626159668,0.4962409734725952,0.0707615539431572
2020-03-17 10:43:00,3733.46875,73.03450012207031,192.80836486816406,4520.15576171875,727.7803955078125,1171.896728515625,1027.3677978515625,246.95960998535156,251.2613067626953,254.13734436035156,8.8173246383667,197.28076171875,202.65147399902344,199.5784912109375,9.373531341552734,0.4809645116329193,0.08724342286586761
2020-03-17 10:44:00,3626.945556640625,73.01435852050781,191.51812744140625,4723.5673828125,718.8176879882812,1171.3426513671875,1027.034423828125,247.08346557617188,251.24769592285156,254.09922790527344,8.822407722473145,197.27978515625,202.65328979492188,199.56907653808594,9.3956880569458,0.5160084962844849,0.07474826276302338
2020-03-17 10:45:00,3635.376220703125,72.99420928955078,190.8188934326172,4796.78369140625,691.0415649414062,1171.6536865234375,1026.85205078125,247.10923767089844,251.23406982421875,254.0611114501953,8.82749080657959,197.27880859375,202.6551055908203,199.55967712402344,9.400369644165039,0.4808799922466278,0.0969884991645813
2020-03-17 10:46:00,3601.578857421875,72.97406768798828,190.2198028564453,4850.1416015625,720.0215454101562,1171.780029296875,1027.08447265625,247.06964111328125,251.22044372558594,254.0229949951172,8.832574844360352,197.27781677246094,202.6569061279297,199.55027770996094,9.40068244934082,0.511486291885376,0.07829125225543976
2020-03-17 10:47:00,3600.1728515625,72.95236206054688,188.51100158691406,4844.291015625,724.0001831054688,1172.6885986328125,1026.78369140625,247.03004455566406,251.2068328857422,253.98487854003906,8.837657928466797,197.27684020996094,202.65872192382812,199.54087829589844,9.400994300842285,0.47237429022789,0.09336773306131363
2020-03-17 10:48:00,3629.17236328125,72.92636108398438,189.91200256347656,4878.49365234375,712.9492797851562,1171.9708251953125,1027.0047607421875,246.99044799804688,251.19320678710938,253.94676208496094,8.842741966247559,197.27584838867188,202.66053771972656,199.53146362304688,9.401307106018066,0.4979296326637268,0.08264029026031494
