DateTime,acidgas_Fm,acidgas_T,acidgas_P,air,second_air2,burner_output_T_PV,fur_temp,cat1_input_temp,cat1_output_temp,cat1_bed_temp,cat1_deltaP,cat2_input_temp,cat2_output_temp,cat2_bed_temp,cat2_deltaP,B35_H2S,B35_SO2
2020-06-11 11:18:00,2956.293212890625,87.43291473388672,186.8385009765625,4383.9404296875,877.3997802734375,1186.4266357421875,1027.823974609375,233.2910919189453,240.27890014648438,242.74119567871094,11.28471565246582,192.09959411621094,196.55276489257812,193.67002868652344,8.924452781677246,0.4897533059120178,0.07468428462743759
2020-06-11 11:19:00,2950.08984375,87.43582153320312,187.12879943847656,4344.49560546875,922.4291381835938,1186.4757080078125,1028.030029296875,233.29957580566406,240.2886199951172,242.77182006835938,11.27656364440918,192.09910583496094,196.55294799804688,193.67140197753906,8.920511245727539,0.5418787598609924,0.06092999130487442
2020-06-11 11:20:00,2939.984375,87.43872833251953,183.9010467529297,4263.224609375,899.1558837890625,1187.280029296875,1028.074462890625,233.30807495117188,240.29833984375,242.8024444580078,11.268412590026855,192.09861755371094,196.55313110351562,193.67279052734375,8.916568756103516,0.5043048858642578,0.08133568614721298
2020-06-11 11:21:00,2990.542724609375,87.44163513183594,187.20298767089844,4273.3193359375,888.1229248046875,1185.613037109375,1028.118896484375,233.31655883789062,240.30807495117188,242.83306884765625,11.260260581970215,192.09811401367188,196.55331420898438,193.67417907714844,8.912627220153809,0.5097777247428894,0.08317960053682327
2020-06-11 11:22:00,2961.731201171875,87.44454956054688,187.88426208496094,4338.80322265625,910.8152465820312,1185.0714111328125,1028.10498046875,233.32505798339844,240.3177947998047,242.8636932373047,11.252108573913574,192.09762573242188,196.55349731445312,193.67556762695312,8.908684730529785,0.530309796333313,0.07310602068901062
2020-06-11 11:23:00,2935.607666015625,87.44745635986328,186.03065490722656,4335.853515625,881.7072143554688,1186.2203369140625,1027.9549560546875,233.33355712890625,240.3275146484375,242.89431762695312,11.243956565856934,192.09713745117188,196.55368041992188,193.6769561767578,8.904743194580078,0.4616876244544983,0.0964432954788208
2020-06-11 11:24:00,2956.17138671875,87.45036315917969,187.7598114013672,4400.26708984375,891.8983154296875,1185.5765380859375,1027.9556884765625,233.342041015625,240.3372344970703,242.9031982421875,11.235804557800293,192.09664916992188,196.55386352539062,193.6783447265625,8.900800704956055,0.4910893440246582,0.07828480005264282
2020-06-11 11:25:00,2911.5029296875,87.4532699584961,185.62899780273438,4453.01416015625,915.8606567382812,1187.13720703125,1027.9732666015625,233.3505401611328,240.34695434570312,242.90347290039062,11.227653503417969,192.09616088867188,196.55404663085938,193.6797332763672,8.896859169006348,0.48565584421157837,0.07720742374658585
2020-06-11 11:26:00,2864.077880859375,87.4561767578125,182.85122680664062,4434.56787109375,891.2772216796875,1187.28466796875,1028.0328369140625,233.35902404785156,240.35667419433594,242.90374755859375,11.226780891418457,192.09567260742188,196.55422973632812,193.6811065673828,8.89291763305664,0.4566650986671448,0.09473150223493576
2020-06-11 11:27:00,2911.441650390625,87.45909118652344,184.5967559814453,4352.5654296875,858.0301513671875,1186.4127197265625,1028.11865234375,233.33241271972656,240.36639404296875,242.90402221679688,11.229828834533691,192.09518432617188,196.55441284179688,193.6824951171875,8.888975143432617,0.48347747325897217,0.07745229452848434
2020-06-11 11:28:00,2897.074462890625,87.46199798583984,181.89715576171875,4365.33544921875,879.3231201171875,1186.3951416015625,1027.904296875,233.2869110107422,240.37611389160156,242.904296875,11.232876777648926,192.09469604492188,196.55459594726562,193.6838836669922,8.88503360748291,0.4987650215625763,0.07016940414905548
2020-06-11 11:29:00,2927.102783203125,87.46490478515625,180.57264709472656,4190.92333984375,890.4403686523438,1185.9859619140625,1027.832275390625,233.24139404296875,240.38583374023438,242.90457153320312,11.23592472076416,192.09420776367188,196.55477905273438,193.68527221679688,8.881091117858887,0.4623410105705261,0.08437259495258331
2020-06-11 11:30:00,2956.6650390625,87.46781158447266,184.70188903808594,4272.51513671875,870.3004760742188,1185.215576171875,1027.6514892578125,233.1958770751953,240.3955535888672,242.9048614501953,11.238972663879395,192.09371948242188,196.55496215820312,193.68666076660156,8.87714958190918,0.5042722225189209,0.08725560456514359
2020-06-11 11:31:00,2942.14306640625,87.47071838378906,183.31092834472656,4248.8759765625,887.7669067382812,1186.473388671875,1027.747314453125,233.15037536621094,240.4052734375,242.90513610839844,11.242020606994629,192.09323120117188,196.5551300048828,193.68804931640625,8.873207092285156,0.541135847568512,0.07472407072782516
2020-06-11 11:32:00,2913.194091796875,87.47362518310547,183.27407836914062,4404.71533203125,920.8060302734375,1187.695068359375,1027.9300537109375,233.1048583984375,240.4149932861328,242.90541076660156,11.245068550109863,192.09274291992188,196.55531311035156,193.68943786621094,8.86926555633545,0.49432870745658875,0.09562872350215912
2020-06-11 11:33:00,2936.798583984375,87.4765396118164,186.94871520996094,4416.0498046875,910.994140625,1186.6185302734375,1027.9300537109375,233.1106414794922,240.42471313476562,242.9056854248047,11.248116493225098,192.09225463867188,196.5554962158203,193.69081115722656,8.865324020385742,0.5189680457115173,0.08197523653507233
2020-06-11 11:34:00,2913.8701171875,87.47944641113281,184.38037109375,4316.52001953125,913.2316284179688,1186.3499755859375,1027.92919921875,233.13059997558594,240.43443298339844,242.9059600830078,11.251164436340332,192.09176635742188,196.55567932128906,193.69219970703125,8.861381530761719,0.5440130233764648,0.0725785419344902
