MAE,RMSE,R2,MAPE,Variable
0.20139950028297088,0.2948625145684706,0.996926436269156,0.16426024946823464,air
2.326868207048597,2.9340925489716847,0.994722296298279,1.107472011706057,second_air2
0.3372767730491173,0.42087418388870773,0.9940411463335348,1.1912433809270253,COG
0.0946335749279237,0.13748620476119708,0.8408201856632037,0.01577111413080661,burner_input_T_PV
1.5527997950681323e-05,2.2241813475701506e-05,0.9447237927487037,0.0009572455130955574,burner_inputP
0.16942342119693113,0.2515306644769811,0.7143333949373623,0.013892449628034173,burner_output_T_PV
1.5576107925277864e-05,2.234410379792855e-05,0.943147781398598,0.0009601904484035674,burner_output_P_PV
0.30967817124482583,0.550038279880226,0.9978746142633805,0.11316937893330434,fur_F
2.1026837324762835,2.8045353979323733,0.9441579322733249,1.5440578628979724,fur_inputT
1.1491174501607422e-05,1.599025908090299e-05,0.9929556806093975,0.0007310012059207846,fur_inputP
1.2860104119009366,1.6799007174537197,0.9801121196792753,0.13867862636718278,fur_temp
1.3707564140381665,1.7500207791360243,0.9828778534582134,0.1478143825820664,fur_outputT
1.0260689259828452e-05,1.3911455373923005e-05,0.9913988281260568,0.0006530057178578505,fur_outputP_PV
0.3367780292431944,0.5993091162192731,0.99743400979279,0.12398565408391236,WHB_F
1.3394548890546285,1.7281696914310236,0.9833027698385702,0.1444976920679715,WHB_inputT
4.5548527298497534e-05,5.939513389832009e-05,0.9951263361303009,0.002994153898578296,WHB_inputP
2.022268058900597,3.2908345095451264,0.9922485448207554,1.976745319598447,WHB_outputT
4.5232757262993824e-05,5.9108270535838026e-05,0.9951012812329476,0.0029736282354470445,WHB_outputP
0.35325445572861286,0.6087157384669695,0.9973528272218735,0.13040438437574536,SEP1_F
4.564473890406872e-05,5.921460439675039e-05,0.9949567509651126,0.0030014907531918386,SEP1_P_PV
0.1395181334930866,0.17676359680776882,0.9873630125903479,0.11804509331264756,SEP1_T
0.479289921361267,0.7071533430341167,0.9975449944575958,0.19100480703442999,HEATER1_F
0.15087153439492237,0.18614146626043018,0.9859865782492152,0.12755786960112056,HEATER1_input_T
3.235961767853602e-05,4.805102498762684e-05,0.9974956290229058,0.0022784075160484744,HEATER1_input_P
0.15786210646429608,0.3366438588588709,0.9963375361881033,0.06869859707818105,HEATER1_output_T_PV
2.9236896213918964e-05,4.346369313283934e-05,0.997610647305339,0.0020595034586180145,HEATER1_output_P
0.4405114805661277,0.6914207732842179,0.9976530160142775,0.17633542067306704,cat1_F
0.14064924481992946,0.32540637461070987,0.9965779680327779,0.06134002566875972,cat1_input_temp
0.5444610490086373,0.7270241176496376,0.9942044094911643,0.20460895051930225,cat1_output_temp
2.961562915954367e-05,4.2749579795251e-05,0.997616097633106,0.00208634772622596,cat1_input_P
1.2416887314683815e-05,1.6228703757892204e-05,0.9925703446867992,0.0008797320616167023,cat1_output_P_PV
0.45308262418067236,0.6964837839465305,0.9976479686093364,0.18176283409191527,SEP2_F
3.631720039188592e-05,5.134562752279096e-05,0.9961602917888102,0.002667802287089506,SEP2_P_PV
0.5960277682750587,0.72641965694633,0.8739252674476086,1.340351602250754,SEP2_T
0.5583972816054716,0.719163377084894,0.9927739088931198,0.3385373492013457,HEATER2_F
0.5712476017790398,0.6949137054676656,0.884624218693973,1.2832294786913114,HEATER2_input_T
5.383446908713442e-05,7.142137191960493e-05,0.9955625306905852,0.004270259729628363,HEATER2_input_P
0.5468542136646295,0.7539655984127505,0.9966675381367947,0.3178595453284573,HEATER2_output_T_PV
0.528575071952729,0.6890553100646968,0.993366290115874,0.31952421536892234,cat2_F
0.6428818821204213,0.8536236441120396,0.9957283565168794,0.3720423838803561,cat2_input_temp
0.6971825300708732,0.8817477235390639,0.9957857387379323,0.29740469958977245,cat2_output_temp
5.8793046150449576e-05,7.613769481158817e-05,0.9947213473563462,0.004664689960615519,cat2_input_P
1.4408770506868037e-05,1.8473506959655378e-05,0.9910623383801814,0.0011512179734620668,cat2_output_P_PV
0.5327282014166449,0.688732223775451,0.9931622121307798,0.32653473885128215,SEP3_F
3.775978435084885e-05,5.2598570386709266e-05,0.9953887776862068,0.0031443714554594392,SEP3_P_PV
4.620588952099787,5.340005198670798,0.032194884302531146,4.021199604091545,SEP3_T
0.00044308738658716337,0.000562872793266781,0.8791984115043434,5.227398727989445,B35_H2S
0.0001999463644566618,0.00027890023628997094,0.9457149956051043,13.339175028977804,B35_SO2
