Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,7.832495501348843e-05,0.00010070757634231614,0.9957312939076164,0.8757472874847503
1,t+1,B35_SO2,6.509765005491508e-05,9.771141947751478e-05,0.9944892696426062,3.71699814433632
2,t+2,B35_H2S,7.405554197741807e-05,9.565074406342887e-05,0.9961466314907907,0.8297752577841239
2,t+2,B35_SO2,5.668855679965652e-05,8.045114073716887e-05,0.9962681816318285,3.3648671373782904
3,t+3,B35_H2S,6.46675724391152e-05,8.458989550155621e-05,0.9969840007958213,0.7200691799895274
3,t+3,B35_SO2,4.9528992961997705e-05,7.385541199259154e-05,0.9968584704109561,2.86075878848911
4,t+4,B35_H2S,5.9949851230561216e-05,7.891396933435739e-05,0.9973733079410356,0.670228095315813
4,t+4,B35_SO2,4.9498620732753134e-05,7.353818629214001e-05,0.9968890455015185,2.7509348445565096
5,t+5,B35_H2S,6.084404542378217e-05,7.940466922984449e-05,0.9973385563674203,0.6825382867523836
5,t+5,B35_SO2,4.742725949627962e-05,6.946768180077842e-05,0.9972276615760808,2.628594825017161
6,t+6,B35_H2S,6.0478137682323685e-05,8.066481105589481e-05,0.9972513774309828,0.6763416580161143
6,t+6,B35_SO2,4.43845802242704e-05,6.561649529340029e-05,0.9975302138174504,2.530952815834808
7,t+7,B35_H2S,5.936994262920747e-05,7.873768646115097e-05,0.9973790608270875,0.6668263328312228
7,t+7,B35_SO2,4.523224598103261e-05,6.610009421123925e-05,0.9974976433175239,2.5667311258569288
8,t+8,B35_H2S,5.787214001471446e-05,7.684481126506509e-05,0.9975015877556129,0.6516548913540446
8,t+8,B35_SO2,4.6961463105532173e-05,6.827962726238867e-05,0.9973342292517895,2.6586218490697364
9,t+9,B35_H2S,5.86636487941967e-05,7.827071899025523e-05,0.9974060062371595,0.6605407063822982
9,t+9,B35_SO2,4.6784568832037725e-05,6.733313124180476e-05,0.9974118510096219,2.683158333086838
10,t+10,B35_H2S,6.0732282620428797e-05,8.038578720571931e-05,0.9972621611109868,0.6834279723412999
10,t+10,B35_SO2,4.6222713339620194e-05,6.607037039440468e-05,0.9975123119415641,2.7163196477448825
11,t+11,B35_H2S,6.291437749329251e-05,8.268976104353862e-05,0.9971009772448294,0.7078662052580088
11,t+11,B35_SO2,4.7621173229752446e-05,6.759270381385553e-05,0.9974010320727933,2.8328221980792723
12,t+12,B35_H2S,6.184436946960438e-05,8.152476729464384e-05,0.9971801794327022,0.6974464197976743
12,t+12,B35_SO2,4.930818137405781e-05,6.912395371855784e-05,0.9972869609985398,2.931124301586047
13,t+13,B35_H2S,6.306762539349397e-05,8.268402724263284e-05,0.9970973813408786,0.7109317151044875
13,t+13,B35_SO2,5.049856177151329e-05,7.036672730960993e-05,0.9971941524353887,3.0141560311894313
14,t+14,B35_H2S,6.212219232846881e-05,8.173887449810209e-05,0.9971611712867979,0.7011332507445627
14,t+14,B35_SO2,5.302194983973666e-05,7.37883229020155e-05,0.9969212061554676,3.130458969373615
15,t+15,B35_H2S,6.27052022437802e-05,8.197837906949627e-05,0.9971423392240562,0.7078602426703425
15,t+15,B35_SO2,5.316444244609493e-05,7.372594428345045e-05,0.9969327145211511,3.1566954889785017
16,t+16,B35_H2S,6.3262526400417e-05,8.214727529877108e-05,0.9971279525980504,0.7147056116247749
16,t+16,B35_SO2,5.18615489134247e-05,7.175459075894004e-05,0.9971003502881779,3.1899042800141038
17,t+17,B35_H2S,6.498055783290726e-05,8.48064983346289e-05,0.9969354473196483,0.7296255933031411
17,t+17,B35_SO2,5.291935990235654e-05,7.297339422230312e-05,0.9970070574457383,3.318108022802181
18,t+18,B35_H2S,7.302061359684208e-05,9.473692332308055e-05,0.9961707285336997,0.8164409151211984
18,t+18,B35_SO2,5.5882183271411113e-05,7.70315905293116e-05,0.9966715542422885,3.541134314962134
