,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FIC02
t+31,0.7974765938912575,0.5669813095393507,0.38363879041290794,0.3710701537959349,0.20888778502421934,0.5821006251923092,0.2564423654425878,0.5610308016206601,0.47277488295335834,0.5691167272340326,0.40316129419093116,0.02786204645682877,0.28740609280127793,0.32927427583017355,0.31993039013242286,0.16725071059423646,0.035419034688226714,0.021322797069495247,0.009987319708726905,0.024136854283232867,0.0307007846262235,0.22902037551198862,0.3899036174041247,0.0009725114688149405,0.44865774334133324,0.01782930922867776
t+32,0.7971349102589251,0.5650144695892976,0.38563682960289547,0.3709226840374136,0.20880857981266354,0.5826997649509218,0.2583318382764461,0.5588250411538973,0.47355941074750096,0.5701973307388807,0.40201844351265414,0.02810612282394742,0.28716738988184554,0.3288547307078702,0.31876180573669133,0.1667051576448607,0.03568565101450982,0.02169685102737129,0.010706120118980644,0.024314724035545243,0.03134716258792292,0.23024506181463922,0.39038213359663454,0.0012871971991202935,0.44879272937045667,0.0176939943439679
t+33,0.796888575587096,0.563599009976866,0.3874000673771465,0.3708723049370618,0.20869280824889536,0.5831628540790412,0.2600366389886043,0.5573026928414945,0.4740242022825448,0.5710480344608786,0.40118252121960263,0.028302240112668242,0.28700799521766174,0.3284861592822078,0.318019868522865,0.1663338729111753,0.03590832496950114,0.022009338175882465,0.011267906081557033,0.02448127461300753,0.03186650515158451,0.23142319782105503,0.3907723274216731,0.0015022222046183753,0.4488335571563885,0.017626854487849064
t+34,0.7967326501888337,0.5625928519840298,0.388992769035462,0.3709074693414921,0.208568065757599,0.5835365105698902,0.26154007881489194,0.5562639492900843,0.4742909640175206,0.5717051884575625,0.4005951331794958,0.028467750033118633,0.2869202451777251,0.328181007552534,0.31758860307091874,0.1660913458702007,0.03610307541951474,0.022257161143671267,0.011672828437223837,0.024611624044350133,0.03225666130407312,0.23251953230650924,0.3911085871506813,0.0016555065632957167,0.4488334687570191,0.0175978156732296
t+35,0.7966508468484264,0.5618840780448321,0.3904502247405027,0.3710100349255925,0.20845123644109487,0.583854438488894,0.2628363794296241,0.5555612689972269,0.47443899208517804,0.5722103311669049,0.40019770283451417,0.028617150900645094,0.28688821086866545,0.327940689700567,0.31737743466344703,0.16593853955738636,0.036284169282320256,0.022444992903352556,0.011934753255765762,0.02469530238851836,0.03253025406096688,0.23350834014313093,0.3914038708076715,0.0017735887774320558,0.44881318709297136,0.017590098963399803
t+36,0.7966231131285824,0.5613927947547375,0.39177830536247893,0.37115853910757135,0.20834907056268803,0.5841461657193197,0.26392431109213166,0.5550934853980267,0.4745222331403698,0.5725983640539181,0.39993804131825594,0.02875570452152687,0.2868867895732553,0.32776191091085805,0.3173156187554349,0.1658461711642184,0.03646314381327853,0.022582611485138626,0.01207694424740624,0.02473228904605307,0.03270648850707614,0.23436928449468042,0.39166132449778657,0.0018713314784265522,0.4487856545534782,0.01759642065335576
t+37,0.5509939303240836,0.45370465216474665,0.3299269907324863,0.3660322246853155,0.05855214548008569,0.45945414673729035,0.18011479938774855,0.5155101641551787,0.18407975751477845,0.4173403045044344,0.23742175435736523,0.04040492411488861,0.2005619850026178,0.0857520396172965,0.368738437522249,0.08047268540755537,0.02617263352467203,0.005725598863920434,-0.04725162888823875,-0.014156133797575965,0.023323554064199947,0.16165443669495905,0.3796863056585573,0.020119670814169544,0.18049772405474118,0.018441334276983135
t+38,0.6212082472250484,0.518191534995093,0.3545777031494345,0.3649421968466341,0.10410734567015867,0.4864295821920208,0.20438501297644174,0.569842710169292,0.25534799994495927,0.4751912430889018,0.29998416807491823,0.04066291782077269,0.23093332996821292,0.15569318985984393,0.3745876481143725,0.11281506126259055,0.023557389871275203,0.008188931171519531,-0.03664713740481429,0.0009747276041298658,0.037280261192747854,0.197327327034855,0.360165045049636,0.014600677904167636,0.24891082249498309,0.037008785000356204
t+39,0.682324535361579,0.5680588459679685,0.3716199245064632,0.3666714002563741,0.13975735441313863,0.5128046501367728,0.22853014114141168,0.6076682504048199,0.3143769853949867,0.5191377203538743,0.34890080453453776,0.03833919263802432,0.25568484641769273,0.22004078396796511,0.3756528645782887,0.1382151194780371,0.02516165272330717,0.011330788861605101,-0.022957094333518446,0.01119929602198455,0.03734544243532123,0.21918428189058548,0.3589099105129707,0.005916689174305101,0.31269186513474634,0.040286231720766064
t+40,0.729193634568853,0.5961009044391176,0.38220623789540686,0.36984574823600436,0.1654698877387406,0.5353827200729335,0.2453960923272258,0.6241065467169244,0.3625979762805167,0.5451508313937254,0.38170464520714564,0.035248286228735215,0.27370656420604267,0.26783259875295984,0.37158980085829607,0.15523613106294354,0.02801832544263494,0.014512175867337884,-0.01224093649987501,0.017965942270718127,0.0342256879528674,0.23218203965312967,0.3662783811484941,-6.0887105008511355e-05,0.36169374043336466,0.037761585967405864
t+41,0.7609324762253845,0.606077302643858,0.3886622074337166,0.37280102792781156,0.18278771734062604,0.5526230763693898,0.25527733712667533,0.6243894490317843,0.39881828859986335,0.557051327259281,0.4005819664474849,0.03234417031189485,0.2849346441927545,0.29832241085142497,0.36441460672046744,0.1654050869697452,0.03060086801620321,0.01685339102432737,-0.005343896490564326,0.02166307403098855,0.03100623291351856,0.23901660428774252,0.375104793922018,-0.0029158289000501547,0.3955921822721248,0.03326248019284561
t+42,0.780277520022494,0.6051073113696872,0.39248212023388396,0.37485075949770863,0.19385150987255095,0.5647259524381725,0.26041971720460966,0.6159281396003787,0.4244725599049163,0.5612001338289938,0.40971344272911214,0.030100886687245754,0.2907798935182382,0.31566284977600134,0.356179306224773,0.17068011095643554,0.03273810986800085,0.01825882545291513,-0.00132215783561751,0.023209410776530826,0.02864451130656398,0.24185890661219744,0.38234701233174784,-0.00367036459817327,0.41753867596173355,0.02872312885481465
t+43,0.7909786947523181,0.5990806203343211,0.39460689198436405,0.3759159568604171,0.2006409428832805,0.5727750229289196,0.26289707602056656,0.6043297825772502,0.4420254618826307,0.5623668332317657,0.4129137794048434,0.02865180648177812,0.2930988987234666,0.32463011307288636,0.3482117063159127,0.1727585684666041,0.034580198913803706,0.01904440393901441,0.0010248583388713373,0.023556417497174853,0.027312907399041464,0.24242273880810672,0.38737588164626113,-0.0032831436960099047,0.43107677995734184,0.024986171821187342
t+44,0.7962853327061234,0.5916164954794584,0.3956715357393108,0.3761880911325315,0.20467404282920154,0.5779636553872698,0.26407896259387686,0.5928249943118731,0.4537912004320065,0.5630187924386697,0.4128809019373052,0.02791518604894838,0.29345203214662685,0.3288433857009321,0.3411766373476526,0.17294357188644927,0.03621133564460832,0.019553593028872607,0.002587352553791722,0.02339804150458713,0.026862889800537526,0.24188345323370342,0.39050728115668487,-0.0023898869416467683,0.4390951316636388,0.02225722663730978
t+45,0.7985104866122746,0.5845348576577243,0.39611892090287903,0.3759334156097379,0.2069735295247409,0.5812896434832489,0.26465268991724467,0.5828964514184962,0.4615628544562542,0.5639713936494928,0.4113448716289544,0.027689057694738284,0.29285154451707074,0.3305544449700878,0.3353240815043924,0.1721667340211801,0.037434185327091085,0.01998897193973115,0.0038702579461598052,0.02313915132999711,0.027050085464636053,0.24090356889521236,0.39225602046829067,-0.001378354948227134,0.4436616554065801,0.02042889224713451
t+46,0.7991281187824435,0.5785556876668623,0.39620935652316636,0.3753938542610884,0.20821415639019758,0.5834327079294441,0.26495177060736363,0.5749847806900492,0.46662695830032686,0.5653180261589217,0.40929050074417817,0.027779157553492806,0.2919004381656055,0.33103071638213866,0.33065216261126396,0.17103158603912838,0.03833113998696014,0.020430264464438186,0.005069102094149902,0.022966354772799846,0.027634437330747885,0.23984317850101766,0.39310208105277145,-0.0004504733149246487,0.446154032816083,0.01929295555220656
t+47,0.7990017367012927,0.5738258502816596,0.39611954431567387,0.37474866020846576,0.2088291769180004,0.584839098214498,0.2651409543940665,0.5690070672636723,0.46987995483247436,0.5668742607581394,0.40723555459902494,0.028029591860384562,0.29091913934627467,0.33093683350427117,0.32703897020839123,0.1698807699818956,0.03900965760976216,0.020888991820730785,0.006207814164405967,0.022931261143049997,0.028418736227050156,0.23888802894778716,0.3934067077044029,0.00031201943192338266,0.447447461076396,0.01863742330985152
t+48,0.7985978471258078,0.5702327840749783,0.395961755314582,0.37411792713524417,0.20909634303355096,0.5857626591598168,0.2652993466954142,0.5646543762092098,0.4719384016933835,0.568416298104337,0.4054173081091592,0.028327697376195005,0.2900646313795334,0.330601077473215,0.32432065383690034,0.1688726203012143,0.03953637244108743,0.02134822282649984,0.00724974876007356,0.02301207609807876,0.029253286565669168,0.23811863265349742,0.3934199779047223,0.0008934698766536187,0.44807492871720067,0.018289155084593833
t+49,0.7981482297039888,0.5675743794328881,0.39580107510619755,0.37356794835768314,0.20918238743644546,0.5863647238960996,0.2654515696474119,0.5615708825656875,0.4732158824136362,0.5697891678746363,0.4039228555939661,0.02860303491443794,0.2893888566414943,0.3301815992526764,0.32232646389008035,0.16806162815395842,0.03993137799976498,0.02177852285112669,0.00815766536230933,0.023163969613544277,0.030038589673688,0.23754175824617174,0.39330237331447004,0.0013079174813734884,0.44834906249889706,0.018121479695230813
t+50,0.7977531651217908,0.5656444796118079,0.3956695776614949,0.37312533883598054,0.20917768383377255,0.5867582474857955,0.2655985119344244,0.5594361588677207,0.47399110119765075,0.5709189390168754,0.40275203853840236,0.028818623492522177,0.28888935217992817,0.32974704905332564,0.32089978481906656,0.16744948758667322,0.040214013418903294,0.022155991375985562,0.008912677733962426,0.023343498993423473,0.030719557654155683,0.23713344863837382,0.39314779156293234,0.0015835466770638407,0.4484455372421562,0.018049962526670682
t+51,0.7974431014122461,0.5642652857449449,0.39557802997653235,0.37279039086321275,0.2091362043362276,0.5870240989834462,0.26573823742296687,0.5579879995704002,0.47445025764793436,0.5717997200337619,0.40186848688653787,0.028968623791674752,0.2885390701646623,0.32933099524693177,0.319902160121771,0.16700549360568984,0.040406047714932836,0.02246755634697073,0.009512123455491794,0.023519493829233906,0.03127401694035736,0.23685814914040726,0.3930013455065009,0.0017535681045441898,0.44845584581406017,0.018026287359916404
t+52,0.7972170609375062,0.5632954069406982,0.39552551501163546,0.3725522149958431,0.20908610054853238,0.5872084085999384,0.265866316220148,0.5570251219455178,0.4747147341323811,0.5724612792243913,0.40121992047807886,0.029060144226443207,0.2883070095274902,0.32894902064737175,0.31922201222206736,0.16669078432156614,0.04052790561543551,0.022712325328398286,0.00997034476070291,0.02367400273631659,0.03170477052236109,0.23668323592236995,0.39288742563822643,0.0018503547441686141,0.4484321797458849,0.018022244620866545
t+53,0.7970618017172074,0.5626213045121755,0.3955051133035523,0.3723939709792543,0.20904409772318178,0.5873377730544391,0.26597987403684553,0.5563947825087456,0.47486261562227183,0.5729478977756073,0.40075166076076263,0.029110385104494707,0.28816648118383736,0.3286070991427996,0.3187728452028037,0.16646791070207534,0.040601730554046256,0.022898131176976144,0.010307898801332427,0.02379858116291289,0.03202468892757393,0.23657973225615636,0.39281065035488294,0.0019030043926485662,0.4483939761246506,0.01802352725884937
t+54,0.7969596427939765,0.5621621916294584,0.39551137755207355,0.3722957284324936,0.20901665227422905,0.5874329129671136,0.26608217662806766,0.5559932290738326,0.47494406079852025,0.5733007745136076,0.40041839228511933,0.02913511767792898,0.28809419845911444,0.3283081978580521,0.3184856058106049,0.16630878631825075,0.04064196892208127,0.023035524832736742,0.010547491537434062,0.023891769792236617,0.03225157199724016,0.23652775043905583,0.39277002731525923,0.0019316853263632305,0.4483532841817305,0.018024317705885973
t+55,0.551144614179138,0.45473813119563733,0.33341026555526854,0.36658468068505534,0.05920706384107444,0.46286885123110433,0.1818189155481874,0.5175190959885745,0.18442765978395304,0.4178053894987094,0.23768310475297605,0.0407085337091917,0.20138555845023065,0.08589350685099317,0.369287749867103,0.08064654005051619,0.028028896412655935,0.0058650652448807294,-0.048991969427383486,-0.014590339555297316,0.02401974289142561,0.1632902375316363,0.38081181026494126,0.02022165687498345,0.18070656099615234,0.018502469655460985
