,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FIC02
t+12,0.00048629289144895565,0.05880510241352602,1418.3408971672425,675.6175401326868,0.9911363258113504,0.33286462122731203,0.26482533408554737,0.05217937805679157,0.7707642484422879,0.05430777362460505,173.84390761398274,0.04426386762786088,1.04049283670177,0.6737247717418107,720.4784017324243,0.10404721611657755,0.14505333731265782,0.08425768950760772,0.024348967493220727,0.024145018782833608,0.08383804686897663,0.2691326119101536,1.0962565700769953,0.012835602831203524,4130.3964456887525,15874.02556027681
t+13,0.0004871057753771652,0.05918167259055854,1412.4532461049594,676.7422879138384,0.9916057409876438,0.3332808392535807,0.2637431913929562,0.05257347382992175,0.7712107654090703,0.05422916120270892,174.2365124977833,0.044275422728523764,1.0392184468434056,0.6737497735249157,722.7463519216407,0.10406479635054428,0.14506313025162196,0.08414564903790438,0.024308227323890198,0.024119886737110897,0.0837181142033777,0.26808799161164754,1.0959389324142748,0.012832574202397798,4129.197624923062,15876.012600468019
t+14,0.0004878134605528567,0.05945217262188228,1406.8507405010223,677.4768866465387,0.9919462804345418,0.3335814110668549,0.26248908666623855,0.05285334613661206,0.7716315770540024,0.05416473192724907,174.54594405161433,0.04427232032499459,1.0378813653950254,0.6738421287855921,724.2905500163984,0.10406186730432782,0.14507234676612904,0.08410894428207509,0.02428976470406615,0.02411341380662049,0.08367343609607,0.2668699249198461,1.0951498542100997,0.012827412938585752,4128.672964197589,15876.932719853818
t+15,0.0004883600935889632,0.0596444867394776,1401.374095627687,677.9300515687978,0.9921558193621811,0.3337820509075485,0.2611148046378831,0.0530496526178575,0.7719693837329479,0.054115224510673916,174.77578135226523,0.04426159467505216,1.0365623265087227,0.6739609883179578,725.3208236088946,0.10404660373342088,0.1450807910837064,0.08409703991124616,0.024279727620182035,0.02411224459000235,0.0836545795815301,0.26552734376108866,1.093989977913723,0.012821443016114759,4128.494928429187,15877.281147720163
t+16,0.0004887496876590607,0.059780004415579555,1395.9199897194367,678.1834350538882,0.9922473143017816,0.33389999910360946,0.25965665033542895,0.05318573274415621,0.7722037949608566,0.0540788698633608,174.9405642328361,0.04424904403467143,1.0352687498782163,0.67408452670996,725.9896983840033,0.10402535769890461,0.14508832420641643,0.08409151537345043,0.02427293837918849,0.02411180917513382,0.08364350630545526,0.26409594416683263,1.0925444428213957,0.012815881824078633,4128.487130446025,15877.341360772623
t+17,0.0004890068348630108,0.05987462032721773,1390.4291413041296,678.2967790931484,0.9922342499057784,0.333949540017622,0.2581402675565316,0.05327891512735583,0.7723310855342383,0.05405271871493686,175.05629847585038,0.04423831164589973,1.0340069652890262,0.6742001854886247,726.4084767618776,0.10400236672245206,0.14509498723896808,0.08408717175957514,0.024267764886423366,0.024111087160988125,0.08363495396000668,0.26260114041349697,1.090882665053345,0.012811470506374947,4128.565753744466,15877.260790660855
t+18,0.0004891627045969548,0.05994003325130726,1384.8644836004828,678.3109250043447,0.9921310662689267,0.33394195949147154,0.25658296798809554,0.05334171084724833,0.772355950582505,0.05403364493004993,175.1365521920044,0.044230904171325115,1.0327863283627134,0.6743047501658697,726.6533079197184,0.10398032925444028,0.14510090332912834,0.08408349192948533,0.024263905828472473,0.024110242662524647,0.08362842480820375,0.2610614622509042,1.0890595815974036,0.012808467496689466,4128.617393171523,15877.296802258665
t+19,0.0007242527956790422,0.06669751662327253,1445.7887391634813,677.8912185547264,1.080832632349394,0.3788208397653854,0.2674556298992375,0.0554233469265684,0.9609844773927159,0.06306933992148574,196.60333720084236,0.04396185753540129,1.0919827605150345,0.7856651841197605,696.0995473178733,0.10898446003807612,0.14583020026432603,0.08481258451250559,0.02498991067999136,0.024596340457945794,0.08401687751581882,0.270364373599397,1.099027078674722,0.012689492793787584,5032.221257584266,15879.681607786712
t+20,0.0006653707910297148,0.06270471961084532,1415.9654047405775,679.354710533917,1.0544063349751935,0.3698311054565432,0.26234304214421933,0.05230249050762442,0.9180796325591389,0.05985608421683723,188.59672384162064,0.043957482292862844,1.0701202606881783,0.7551594430863757,693.5843665270193,0.10707558874529553,0.14605080385874908,0.08470576206957503,0.024857115820749575,0.024408351110945716,0.08342541878294339,0.263765139718876,1.1135188201975892,0.012724915919779292,4818.090844879525,15727.04921463105
t+21,0.0006095886175603059,0.05942868237498701,1392.7785596793028,679.0713504171439,1.0331064292372194,0.36065689237672255,0.2572527557852107,0.05002149799661596,0.8809767064726405,0.05729477940172443,182.06138220927505,0.04401417621984829,1.0517584656274945,0.7259552052273242,693.6120780827382,0.10555249565188074,0.14598527125598612,0.08457212843185759,0.024687051825615793,0.024280523625677838,0.0834237348802234,0.25901166390345726,1.1122520653015089,0.012781004953980383,4609.366786875321,15700.457604626765
