plot_type,case,variable,split,n_samples,MAE,RMSE,R2,MAPE
rolling_time_series,R5,B35_H2S,train,1134,0.0004425267297779864,0.0005613782311335013,0.879839074141473,5.226770701248822
rolling_time_series,R5,B35_H2S,valid,126,0.00036407565089845926,0.0004636526248247305,0.8755866866647569,4.25739600157085
rolling_time_series,R5,B35_H2S,test,126,0.00037046280766917433,0.0004372773049873109,0.5529393720027194,4.904115924707842
rolling_time_series,R5,B35_H2S,all,1386,0.00042884354786995566,0.0005429293327094016,0.8795335108337268,5.1093134761380075
rolling_time_series,R5,B35_SO2,train,1134,0.0001991258195576196,0.00027820270324235244,0.9459861910254002,13.23925922676035
rolling_time_series,R5,B35_SO2,valid,126,0.00010750461310923476,0.0001430216470463856,0.984217515966523,9.97854159946177
rolling_time_series,R5,B35_SO2,test,126,0.00019514798488833184,0.00023149987441528606,0.5328392731596436,8.132017693605402
rolling_time_series,R5,B35_SO2,all,1386,0.0001904349976378312,0.00026468129724089033,0.9483288993044294,12.47853566671912
rolling_time_series,R5-1,B35_H2S,train,1134,0.0004534810853793408,0.0005543037304239723,0.9443021912494525,4.955577546381744
rolling_time_series,R5-1,B35_H2S,valid,126,0.00027878298440942067,0.00035227165960490827,0.6510997137515034,3.1839311387608484
rolling_time_series,R5-1,B35_H2S,test,126,0.0007819533632409895,0.0008925914321213051,0.8806391503546293,7.498170969778853
rolling_time_series,R5-1,B35_H2S,all,1386,0.0004674605560058616,0.0005788773160111141,0.9364504525384906,5.025663638725036
rolling_time_series,R5-1,B35_SO2,train,1134,0.0002569381331968411,0.0003627172768429225,0.9532782377894187,13.264362338233468
rolling_time_series,R5-1,B35_SO2,valid,126,0.0002469419523808436,0.0003156077000565451,0.7310162210652799,11.009392971545697
rolling_time_series,R5-1,B35_SO2,test,126,0.00012396270498549053,0.00017363404250268785,0.8955609061187877,11.504563175298584
rolling_time_series,R5-1,B35_SO2,all,1386,0.00024394071419435491,0.00034559979578775463,0.9525896611474071,12.899383380995044
rolling_time_series,R5-2,B35_H2S,train,1134,0.0003931645642511784,0.0005263133213897931,0.8891190077240069,4.361373928875965
rolling_time_series,R5-2,B35_H2S,valid,126,0.0004926793600481121,0.0006073092868577765,0.7691276185779826,5.290317132408165
rolling_time_series,R5-2,B35_H2S,test,126,0.0004434950585643933,0.0005672286357413177,0.45984020329156283,5.139860478886917
rolling_time_series,R5-2,B35_H2S,all,1386,0.00040678686335210104,0.0005379780584880136,0.8742108311262323,4.5165948155617075
rolling_time_series,R5-2,B35_SO2,train,1134,0.00020355931522888403,0.0002870304547376651,0.9568484812789109,13.949883401892816
rolling_time_series,R5-2,B35_SO2,valid,126,0.00012466402237324572,0.00014964405734853425,0.9522041022120645,17.499550037051204
rolling_time_series,R5-2,B35_SO2,test,126,0.00024897343179269637,0.0003120252955472269,0.9173186191095066,14.65986712219178
rolling_time_series,R5-2,B35_SO2,all,1386,0.00020051557192962715,0.000279810238698116,0.956364794618574,14.33712434329803
rolling_time_series,R5-6,B35_H2S,train,1249,0.0004794234581355914,0.0005998604941275011,0.8733331250744034,5.947906280837904
rolling_time_series,R5-6,B35_H2S,valid,140,0.00045722900497665366,0.0006057326652737509,0.2667123114045198,5.790872635686896
rolling_time_series,R5-6,B35_H2S,test,140,0.0005709521047152538,0.0006775188683853097,0.8325667883261587,6.642224054093577
rolling_time_series,R5-6,B35_H2S,all,1529,0.00048577191273264925,0.0006079176069445165,0.8634481435006345,5.9971016882510195
rolling_time_series,R5-6,B35_SO2,train,1249,0.00020973465772475896,0.0002774122317837436,0.9428052036249156,13.293828341622236
rolling_time_series,R5-6,B35_SO2,valid,140,0.00019737698979700887,0.00024397152019739089,0.8183134683205009,12.637229657297338
rolling_time_series,R5-6,B35_SO2,test,140,0.00015025448916646875,0.00021317106803294403,0.8904297027859476,15.295530083713679
rolling_time_series,R5-6,B35_SO2,all,1529,0.0002031569617744348,0.00026921261585968764,0.9414362372816215,13.41699016509334
rolling_time_series,R5-11,B35_H2S,unknown,96,0.0007274298617256274,0.0007655429852761135,-1.1157768985549823,11.639243253511127
rolling_time_series,R5-11,B35_H2S,all,96,0.0007274298617256274,0.0007655429852761135,-1.1157768985549823,11.639243253511127
rolling_time_series,R5-11,B35_SO2,unknown,96,0.0008043121545513445,0.0009296044987255554,0.41649688952916275,12.95310179606409
rolling_time_series,R5-11,B35_SO2,all,96,0.0008043121545513445,0.0009296044987255554,0.41649688952916275,12.95310179606409
rolling_time_series,R5-12,B35_H2S,unknown,126,0.002464419408127452,0.0028760848125621028,-4.599602298005226,15.158720605684564
rolling_time_series,R5-12,B35_H2S,all,126,0.002464419408127452,0.0028760848125621028,-4.599602298005226,15.158720605684564
rolling_time_series,R5-12,B35_SO2,unknown,126,0.0006645789049202596,0.001070595393792909,0.6766573637504352,19.58092703106241
rolling_time_series,R5-12,B35_SO2,all,126,0.0006645789049202596,0.001070595393792909,0.6766573637504352,19.58092703106241
