Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.00036700273238744107,0.00046904815345743606,0.9621233346540529,2.4128473394384136
1,t+1,B35_SO2,0.0002756341717746636,0.0003603180657990112,0.9748328450729286,4.59992159453564
2,t+2,B35_H2S,0.0003706377796299357,0.00047270989792895155,0.9614311310545726,2.4331555300840977
2,t+2,B35_SO2,0.00028086126122357037,0.00036790010907532126,0.9737546003071,4.6728271802616
3,t+3,B35_H2S,0.0003735183651698252,0.0004752500028132746,0.9609139590581581,2.4486814967786588
3,t+3,B35_SO2,0.0002849474652494526,0.0003737583936208217,0.9729038081382264,4.717663794553757
4,t+4,B35_H2S,0.0003763511665432686,0.00047804770711088227,0.9603615976554437,2.4648099897944733
4,t+4,B35_SO2,0.0002885530736538833,0.00037876487792838724,0.9721657000630071,4.760776103183713
5,t+5,B35_H2S,0.0003786343130318727,0.0004801825897848896,0.9599269105524078,2.477239187120527
5,t+5,B35_SO2,0.00029168096461117934,0.0003829138670151547,0.971546400772259,4.799396299395742
6,t+6,B35_H2S,0.0003803453884707411,0.00048141354506119207,0.9596424910024742,2.485458506480457
6,t+6,B35_SO2,0.00029454750068425245,0.00038654428961093913,0.9709987032754213,4.834886734694891
7,t+7,B35_H2S,0.0003815490683458454,0.000482410866286521,0.9593874617735058,2.490706925729553
7,t+7,B35_SO2,0.00029681352462999753,0.00038946973244319895,0.9705525883578648,4.861357546016647
8,t+8,B35_H2S,0.0003827311962909449,0.0004837619292210839,0.9590711280760404,2.495850654283039
8,t+8,B35_SO2,0.00029856786646934193,0.00039178843490145237,0.9701946900637187,4.8813484905970785
9,t+9,B35_H2S,0.0003837341437293342,0.00048500829045755535,0.958770563195797,2.5001148864082694
9,t+9,B35_SO2,0.00029989079524361063,0.0003935783672181105,0.9699148854663244,4.89516923385506
10,t+10,B35_H2S,0.0003846333735195736,0.0004862551333453674,0.9584768455675929,2.504184989277009
10,t+10,B35_SO2,0.00030077263109768733,0.0003949955842677466,0.9696926643247618,4.902361779748389
11,t+11,B35_H2S,0.0003853885802529868,0.0004872775421732227,0.9582291415263426,2.5074714697584044
11,t+11,B35_SO2,0.00030126432324320107,0.0003960819430075075,0.9695219784312962,4.901502555095656
12,t+12,B35_H2S,0.0003859580344231828,0.00048813999871428007,0.9580308006667106,2.510270781152243
12,t+12,B35_SO2,0.0003018326714199851,0.00039729411818479634,0.9693335974367842,4.902228065519127
13,t+13,B35_H2S,0.000386171166858155,0.0004886605961997086,0.9579064110281759,2.5107926288407585
13,t+13,B35_SO2,0.0003025072763850462,0.0003984803832681523,0.9691513041708434,4.905097251011929
14,t+14,B35_H2S,0.00038650674635735987,0.0004894726741461055,0.9577324867771174,2.512270938892827
14,t+14,B35_SO2,0.00030343051146378624,0.00039978938727015486,0.968952341925453,4.912129703525015
15,t+15,B35_H2S,0.00038637212993267953,0.0004901163890987172,0.9575726474500457,2.510569572943514
15,t+15,B35_SO2,0.00030407485990681545,0.0004010353287400783,0.9687652462201481,4.911717688347183
16,t+16,B35_H2S,0.00038668407183233363,0.0004909111179412261,0.957396395852359,2.512107527311503
16,t+16,B35_SO2,0.0003049764374711966,0.00040248251479754147,0.9685492471849741,4.9144053474861735
17,t+17,B35_H2S,0.0003867315319388273,0.0004915983381743789,0.9572407800462958,2.51186840293908
17,t+17,B35_SO2,0.00030607626677697813,0.0004043405557390129,0.9682708171401475,4.918354104830076
18,t+18,B35_H2S,0.00038658672167866216,0.0004924016457209614,0.9570587271885407,2.510077827096023
18,t+18,B35_SO2,0.0003079331634730693,0.0004071018662363318,0.9678506690053896,4.931397613545571
