Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,7.114847120884286e-05,0.00010488121401120829,0.9957706716343453,0.8279107913834982
1,t+1,B35_SO2,3.9555192833027334e-05,5.574015586656511e-05,0.9974425959851903,2.7552307779189147
2,t+2,B35_H2S,6.849333509615343e-05,0.00010211185573456819,0.9959967094254596,0.8026263731088991
2,t+2,B35_SO2,3.6558691917917856e-05,5.2412332898703204e-05,0.9977410303692636,2.566995407401316
3,t+3,B35_H2S,6.534976538626413e-05,9.841826609666503e-05,0.9962871009770664,0.7674386898257496
3,t+3,B35_SO2,3.519485060432931e-05,5.09447213491981e-05,0.9978677607966838,2.4587673641577683
4,t+4,B35_H2S,6.293501231990178e-05,9.40151001040427e-05,0.9966180701541457,0.7436781949131632
4,t+4,B35_SO2,3.443612004112767e-05,4.967224492378843e-05,0.9979748181941756,2.401911787967176
5,t+5,B35_H2S,6.254818784387572e-05,9.168376610044358e-05,0.9967903034262448,0.7446351788448586
5,t+5,B35_SO2,3.366404893185998e-05,4.836983009058721e-05,0.9980813528009247,2.3833981107841504
6,t+6,B35_H2S,6.25061997264188e-05,9.106284471480527e-05,0.9968397075982013,0.7407976977624633
6,t+6,B35_SO2,3.298272263254522e-05,4.7610141108424885e-05,0.9981427870770351,2.3712106959322794
7,t+7,B35_H2S,6.241020509353816e-05,9.133624328664495e-05,0.9968260260613853,0.7330444201261671
7,t+7,B35_SO2,3.276183677227518e-05,4.723812403500931e-05,0.9981733117891349,2.3902844557691965
8,t+8,B35_H2S,6.185692925231595e-05,9.12665444221979e-05,0.9968363939263034,0.7261167663234122
8,t+8,B35_SO2,3.250591103374845e-05,4.715582906482726e-05,0.9981812704700773,2.4054260770344955
9,t+9,B35_H2S,6.168339457911324e-05,9.208719835624304e-05,0.9967851384547051,0.725032963501074
9,t+9,B35_SO2,3.271248174670499e-05,4.7357541492036154e-05,0.9981673028659664,2.440559224276149
10,t+10,B35_H2S,6.167106431426405e-05,9.32168588906208e-05,0.9967124079879026,0.7243943760068822
10,t+10,B35_SO2,3.298449275447457e-05,4.7253231143917215e-05,0.9981769886637544,2.4694439237219976
11,t+11,B35_H2S,6.247366364410746e-05,9.445566040913548e-05,0.9966316137842518,0.7303632397373323
11,t+11,B35_SO2,3.253070660528657e-05,4.601619795601355e-05,0.9982727154041057,2.468229594548002
12,t+12,B35_H2S,6.282434822962724e-05,9.494380950148901e-05,0.9966041026313831,0.7327541344291664
12,t+12,B35_SO2,3.21974133369128e-05,4.5248534105309e-05,0.9983313500253445,2.476201940063047
13,t+13,B35_H2S,6.433496117356524e-05,9.64985102550355e-05,0.9965003906679814,0.7490640722036921
13,t+13,B35_SO2,3.23906761642981e-05,4.528124499770353e-05,0.9983304011691042,2.5068645462024524
14,t+14,B35_H2S,6.634877635367416e-05,9.936140788028639e-05,0.9962989115773834,0.7722776192320855
14,t+14,B35_SO2,3.3218086390695785e-05,4.567174415371368e-05,0.9983029493495765,2.5994223718381817
15,t+15,B35_H2S,6.711795751100251e-05,9.987520976625932e-05,0.9962699007555103,0.7825969968073255
15,t+15,B35_SO2,3.37417290696306e-05,4.614941417247913e-05,0.9982687606577624,2.6665229582115293
16,t+16,B35_H2S,6.905951387835217e-05,0.00010250114360991438,0.9960815356908559,0.803717463313486
16,t+16,B35_SO2,3.416874455188547e-05,4.6594618738486704e-05,0.9982366785025824,2.7117397678211463
17,t+17,B35_H2S,7.159200013351152e-05,0.00010600078486515357,0.9958194859927819,0.8333043134192832
17,t+17,B35_SO2,3.4601272266546e-05,4.702336634611008e-05,0.9982055849827463,2.738213038873704
18,t+18,B35_H2S,7.924614981687819e-05,0.00011543395887453048,0.9950536655749785,0.9235902232928677
18,t+18,B35_SO2,3.595226302607879e-05,4.8474429472037927e-05,0.9980946600227341,2.9068778212290547
