plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5,1,B35_H2S,train,1117,0.0003471071048794952,0.0004651193711766236,0.9184269530130541,3.941470119129458
parity,R5,1,B35_H2S,valid,109,0.0003687011328439306,0.00045568965204421133,0.8765528623289054,4.151493011661129
parity,R5,1,B35_H2S,test,109,0.00034264705214173897,0.0004098859373437092,0.6373941102490183,4.549916992483537
parity,R5,1,B35_H2S,all,1335,0.00034850605866204804,0.00046008811630826455,0.9157567700161995,4.008296489527621
parity,R5,1,B35_SO2,train,1117,0.00013875855167770404,0.00018180421277619606,0.9769541652238531,11.07682317482494
parity,R5,1,B35_SO2,valid,109,0.00010472843018179843,0.00013698600109851415,0.9785264998372052,14.356860947686148
parity,R5,1,B35_SO2,test,109,0.00019852716207491208,0.00023897966276207783,0.5637413125854456,8.523944029709615
parity,R5,1,B35_SO2,all,1335,0.0001408600462771362,0.00018398517780693067,0.9750119189737788,11.136194178888086
parity,R5-1,1,B35_H2S,train,1117,0.00033620113715471033,0.0004316947784137797,0.9659834490486015,3.57789646130109
parity,R5-1,1,B35_H2S,valid,109,0.0002995824496903211,0.00035357283404606666,0.6800351544434701,3.3075572403440536
parity,R5-1,1,B35_H2S,test,109,0.0006188433681688207,0.0008093490698878686,0.8990903462127897,5.343117241769449
parity,R5-1,1,B35_H2S,all,1335,0.00035628845269547406,0.00046863500083747165,0.9589229197767193,3.699950461291153
parity,R5-1,1,B35_SO2,train,1117,0.0002072537888394531,0.0003236270282821934,0.9632173948174889,10.548723835216327
parity,R5-1,1,B35_SO2,valid,109,0.00016827766829187135,0.0002027941046250421,0.8099804385909982,8.546069773379182
parity,R5-1,1,B35_SO2,test,109,9.902563546424363e-05,0.00012098915441589116,0.944951123845986,12.223672586175221
parity,R5-1,1,B35_SO2,all,1335,0.00019523486310343494,0.00030361941648808917,0.9642359268180538,10.52196737163151
parity,R5-2,1,B35_H2S,train,1117,0.00034991893892361963,0.0004526115879374401,0.9156189598325231,3.751607524279422
parity,R5-2,1,B35_H2S,valid,109,0.0004038757395627466,0.0004841492493979089,0.8671936626927457,4.379555105865155
parity,R5-2,1,B35_H2S,test,109,0.00038012138108040207,0.0004891215835525251,0.528909971447737,4.470068927629402
parity,R5-2,1,B35_H2S,all,1335,0.00035679036773616954,0.0004583412148502023,0.9084737673753308,3.8615390443977686
parity,R5-2,1,B35_SO2,train,1117,0.00022168156297352562,0.0003315232345277282,0.9432312754184339,16.58237693263698
parity,R5-2,1,B35_SO2,valid,109,0.00012420700191705043,0.00014788859669256666,0.9555684847645578,19.834954668822572
parity,R5-2,1,B35_SO2,test,109,0.0001426942202791569,0.00017191702767667107,0.9502278762356793,11.194055105366427
parity,R5-2,1,B35_SO2,all,1335,0.00020727381203057286,0.0003100952364608323,0.9465410966340896,16.40799782707274
parity,R5-6,1,B35_H2S,train,1232,0.00033438446493599,0.0004387129962985269,0.9329072661739554,3.9601524162565043
parity,R5-6,1,B35_H2S,valid,123,0.0003756223973413586,0.00047092739262943753,0.599935523649191,4.763949381140174
parity,R5-6,1,B35_H2S,test,123,0.000445990100097269,0.0005406200922000561,0.8801624975649304,5.100543640139948
parity,R5-6,1,B35_H2S,all,1478,0.0003471041934953254,0.0004507917962502399,0.9242895831505421,4.1219488622770415
parity,R5-6,1,B35_SO2,train,1232,0.00014833352684069984,0.000196893342992525,0.9713188414381672,10.608516690405983
parity,R5-6,1,B35_SO2,valid,123,0.0001470614893834785,0.00017489370889324388,0.8830895031925223,10.582514988947949
parity,R5-6,1,B35_SO2,test,123,0.00013046465248214641,0.0001626936998400098,0.9387526166687945,19.58949029627978
parity,R5-6,1,B35_SO2,all,1478,0.00014674060928092969,0.00019251723807973495,0.9702519789686865,11.353754541720694
parity,R5-11,1,B35_H2S,unknown,79,0.00024153381141822476,0.00027937302392013077,0.6782835011354811,3.864792528957546
parity,R5-11,1,B35_H2S,all,79,0.00024153381141822476,0.00027937302392013077,0.6782835011354811,3.864792528957546
parity,R5-11,1,B35_SO2,unknown,79,0.0010719385689719355,0.001301873150555128,-0.0005111190106024122,16.71655762155309
parity,R5-11,1,B35_SO2,all,79,0.0010719385689719355,0.001301873150555128,-0.0005111190106024122,16.71655762155309
parity,R5-12,1,B35_H2S,unknown,109,0.001803252450822285,0.002327401321361099,-2.3742115945683064,10.928869930340355
parity,R5-12,1,B35_H2S,all,109,0.001803252450822285,0.002327401321361099,-2.3742115945683064,10.928869930340355
parity,R5-12,1,B35_SO2,unknown,109,0.0009304217923256045,0.0013449627852435014,0.5425070667659648,30.240210197403194
parity,R5-12,1,B35_SO2,all,109,0.0009304217923256045,0.0013449627852435014,0.5425070667659648,30.240210197403194
parity,R5,18,B35_H2S,train,1117,0.0004675933315596222,0.0006242833695029976,0.8533865658195495,5.2889480074518564
parity,R5,18,B35_H2S,valid,109,0.0004259560688967019,0.000543390877710991,0.83619262274745,4.907454020432442
parity,R5,18,B35_H2S,test,109,0.0005043196860373978,0.0005811688648186907,0.28642632932799517,6.59878865333396
parity,R5,18,B35_H2S,all,1335,0.00046719236602240814,0.0006146333342053706,0.8485190844376859,5.364745599823418
parity,R5,18,B35_SO2,train,1117,0.0001785490518273423,0.00023281459987842444,0.9626552976190793,14.816146895899607
parity,R5,18,B35_SO2,valid,109,0.00016257336147311818,0.0002037920638778608,0.9692908913913313,16.558026628597045
parity,R5,18,B35_SO2,test,109,0.00026016806181361046,0.000302574661467194,0.056318669800109133,11.231280647461196
parity,R5,18,B35_SO2,all,1335,0.00018390869365497736,0.00023710228412533957,0.9589082532067794,14.665670843303527
parity,R5-1,18,B35_H2S,train,1117,0.00041785389498288445,0.0005431641752967104,0.9471754656263975,4.394193414936871
parity,R5-1,18,B35_H2S,valid,109,0.0003620378882944603,0.0004246621297404383,0.22480683305592963,4.031145568170999
parity,R5-1,18,B35_H2S,test,109,0.0006895909900508404,0.0009470427933929849,0.8810442659935389,5.989945016980815
parity,R5-1,18,B35_H2S,all,1335,0.00043548340706780505,0.0005786225198961047,0.9380490275941427,4.494841137277927
parity,R5-1,18,B35_SO2,train,1117,0.0002428435997116223,0.0003603352491570861,0.9545392699431801,11.753783147309317
parity,R5-1,18,B35_SO2,valid,109,0.00019441099568509414,0.00023565386834525586,0.8669789989665782,10.15994220147972
parity,R5-1,18,B35_SO2,test,109,0.00011177143472655353,0.00014680977815301674,0.9268997544269628,10.965938910233191
parity,R5-1,18,B35_SO2,all,1335,0.00022818740508820352,0.0003390174221284584,0.9553902209304385,11.559323458218138
parity,R5-2,18,B35_H2S,train,1117,0.00047347705821052156,0.0006208956401782224,0.8449360748036181,5.02219945894137
parity,R5-2,18,B35_H2S,valid,109,0.0005664837760503655,0.0006752576805490816,0.5615728735043419,5.964162849871805
parity,R5-2,18,B35_H2S,test,109,0.0005342054819912496,0.0006509422722479828,0.3746670274034207,6.144389094929351
parity,R5-2,18,B35_H2S,all,1335,0.0004860292158409653,0.0006280004508752615,0.8267566046993882,5.190733301588642
parity,R5-2,18,B35_SO2,train,1117,0.00025429939119569534,0.0003695922214735679,0.9294123167284871,20.539285409032015
parity,R5-2,18,B35_SO2,valid,109,0.00012754588407083004,0.0001546289992252808,0.9000197661850019,23.733267752594035
parity,R5-2,18,B35_SO2,test,109,0.0002133833972763748,0.0002607815529951313,0.9483658805310854,13.936745803701555
parity,R5-2,18,B35_SO2,all,1335,0.00024060952182205022,0.0003489946964757517,0.934349529256502,20.260983729981255
parity,R5-6,18,B35_H2S,train,1232,0.0004310410054205172,0.0005646824570863186,0.8890342443394652,5.0698070733865
parity,R5-6,18,B35_H2S,valid,123,0.00043589864214551823,0.0005579768055471714,-0.28759485678397523,5.661997483515348
parity,R5-6,18,B35_H2S,test,123,0.0006014312130886712,0.0007131101701413222,0.7916457942571116,6.326446843714634
parity,R5-6,18,B35_H2S,all,1478,0.00044562523063050233,0.0005779475572202439,0.8791664070970022,5.223667771760119
parity,R5-6,18,B35_SO2,train,1232,0.00018033249310665946,0.00023965810087377975,0.9578662317678643,12.90579089646468
parity,R5-6,18,B35_SO2,valid,123,0.00018881861323624476,0.00022152075166932594,0.8365599820820245,11.91068107869791
parity,R5-6,18,B35_SO2,test,123,0.00011834730080859056,0.00014733499724868518,0.92835615098958,21.281273924683678
parity,R5-6,18,B35_SO2,all,1478,0.0001758802699153716,0.00023187618170353717,0.9577166814107735,13.519989749567266
