plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5,1,B35_H2S,train,1117,0.0002777665709408971,0.0003611625930262785,0.9508160555741019,3.2316417821527916
parity,R5,1,B35_H2S,valid,109,0.00031436562196205384,0.0003888179043059478,0.910125766058992,3.575994895351954
parity,R5,1,B35_H2S,test,109,0.0002578483958596242,0.0003148698733936322,0.7860210578976767,3.4442188200079618
parity,R5,1,B35_H2S,all,1335,0.00027912853010003376,0.0003599675965074929,0.9484320586126722,3.277113981751984
parity,R5,1,B35_SO2,train,1117,0.0001247856803601267,0.00017514152733501782,0.9786123620216366,8.473315048461592
parity,R5,1,B35_SO2,valid,109,7.97914439441966e-05,0.00011711516545086033,0.9843044428505991,8.935912079510723
parity,R5,1,B35_SO2,test,109,0.0001413543213138553,0.0001726372029634789,0.7723377715661508,5.878525898250555
parity,R5,1,B35_SO2,all,1335,0.00012246478904523534,0.0001709351020378787,0.9784310132843967,8.29922595408807
parity,R5-1,1,B35_H2S,train,1117,0.000268453129033983,0.0003511040108649788,0.9774986659552019,2.8813204350352613
parity,R5-1,1,B35_H2S,valid,109,0.00024176649620706795,0.00030012585455750916,0.7694573370946453,2.7659939504882067
parity,R5-1,1,B35_H2S,test,109,0.0005982518103978985,0.0006946808097799744,0.9256584561290785,5.54724425229102
parity,R5-1,1,B35_H2S,all,1335,0.0002932016034089141,0.00038716940301182674,0.9719629587376093,3.0895714532114775
parity,R5-1,1,B35_SO2,train,1117,0.00017124488048752572,0.000237557853279845,0.9801805454086112,9.272775915825937
parity,R5-1,1,B35_SO2,valid,109,0.0002507012570975476,0.00029847979951599886,0.5883600196188463,10.720622984016812
parity,R5-1,1,B35_SO2,test,109,0.00011306453331207774,0.00015983673557427635,0.9039253576467008,10.889154208602465
parity,R5-1,1,B35_SO2,all,1335,0.00017298202446383175,0.00023786191745984282,0.9780498383285616,9.522963604474212
parity,R5-2,1,B35_H2S,train,1117,0.0002775318895417656,0.0003766093605731687,0.9415780891793122,3.011807373934011
parity,R5-2,1,B35_H2S,valid,109,0.0003843781889569742,0.0004883448146587826,0.8648819294747051,4.018253953309489
parity,R5-2,1,B35_H2S,test,109,0.0003646202090146686,0.00047172056529621605,0.5618327867306354,4.290628576369756
parity,R5-2,1,B35_H2S,all,1335,0.0002933662516831919,0.0003953648705139787,0.9318973643803103,3.1983947808384476
