Variable,MAE,RMSE,R2,MAPE
HEATER1_output_T_PV,2.767666560853057,2.7788566006396556,-307.80498030081156,1.2357269839913163
HEATER2_output_T_PV,3.0034160399099115,3.0059426593700733,-155775.55008832843,1.430199078095328
second_air2,2.1842444233225207,2.202870048594202,0.7527922837892047,1.0569265501120557
B35_H2S,0.0015146099187494935,0.0015223041211348183,-67.65535351261161,15.417077609528695
B35_SO2,0.0003726862991896803,0.0003795464852356172,-7.335265233067554,20.05892090266995
