seed,distribution,target,mv,kci_percent_gain,coverage_percent_gain,kci_percent_no_gain,coverage_percent_no_gain,kci_percent_gain_minus_no_gain
42,in_range,B35_H2S,air2_SP,98.4898863951233,81.70704097803939,86.21501801052923,81.70704097803939,12.274868384594072
42,in_range,B35_H2S,HEATER2_output_T_SP,98.79297732260424,92.84582295675798,86.12533528407705,92.84582295675798,12.667642038527191
42,in_range,B35_SO2,air2_SP,99.82630847614637,97.75865972379444,99.9073645206114,97.75865972379444,-0.08105604446502923
42,in_range,B35_SO2,HEATER2_output_T_SP,99.31302270011948,75.7980529771338,69.28016726403823,75.7980529771338,30.03285543608125
42,soft_ood,B35_H2S,air2_SP,98.09771726071286,78.17783343769568,74.9098918702443,78.17783343769568,23.18782539046856
42,soft_ood,B35_H2S,HEATER2_output_T_SP,97.125,87.66437069505322,86.125,87.66437069505322,11.0
42,soft_ood,B35_SO2,air2_SP,96.75543885971493,83.46900438321853,99.24981245311328,83.46900438321853,-2.4943735933983504
42,soft_ood,B35_SO2,HEATER2_output_T_SP,97.97802197802197,71.22730118973074,71.25274725274726,71.22730118973074,26.725274725274716
