Variable,MAE,RMSE,R2,MAPE
HEATER1_output_T_PV,4.584402807136658,5.023149488145903,-0.1734411473159605,2.0283080613179476
B35_H2S,0.0016535398778466856,0.0018633203246122287,-9.387678636197675,20.269059922167646
B35_SO2,0.002041855691590687,0.0021797634995485656,-5.3637863165494934,64.42815379095583
