plot_type,case,variable,split,n_samples,MAE,RMSE,R2,MAPE
rolling_time_series,R5,B35_H2S,train,1134,0.0004360889386370772,0.0005668251190434582,0.8774959896277837,4.982635392427591
rolling_time_series,R5,B35_H2S,valid,126,0.0003765867014014736,0.0004959544360348892,0.857647542494144,4.36690847186438
rolling_time_series,R5,B35_H2S,test,126,0.00041490498007895783,0.00048207797330817936,0.45664067408989095,5.479667037326779
rolling_time_series,R5,B35_H2S,all,1386,0.00042875382992855696,0.0005535001367478917,0.8747968928039884,4.97184491282177
rolling_time_series,R5,B35_SO2,train,1134,0.00019667603154375102,0.00024909179416349316,0.9566986980575168,16.0263066528676
rolling_time_series,R5,B35_SO2,valid,126,0.00014183418496513517,0.00019655520650127873,0.9701914457397542,12.663847655305046
rolling_time_series,R5,B35_SO2,test,126,0.00039561777062894295,0.0004562682473400763,-0.8147019198542942,16.8025208099658
rolling_time_series,R5,B35_SO2,all,1386,0.00020977602177162157,0.00027056089215651754,0.9460077720656824,15.79119348555266
rolling_time_series,R5-1,B35_H2S,train,1134,0.0004377647139798985,0.0005531844513396797,0.9445269000055263,4.743328645180698
rolling_time_series,R5-1,B35_H2S,valid,126,0.00043658061418386213,0.0005314012693246995,0.20605377187948548,5.023267191329593
rolling_time_series,R5-1,B35_H2S,test,126,0.0009154068695614527,0.001066271605212501,0.8296696016003646,8.992156300529624
rolling_time_series,R5-1,B35_H2S,all,1386,0.0004810790826876729,0.0006159574793440172,0.9280483321677324,5.155034663498682
rolling_time_series,R5-1,B35_SO2,train,1134,0.0002884628356084236,0.00045236391532834893,0.9273294179055576,13.85786138656509
rolling_time_series,R5-1,B35_SO2,valid,126,0.00029654898913715255,0.00037326199984599224,0.6237656299436476,13.312452303791373
rolling_time_series,R5-1,B35_SO2,test,126,0.00019671274336226216,0.00026637319068945173,0.7542042508146688,17.03062215805076
rolling_time_series,R5-1,B35_SO2,all,1386,0.00028085702299774794,0.0004319066822893208,0.9259532585162125,14.096711540084359
rolling_time_series,R5-2,B35_H2S,train,1134,0.00042166244457400473,0.0005803896786065242,0.8651634164685229,4.529277652682497
rolling_time_series,R5-2,B35_H2S,valid,126,0.0004424832697543053,0.0005599254958772706,0.8037486627942505,4.728759372531056
rolling_time_series,R5-2,B35_H2S,test,126,0.000508769705025053,0.0006285505346177398,0.3367360966392844,5.8861478429931156
rolling_time_series,R5-2,B35_H2S,all,1386,0.00043147408872230917,0.0005831156089021451,0.8522173483735771,4.670764189969694
rolling_time_series,R5-2,B35_SO2,train,1134,0.00024851023024745995,0.0003939532382606895,0.9187114313136269,18.348430802710165
rolling_time_series,R5-2,B35_SO2,valid,126,0.0001352958290654902,0.00016456569469013791,0.9421970120067087,21.984343114932443
rolling_time_series,R5-2,B35_SO2,test,126,0.0004138826280451113,0.00047887597027214244,0.8052514625873102,24.90633298349728
rolling_time_series,R5-2,B35_SO2,all,1386,0.000253251866303431,0.0003876732982806394,0.9162390491286678,19.275141211165565
rolling_time_series,R5-6,B35_H2S,train,1249,0.0004310285580698058,0.0005435715540226588,0.8959897891601217,5.183969873522106
rolling_time_series,R5-6,B35_H2S,valid,140,0.00043076800113128457,0.0005983414683981609,0.2844983979823277,5.499082355934525
rolling_time_series,R5-6,B35_H2S,test,140,0.0007147978477994152,0.0008618037012163202,0.7290959306542072,8.088397227354989
rolling_time_series,R5-6,B35_H2S,all,1529,0.00045698750024819184,0.0005849332447849833,0.8735785475224003,5.4787609638257955
rolling_time_series,R5-6,B35_SO2,train,1249,0.0002090366598470704,0.00028783374342273687,0.938427226357335,13.757012524480544
rolling_time_series,R5-6,B35_SO2,valid,140,0.00024136534755920673,0.0002913512395588949,0.7408935583266099,15.80377583665647
rolling_time_series,R5-6,B35_SO2,test,140,0.00017806815290106955,0.0002311219602166807,0.8711991461881248,24.568725655969388
rolling_time_series,R5-6,B35_SO2,all,1529,0.00020916120223245889,0.0002834431486273011,0.9350812597361692,14.934374657975027
rolling_time_series,R5-11,B35_H2S,unknown,96,0.0003183335078287108,0.0003726955807150109,0.49853665381517065,5.039614228520801
rolling_time_series,R5-11,B35_H2S,all,96,0.0003183335078287108,0.0003726955807150109,0.49853665381517065,5.039614228520801
rolling_time_series,R5-11,B35_SO2,unknown,96,0.002333080223769411,0.002874261908270874,-4.578268579640343,35.07561547592521
rolling_time_series,R5-11,B35_SO2,all,96,0.002333080223769411,0.002874261908270874,-4.578268579640343,35.07561547592521
rolling_time_series,R5-12,B35_H2S,unknown,126,0.0020140566871405695,0.0024562674187328,-3.0841821289772673,12.398329822454182
rolling_time_series,R5-12,B35_H2S,all,126,0.0020140566871405695,0.0024562674187328,-3.0841821289772673,12.398329822454182
rolling_time_series,R5-12,B35_SO2,unknown,126,0.000888238804538991,0.0013785973479390258,0.46384901128899014,26.000295485678727
rolling_time_series,R5-12,B35_SO2,all,126,0.000888238804538991,0.0013785973479390258,0.46384901128899014,26.000295485678727
