epoch,kci_percent
1,75.10222626079054
2,72.21721496169445
3,72.31048570131638
4,72.82411604714414
5,76.57718120805369
6,80.49708911777877
7,80.98654708520179
8,82.0098698968147
9,81.31244323342416
10,80.60442038791159
11,83.49820143884892
12,83.31816112881202
13,86.35555555555555
14,86.94481830417227
15,87.60607414024118
16,87.25090579710145
17,90.84821428571429
18,90.40449438202248
19,90.93959731543623
20,91.7967008470798
21,91.9553327256153
22,91.71945701357465
23,92.08731241473397
24,92.34354194407457
25,91.6629414394278
26,92.56421811626859
27,93.33179510844487
28,92.29538180155464
29,93.46938775510203
30,92.7027027027027
31,92.80742459396751
32,92.88590604026845
33,92.8796046720575
34,93.69389587073609
35,93.33483958427475
36,94.11632100991885
37,94.30660168365085
38,93.40511440107672
39,92.62443438914028
40,92.95648272768058
41,92.17839533841327
42,92.65175718849841
43,92.13963963963964
44,93.11676510676965
45,92.39274657231313
46,93.79512635379061
47,92.56047466910087
48,92.88119288119289
49,93.18389752973466
50,92.49775381850853
51,92.87015945330296
52,93.33631484794276
53,92.93622674933569
54,92.53665037760996
55,93.2648401826484
56,93.3013260173754
57,92.92175486205338
58,93.41517857142857
59,93.05367613892648
60,93.3439345751931
61,92.99191374663073
62,92.40306582506763
63,92.7775300936246
64,92.9726088908846
65,92.908926144087
66,93.16143497757847
67,92.80913978494624
68,93.26225045372051
69,93.63071460275188
70,92.9384965831435
71,93.68585452922802
72,93.05744007236545
73,93.41507720254315
74,92.77352543899144
75,93.12891674127127
76,92.76285844333182
77,93.11445508435932
78,92.94409377817854
79,92.93381037567084
80,93.29990884229717
81,93.1950022311468
82,92.68899954730647
83,92.62877442273535
84,93.19803746654772
85,93.44519015659955
86,93.69127516778524
87,92.50457038391224
88,93.28426862925483
89,93.82940108892922
90,92.58682101513801
91,93.72727272727272
92,92.90206648697215
93,93.17976513098465
94,93.25539568345323
95,93.1640625
96,93.25767690253672
97,92.71356783919597
98,93.16578483245151
99,93.51179673321234
100,92.98601714027966
101,93.35130278526505
102,92.30941704035874
103,92.8604118993135
104,92.92134831460675
105,93.56949458483754
106,92.48994188645507
107,93.02272727272727
108,93.04740406320542
109,93.86792452830188
110,92.24414869206058
111,92.75555555555556
112,93.63143631436314
113,93.41507720254315
114,92.45785270629992
115,93.62855851784907
116,92.58426966292134
117,92.00548195523069
118,93.04308797127469
119,92.95454545454545
120,92.96698326549074
