plot_type,case,variable,split,n_samples,MAE,RMSE,R2,MAPE
rolling_time_series,R5,B35_H2S,train,1134,0.000436000292333794,0.0005662096039345121,0.8777618992591016,4.9847576172067445
rolling_time_series,R5,B35_H2S,valid,126,0.00037594704658094967,0.0004949327463164133,0.8582334440406413,4.359358258592737
rolling_time_series,R5,B35_H2S,test,126,0.00041276418338567197,0.00047982293513291736,0.4617121781987028,5.452538905744874
rolling_time_series,R5,B35_H2S,all,1386,0.00042842853281552435,0.0005527228725915965,0.8751482840759592,4.970428701745303
rolling_time_series,R5,B35_SO2,train,1134,0.00019482855026735536,0.00024741146447310945,0.9572809336052439,15.868124972235096
rolling_time_series,R5,B35_SO2,valid,126,0.00014130298113728475,0.00019638654827028152,0.9702425794763035,12.603251104867427
rolling_time_series,R5,B35_SO2,test,126,0.0003907113052617174,0.00045050385334053066,-0.7691384685981895,16.591846035386457
rolling_time_series,R5,B35_SO2,all,1386,0.0002077701126186546,0.0002684015467017384,0.9468661564934955,15.637111080942706
rolling_time_series,R5-1,B35_H2S,train,1134,0.00043956322844014974,0.0005553186889058519,0.9440980334354218,4.764291619187649
rolling_time_series,R5-1,B35_H2S,valid,126,0.0004428909085577766,0.0005387709016131069,0.18387970325606917,5.095609038689785
rolling_time_series,R5-1,B35_H2S,test,126,0.0009169073978690977,0.0010666334544742852,0.8295539755504077,9.024069572415133
rolling_time_series,R5-1,B35_H2S,all,1386,0.0004832606693080202,0.0006181637490372578,0.9275319683284718,5.181663925799432
rolling_time_series,R5-1,B35_SO2,train,1134,0.00028915329301674005,0.000452789173535312,0.927192721381389,13.921932374531181
rolling_time_series,R5-1,B35_SO2,valid,126,0.0003005162235242722,0.0003796948867193458,0.6106856543475092,13.403393974034902
rolling_time_series,R5-1,B35_SO2,test,126,0.00020094899649942947,0.00027200782415597084,0.7436955567351862,17.29574696510535
rolling_time_series,R5-1,B35_SO2,all,1386,0.0002821677142885784,0.000433098643439449,0.9255439912722694,14.181502937265533
rolling_time_series,R5-2,B35_H2S,train,1134,0.0004198921003736667,0.0005774845569151474,0.8665098784592876,4.515151817828935
rolling_time_series,R5-2,B35_H2S,valid,126,0.0004404090243995207,0.0005568271308462076,0.8059145792610714,4.713990942328351
rolling_time_series,R5-2,B35_H2S,test,126,0.0005035176524626552,0.0006227718552535992,0.34887567982766565,5.824657185961748
rolling_time_series,R5-2,B35_H2S,all,1386,0.00042935959820228874,0.0005799135483079107,0.8538359287464794,4.652274044431864
rolling_time_series,R5-2,B35_SO2,train,1134,0.0002476711502061669,0.00039309065859202544,0.9190670121116057,18.219845357127397
rolling_time_series,R5-2,B35_SO2,valid,126,0.00013593867987670013,0.00016529067399965447,0.9416865984981491,22.017459372183374
rolling_time_series,R5-2,B35_SO2,test,126,0.00041375101124266665,0.00047842088264464944,0.8056214353686941,24.88503788221509
rolling_time_series,R5-2,B35_SO2,all,1386,0.0002526118220886244,0.00038693315616202385,0.9165585750169598,19.171009588049547
rolling_time_series,R5-6,B35_H2S,train,1249,0.00043066807057868406,0.0005426620849017227,0.8963375444462348,5.183078767321839
rolling_time_series,R5-6,B35_H2S,valid,140,0.000430381408991858,0.0005992273217187148,0.2823782084236103,5.493959190132577
rolling_time_series,R5-6,B35_H2S,test,140,0.0007143179656659254,0.0008610931001580747,0.7295424948848195,8.090688781251899
rolling_time_series,R5-6,B35_H2S,all,1529,0.00045661369038905563,0.0005842302210024655,0.8738822535547267,5.477773771339963
rolling_time_series,R5-6,B35_SO2,train,1249,0.00020780339053959763,0.00028622132960519543,0.9391151423024704,13.646645140019961
rolling_time_series,R5-6,B35_SO2,valid,140,0.00024290237681606327,0.0002924905305930429,0.7388631924198881,15.915923758926489
rolling_time_series,R5-6,B35_SO2,test,140,0.00017797752905389648,0.00023040556155551337,0.8719963854657574,24.591501027965116
rolling_time_series,R5-6,B35_SO2,all,1529,0.00020828621426144658,0.00028216048422175,0.9356674834597911,14.856572432995263
rolling_time_series,R5-11,B35_H2S,unknown,96,0.00032249503634429894,0.00037687852532544637,0.48721714981114395,5.105742659491704
rolling_time_series,R5-11,B35_H2S,all,96,0.00032249503634429894,0.00037687852532544637,0.48721714981114395,5.105742659491704
rolling_time_series,R5-11,B35_SO2,unknown,96,0.002329350377570136,0.002877889551864992,-4.5923582770770865,35.023112971972594
rolling_time_series,R5-11,B35_SO2,all,96,0.002329350377570136,0.002877889551864992,-4.5923582770770865,35.023112971972594
rolling_time_series,R5-12,B35_H2S,unknown,126,0.002020515944749381,0.002464371893927381,-3.111178179667072,12.437226100780892
rolling_time_series,R5-12,B35_H2S,all,126,0.002020515944749381,0.002464371893927381,-3.111178179667072,12.437226100780892
rolling_time_series,R5-12,B35_SO2,unknown,126,0.0008854163847754723,0.0013740926295285956,0.4673471512678131,25.94315788314767
rolling_time_series,R5-12,B35_SO2,all,126,0.0008854163847754723,0.0013740926295285956,0.4673471512678131,25.94315788314767
