MAE,RMSE,R2,MAPE,Variable
7.5153008895063635,8.038876070601397,0.9923562406668729,0.34081264023140345,air_m3
0.943477707940447,1.3614050568992493,0.9993005457427986,0.47975457978991864,second_air2
0.16340139705582998,0.21115281998835522,0.9990762895313986,0.6563836388374484,COG
0.09123636449227844,0.14389825265006598,0.8785532514489318,0.01520125431936989,burner_input_T_PV
1.582874549505735e-05,2.4405931849106556e-05,0.9418653654887205,0.000975809761495768,burner_inputP
0.14394595715736205,0.2550028569353991,0.800979156965054,0.011801088354745066,burner_output_T_PV
1.467950104719703e-05,2.3517841119029477e-05,0.9443902768331514,0.0009049378593154071,burner_output_P_PV
0.6171137047144367,0.6955356809189055,0.9965456520093341,0.2194067393515101,fur_F
0.3864941155355306,0.5034068281471071,0.9987927096058976,0.28285918273889155,fur_inputT
8.608487874188112e-06,1.1561962329133755e-05,0.9961052436193614,0.0005476048339594928,fur_inputP
0.2886522614605754,0.39435001706851375,0.9992867429014037,0.031098211129465293,fur_temp
0.5016369758132975,0.5950832907629807,0.9987115542703245,0.054188101506787,fur_outputT
7.1827931878092435e-06,9.827867504073853e-06,0.9954275959027539,0.00045711771744064714,fur_outputP_PV
0.9635154904010801,1.0344905477843045,0.9922221036974768,0.3472504473426316,WHB_F
0.3377402140098698,0.4568347293699135,0.9992406729966452,0.03641568770352512,WHB_inputT
2.8485963214017176e-05,3.9171897459372315e-05,0.9977260474840898,0.001872416155134687,WHB_inputP
1.9204226337402694,2.186173667104906,0.997016286250306,0.9145624129183867,WHB_outputT
4.889886546359076e-05,5.806501893200975e-05,0.9949279772414671,0.003214246679746998,WHB_outputP
0.9045462499940323,0.9877775239252821,0.9929086752444853,0.32534413734038276,SEP1_F
4.006925067455454e-05,4.9820648235880997e-05,0.9961684382176026,0.002634558426476772,SEP1_P_PV
0.139532431309485,0.17473956896439322,0.997185088671647,0.11725065496715782,SEP1_T
0.31861341449557895,0.42336426450582415,0.9991668170221244,0.12629082806807312,HEATER1_F
0.11981196213414802,0.1546104925529551,0.9977962611088769,0.10073584738629195,HEATER1_input_T
1.989142987983922e-05,2.6070583485794945e-05,0.9992770115595936,0.0014004496978847426,HEATER1_input_P
0.11376466761855039,0.14609938378440482,0.9993825517443826,0.04982733327002552,HEATER1_output_T_PV
2.5180436665216897e-05,3.100700754246131e-05,0.9988029571449815,0.0017732876132424563,HEATER1_output_P
0.6440420198262461,0.7446350945696351,0.9974224980911236,0.25630984610675245,cat1_F
0.23683781199536869,0.2654989117282949,0.997960943357169,0.10360700901523162,cat1_input_temp
1.2617138764737235,1.31394037240151,0.9835235396638462,0.4727081821252965,cat1_output_temp
1.7431594632647005e-05,2.2717260087863826e-05,0.9993368684841226,0.0012279045182956218,cat1_input_P
9.361060355094694e-06,1.1943464073829821e-05,0.9955471381277157,0.0006632133050160111,cat1_output_P_PV
0.017734072250579488,0.022908037374986878,0.9991149639589211,0.21697792739468713,cat1_deltaP
0.5195670598449141,0.621382069641076,0.9982324632149279,0.20924414240337746,SEP2_F
4.311396524505766e-05,5.518903026951692e-05,0.9953340373277365,0.0031669831960113213,SEP2_P_PV
0.904242026069637,1.049461610780426,0.901577461488505,2.042483189849387,SEP2_T
0.6171772667409278,0.7126746142686764,0.9936606156346249,0.3692251383699002,HEATER2_F
0.929703708461998,1.0708115780650298,0.8975321620335975,2.0991519616585825,HEATER2_input_T
4.891021921325022e-05,5.818710873912658e-05,0.9975777396863379,0.003877767680513813,HEATER2_input_P
1.2780181757802294,1.3839322180844384,0.9884978109569388,0.6293729640100233,HEATER2_output_T_PV
1.785588151213775e-05,2.3266593959862235e-05,0.999326006651704,0.0012576731317759434,HEATER2_output_P
1.0435019359934021,1.1052848550004017,0.9847519978631283,0.6253760489289453,cat2_F
1.0588556860542238,1.1986631460490107,0.9913713040313956,0.5205710070265804,cat2_input_temp
0.8685425213326593,1.0441453063129318,0.9937553917909233,0.33378379384959767,cat2_output_temp
5.7437325837375675e-05,6.632397988324107e-05,0.9967042069276986,0.004554544668836491,cat2_input_P
1.4406547554326166e-05,1.850290628868782e-05,0.9915312468749214,0.001151075755813103,cat2_output_P_PV
0.06972017492863766,0.0767520832527949,0.9945658237374919,0.756556076633437,cat2_deltaP
1.007963347631201,1.070110197195922,0.985233856799558,0.6107317496864929,SEP3_F
3.842078215934122e-05,5.1554459605583485e-05,0.9955914353623934,0.0031996473014913964,SEP3_P_PV
2.1267502593620393,2.9944718851518344,0.23120367526710206,1.5918629159120652,SEP3_T
0.00016128551283155231,0.0002353055091515499,0.9892976527187984,1.6907021980260748,B35_H2S
0.00011983718389318135,0.00017963656025516767,0.9870628714603994,6.3764366554255325,B35_SO2
