Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.000694066582002841,0.0008749221428313801,-0.39197775624639264,5.605581945487486
1,t+1,B35_SO2,0.0006364401560462926,0.0008156364511935336,0.7499693891402,6.485653169809483
2,t+2,B35_H2S,0.0006850692828823454,0.000877274275804379,-0.26684138674409996,5.539983479874045
2,t+2,B35_SO2,0.0006280797058914471,0.0007980994750462562,0.7507291819029497,6.414130493839671
3,t+3,B35_H2S,0.0006914820428829501,0.000889415437617258,-0.1793397869508766,5.5882373784976895
3,t+3,B35_SO2,0.0006320739668339382,0.0007991540736529685,0.7401552061197789,6.456331344457647
4,t+4,B35_H2S,0.0006961944969490608,0.0008970808853186916,-0.0966917478405962,5.621494200779937
4,t+4,B35_SO2,0.0006376505691010825,0.0008014888516109618,0.7285306900036472,6.531915740178573
5,t+5,B35_H2S,0.0006982135230983396,0.000898460050778728,-0.007367689213022333,5.626224296486116
5,t+5,B35_SO2,0.0006361979298798778,0.0008000039061803847,0.7205522002739736,6.520269730701012
6,t+6,B35_H2S,0.0006940353552235944,0.0008884521779643063,0.09748567364969407,5.579573732153735
6,t+6,B35_SO2,0.0006295587338780148,0.0007932926661921115,0.7169147372972804,6.452039383520631
7,t+7,B35_H2S,0.0006819926301103992,0.0008721018901841872,0.18429944337355264,5.4762250512165735
7,t+7,B35_SO2,0.0006246951001982543,0.000784799328636027,0.7159938418707842,6.422233335109727
8,t+8,B35_H2S,0.0006769337637792346,0.0008618091800338147,0.23662440157287679,5.423647144075442
8,t+8,B35_SO2,0.0006203822890392866,0.0007766328091266311,0.7177381157113061,6.390918320078452
9,t+9,B35_H2S,0.0006769436218035737,0.0008558303876686839,0.2767412813421616,5.41248392774494
9,t+9,B35_SO2,0.0006136191093085101,0.000768823706239495,0.72064101106604,6.312370601751166
10,t+10,B35_H2S,0.0006800778959055433,0.0008543336152843772,0.3061289656756815,5.426227117949283
10,t+10,B35_SO2,0.0006051122618291276,0.0007599597188351026,0.7247598411368568,6.211161618265311
11,t+11,B35_H2S,0.0006831157643556435,0.0008560130599640581,0.3206861799029981,5.442525728941995
11,t+11,B35_SO2,0.0005963972022986972,0.0007503830754954944,0.7297776757187605,6.115309995907364
12,t+12,B35_H2S,0.0006879027762868264,0.0008609939441820241,0.3202789678459982,5.477378026523993
12,t+12,B35_SO2,0.0005901340199262397,0.0007424688277809581,0.7347603074883312,6.057663236620394
13,t+13,B35_H2S,0.0006957691845052015,0.0008696209862605008,0.30983493988018784,5.5370088993658175
13,t+13,B35_SO2,0.0005808629332332121,0.0007331023086367017,0.7410173284592185,5.950207637803847
14,t+14,B35_H2S,0.0007043558362085118,0.0008785563735057485,0.2951937822134434,5.600213934535439
14,t+14,B35_SO2,0.0005732025428022865,0.0007251877216257369,0.7467926253740973,5.864370447515747
15,t+15,B35_H2S,0.0007074708741364541,0.0008842331820802403,0.28192339564143487,5.618627231496295
15,t+15,B35_SO2,0.0005706063308354682,0.0007222041747963546,0.7501549369176863,5.843156166625419
16,t+16,B35_H2S,0.0007102488402563227,0.0008879242025160671,0.267660905079135,5.632303342440982
16,t+16,B35_SO2,0.000571726868008215,0.0007222780343190984,0.7522573862250996,5.870140422940281
17,t+17,B35_H2S,0.0007101468341829786,0.0008891949482916339,0.25166526995524563,5.622118667634944
17,t+17,B35_SO2,0.0005742351928952303,0.0007226187049237918,0.7551804394408388,5.920184479063895
18,t+18,B35_H2S,0.000709072376986375,0.0008930449364431441,0.22901725078537105,5.6048500621054425
18,t+18,B35_SO2,0.0005771600268969151,0.0007211732039368098,0.7606008864508398,5.979554559063287
