plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5,1,B35_H2S,train,1117,0.00032085602230708744,0.000408379589431918,0.9371151706729512,3.7398612943005642
parity,R5,1,B35_H2S,valid,109,0.0003375623982777454,0.00043312081020222687,0.8884779374227958,3.87303194516289
parity,R5,1,B35_H2S,test,109,0.00025579632938859683,0.0003115336654233903,0.7905314690789742,3.41836044139756
parity,R5,1,B35_H2S,all,1335,0.0003169080735825078,0.00040346155939181285,0.9352175597033674,3.7244845212500524
parity,R5,1,B35_SO2,train,1117,0.00013064579234767674,0.00018139474366728634,0.9770578584279641,9.255171803679255
parity,R5,1,B35_SO2,valid,109,9.001957877242496e-05,0.00011702975381450026,0.984327327920581,11.902121286465285
parity,R5,1,B35_SO2,test,109,0.00011882218942037649,0.00014403562160419014,0.8415245393230131,4.980686588926685
parity,R5,1,B35_SO2,all,1335,0.00012636337287293654,0.00017419269024864908,0.9776010796798369,9.122286863765883
parity,R5-1,1,B35_H2S,train,1117,0.00032053342128619643,0.00040297197506782646,0.9703594421174216,3.5196069656978413
parity,R5-1,1,B35_H2S,valid,109,0.00023031196734993916,0.0002926924544515516,0.7807358957807806,2.6343377905343712
parity,R5-1,1,B35_H2S,test,109,0.0006485595803825599,0.0007289176881173565,0.9181501382182027,6.248513844187496
parity,R5-1,1,B35_H2S,all,1335,0.0003399496856026396,0.0004315615047148794,0.9651650236139243,3.6701361864188558
parity,R5-1,1,B35_SO2,train,1117,0.00019968524892583173,0.00028610247094124265,0.9712527614958342,10.051477155968836
parity,R5-1,1,B35_SO2,valid,109,0.00018147968642203018,0.00022601318148315422,0.7639765264474697,8.29109291398434
parity,R5-1,1,B35_SO2,test,109,0.00011131699754935902,0.00014894830619161127,0.9165691416168236,11.777798359133776
parity,R5-1,1,B35_SO2,all,1335,0.0001909837165565809,0.0002728923708345928,0.9711084606946755,10.048695979016529
parity,R5-2,1,B35_H2S,train,1117,0.0002907531133484203,0.0003813662360461672,0.940092938414637,3.195400425675643
parity,R5-2,1,B35_H2S,valid,109,0.000380428971819399,0.00047091938913644836,0.8743526256471412,4.076286143614502
parity,R5-2,1,B35_H2S,test,109,0.0003214547798200282,0.00041487103327283076,0.6610805578848273,3.794231109190818
parity,R5-2,1,B35_H2S,all,1335,0.0003005816902912982,0.0003922373756145758,0.9329705412889739,3.3162162217494178
parity,R5-2,1,B35_SO2,train,1117,0.000165168445193201,0.0002238061848293127,0.9741282763832741,12.79660562246366
parity,R5-2,1,B35_SO2,valid,109,0.0001220897763545271,0.0001455689054371371,0.9569514050593569,20.813754579363152
parity,R5-2,1,B35_SO2,test,109,0.00014960319753382274,0.0001782466279412627,0.9464954113053244,10.789340954686736
parity,R5-2,1,B35_SO2,all,1335,0.0001603802902132102,0.00021502115897376864,0.9742965006994436,13.287300294759063
parity,R5-6,1,B35_H2S,train,1232,0.0003183164232747525,0.00039516098327754866,0.9455669582968833,3.8975558419666942
parity,R5-6,1,B35_H2S,valid,123,0.0003914111433521975,0.0004758008567879578,0.5916124220372527,4.92585756551424
parity,R5-6,1,B35_H2S,test,123,0.0004770905990459962,0.0005808147341350902,0.8616804285370652,5.56997084036091
parity,R5-6,1,B35_H2S,all,1478,0.00033761268456662576,0.0004208041914682124,0.9340273782133057,4.122311022480115
parity,R5-6,1,B35_SO2,train,1232,0.0001465103552944573,0.00020011372118348798,0.9703729533937582,9.017663104279988
parity,R5-6,1,B35_SO2,valid,123,0.00013992493229260074,0.0001775964065833496,0.8794482611877519,10.04266967199323
parity,R5-6,1,B35_SO2,test,123,0.00013044192370534398,0.0001698380978338549,0.9332553742647363,16.751054159909454
parity,R5-6,1,B35_SO2,all,1478,0.000144625088640405,0.00019597345532576863,0.9691742725060625,9.746541932203636
parity,R5-11,1,B35_H2S,unknown,79,0.00041398522278704545,0.00044989271710164523,0.1656998489400453,6.651257095447051
parity,R5-11,1,B35_H2S,all,79,0.00041398522278704545,0.00044989271710164523,0.1656998489400453,6.651257095447051
parity,R5-11,1,B35_SO2,unknown,79,0.0004242239931477469,0.0005361766284067866,0.8302927728078437,7.752044089493484
parity,R5-11,1,B35_SO2,all,79,0.0004242239931477469,0.0005361766284067866,0.8302927728078437,7.752044089493484
parity,R5-12,1,B35_H2S,unknown,109,0.0020549994607126486,0.002523087052257455,-2.965465996333369,12.446192057390217
parity,R5-12,1,B35_H2S,all,109,0.0020549994607126486,0.002523087052257455,-2.965465996333369,12.446192057390217
parity,R5-12,1,B35_SO2,unknown,109,0.0009213005173266283,0.0013479077053370806,0.5405014274373257,26.004558553200603
parity,R5-12,1,B35_SO2,all,109,0.0009213005173266283,0.0013479077053370806,0.5405014274373257,26.004558553200603
parity,R5,18,B35_H2S,train,1117,0.0004281339460926788,0.0005389208508600853,0.8907402484698453,5.028585254834289
parity,R5,18,B35_H2S,valid,109,0.00037666826477396803,0.0004787337664425276,0.8728557011159399,4.432479967050461
parity,R5,18,B35_H2S,test,109,0.00039634513379587405,0.0004538526313051306,0.5648250848754015,5.236203384172269
parity,R5,18,B35_H2S,all,1335,0.0004213363881869925,0.0005277682469614032,0.8883105336609745,4.996866078601633
parity,R5,18,B35_SO2,train,1117,0.00017012669396153748,0.00024224701522394113,0.9595679791100843,11.554541994883463
parity,R5,18,B35_SO2,valid,109,0.000135843152799545,0.00017629372254061886,0.9770191349914614,12.423253610672042
parity,R5,18,B35_SO2,test,109,0.00020589822351906904,0.00024047920676624818,0.40390522876965995,8.705574592412217
parity,R5,18,B35_SO2,all,1335,0.0001702481851488886,0.00023740286336980802,0.9588040015310896,11.392858189079409
parity,R5-1,18,B35_H2S,train,1117,0.0004418310473170464,0.0005398115415585977,0.9478255627900838,4.821588798288659
parity,R5-1,18,B35_H2S,valid,109,0.0002789743388635082,0.0003613607225877724,0.43868743899800333,3.249766675378557
parity,R5-1,18,B35_H2S,test,109,0.0007304942683605412,0.0008517947509282071,0.9037687576049845,7.209359284538783
parity,R5-1,18,B35_H2S,all,1335,0.0004521028899180241,0.0005601021179807433,0.9419513809097046,4.8882093013628625
parity,R5-1,18,B35_SO2,train,1117,0.00024659993424683366,0.0003511554893778278,0.9568260451607119,12.518137004288366
parity,R5-1,18,B35_SO2,valid,109,0.00024130202321427996,0.0003082154637905761,0.7724483893110261,10.786201269626554
parity,R5-1,18,B35_SO2,test,109,0.00013323962648100672,0.00018076059217107582,0.8891804500894982,12.005071225070722
parity,R5-1,18,B35_SO2,all,1335,0.00023691173510898835,0.0003370433521808549,0.955908226361948,12.33483725521506
parity,R5-2,18,B35_H2S,train,1117,0.0003730297456759633,0.0005137782855063913,0.8938243219997507,4.089879660047894
parity,R5-2,18,B35_H2S,valid,109,0.0005777302664168566,0.0007108389960746654,0.5141515277007764,5.9915628298266785
parity,R5-2,18,B35_H2S,test,109,0.00037460637075100047,0.0005021429849441978,0.6278815722109732,4.294432360655632
