plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5,1,B35_H2S,train,1117,0.00032422698995604796,0.00042063657077819397,0.9332837103291828,3.765516585996492
parity,R5,1,B35_H2S,valid,109,0.00034205293778836326,0.000437574049075533,0.8861728658937617,3.832134593233752
parity,R5,1,B35_H2S,test,109,0.00031368539488375256,0.00041366081092415985,0.630684464739325,4.317915708247646
parity,R5,1,B35_H2S,all,1335,0.0003248217423536826,0.00042148164073316235,0.9293014835178934,3.8160580594903037
parity,R5,1,B35_SO2,train,1117,0.00011356815925562508,0.00015973865675230774,0.9822088257975117,7.90277626874268
parity,R5,1,B35_SO2,valid,109,9.23851302723544e-05,0.00012677951205389024,0.9816071675690639,11.582940159672548
parity,R5,1,B35_SO2,test,109,0.0001511624748124478,0.0001792885184334025,0.7544572200141076,6.469298436929526
parity,R5,1,B35_SO2,all,1335,0.00011490810699833458,0.00015901748960532537,0.9813337527086559,8.08621355746457
parity,R5-1,1,B35_H2S,train,1117,0.00034915949922190306,0.0004555049063895593,0.9621276019552919,3.7314676816768118
parity,R5-1,1,B35_H2S,valid,109,0.0003315095281239334,0.0004241569042690838,0.5395339933495937,3.6063382874316154
parity,R5-1,1,B35_H2S,test,109,0.00048040447258015153,0.0005882018392623465,0.9467016554679073,4.6099955321230635
parity,R5-1,1,B35_H2S,all,1335,0.00035843429715925914,0.0004653398698487222,0.9594985426385589,3.7929811136812424
parity,R5-1,1,B35_SO2,train,1117,0.00014339375989114639,0.00020231380512105451,0.9856251289787588,7.385939245859581
parity,R5-1,1,B35_SO2,valid,109,0.00018241858499978725,0.00021954091607564175,0.7773008273296843,9.663272656587802
parity,R5-1,1,B35_SO2,test,109,9.233017200404881e-05,0.00011459286143119586,0.9506177696939309,11.61270406536586
parity,R5-1,1,B35_SO2,all,1335,0.00014241081970923494,0.00019812743150113735,0.9847707990967765,7.916985468403072
parity,R5-2,1,B35_H2S,train,1117,0.00033470644088209975,0.00042326954684600884,0.9262048905122602,3.677567737495652
parity,R5-2,1,B35_H2S,valid,109,0.00034030599119587625,0.000457223680115339,0.8815547349248474,3.9508898025523744
parity,R5-2,1,B35_H2S,test,109,0.00036478846480471637,0.0004474043886386062,0.6058416489651683,4.460591141128067
parity,R5-2,1,B35_H2S,all,1335,0.00033761976791713114,0.00042815161195359163,0.9201338171308326,3.763816169021581
parity,R5-2,1,B35_SO2,train,1117,0.0001417319004244204,0.00019824057541369418,0.9797013905489388,8.649484892705008
parity,R5-2,1,B35_SO2,valid,109,9.049745287412375e-05,0.00012871931940661632,0.9663403796976966,9.894662490427212
parity,R5-2,1,B35_SO2,test,109,0.00011380711653732332,0.00015059324130123445,0.9618091481258373,7.131204316185362
parity,R5-2,1,B35_SO2,all,1335,0.00013526871223964443,0.00018996405828198271,0.9799380692225087,8.627186597057875
parity,R5-6,1,B35_H2S,train,1232,0.0003046745442483582,0.00039390299927490345,0.9459129788286015,3.756370703186545
parity,R5-6,1,B35_H2S,valid,123,0.0003174402420386218,0.0004272092721428354,0.6707669535839726,4.122681670878877
parity,R5-6,1,B35_H2S,test,123,0.0003144941320212232,0.0003845137531206955,0.939377737851499,3.67241162535811
parity,R5-6,1,B35_H2S,all,1478,0.00030655410454894324,0.00039601422532831886,0.941571437394364,3.7798681879316454
