i,j,steps,acidgas_Fv,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air_m3,air_SP_m3,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0.0,166.0,166.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978822,251.8817632,113.9978822,1.420144387,223.9726328,223.9726328,1.419502151,251.8817632,223.9726328,262.7252915,1.419362581,1.411445,1.411445,7.9175807,250.000613,1.361375,1.361375,42.81393524,163.7762024,42.81393524,1.261302711,229.9945035,229.9945035,1.419502151,163.7762024,229.9945035,287.0977389,1.261054856,1.251615,1.251615,9.439855605,161.9858313,1.200915,1.200915,160.7121934,0.011807022,0.002008739,5.877829115,2.045433029,0.959484615
0.0,167.0,167.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.997882,251.8817633,113.997882,1.420144387,223.9726326,223.9726326,1.419502151,251.8817633,223.9726326,262.7252912,1.419362581,1.411445,1.411445,7.917580699,250.0006131,1.361375,1.361375,42.81393521,163.7762024,42.81393521,1.261302711,229.9945035,229.9945035,1.419502151,163.7762024,229.9945035,287.0977389,1.261054856,1.251615,1.251615,9.439855608,161.9858313,1.200915,1.200915,160.7121938,0.011807022,0.002008739,5.877829103,2.045433029,0.959484615
0.0,168.0,168.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978819,251.8817634,113.9978819,1.420144387,223.9726325,223.9726325,1.419502151,251.8817634,223.9726325,262.725291,1.419362581,1.411445,1.411445,7.917580699,250.0006132,1.361375,1.361375,42.81393519,163.7762025,42.81393519,1.261302711,229.9945034,229.9945034,1.419502151,163.7762025,229.9945034,287.0977389,1.261054856,1.251615,1.251615,9.439855612,161.9858313,1.200915,1.200915,160.7121942,0.011807022,0.002008739,5.877829092,2.045433029,0.959484615
0.0,169.0,169.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978818,251.8817634,113.9978818,1.420144387,223.9726323,223.9726323,1.419502151,251.8817634,223.9726323,262.7252908,1.419362581,1.411445,1.411445,7.917580698,250.0006132,1.361375,1.361375,42.81393517,163.7762025,42.81393517,1.261302711,229.9945034,229.9945034,1.419502151,163.7762025,229.9945034,287.0977389,1.261054856,1.251615,1.251615,9.439855615,161.9858313,1.200915,1.200915,160.7121946,0.011807022,0.002008739,5.87782908,2.045433029,0.959484614
0.0,170.0,170.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978816,251.8817635,113.9978816,1.420144387,223.9726322,223.9726322,1.419502151,251.8817635,223.9726322,262.7252905,1.419362581,1.411445,1.411445,7.917580698,250.0006133,1.361375,1.361375,42.81393514,163.7762025,42.81393514,1.261302711,229.9945033,229.9945033,1.419502151,163.7762025,229.9945033,287.097739,1.261054856,1.251615,1.251615,9.439855619,161.9858314,1.200915,1.200915,160.712195,0.011807022,0.002008739,5.877829069,2.045433029,0.959484614
0.0,171.0,171.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978815,251.8817635,113.9978815,1.420144387,223.972632,223.972632,1.419502151,251.8817635,223.972632,262.7252903,1.419362581,1.411445,1.411445,7.917580697,250.0006133,1.361375,1.361375,42.81393512,163.7762026,42.81393512,1.261302711,229.9945033,229.9945033,1.419502151,163.7762026,229.9945033,287.097739,1.261054856,1.251615,1.251615,9.439855622,161.9858314,1.200915,1.200915,160.7121953,0.011807022,0.002008739,5.877829057,2.045433029,0.959484614
0.0,172.0,172.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978814,251.8817636,113.9978814,1.420144387,223.9726319,223.9726319,1.419502151,251.8817636,223.9726319,262.7252901,1.419362581,1.411445,1.411445,7.917580696,250.0006134,1.361375,1.361375,42.81393509,163.7762026,42.81393509,1.261302711,229.9945032,229.9945032,1.419502151,163.7762026,229.9945032,287.097739,1.261054856,1.251615,1.251615,9.439855625,161.9858314,1.200915,1.200915,160.7121957,0.011807022,0.002008739,5.877829046,2.045433029,0.959484614
0.0,173.0,173.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978812,251.8817636,113.9978812,1.420144387,223.9726317,223.9726317,1.419502151,251.8817636,223.9726317,262.7252898,1.419362581,1.411445,1.411445,7.917580696,250.0006134,1.361375,1.361375,42.81393507,163.7762026,42.81393507,1.261302711,229.9945032,229.9945032,1.419502151,163.7762026,229.9945032,287.097739,1.261054856,1.251615,1.251615,9.439855629,161.9858314,1.200915,1.200915,160.7121961,0.011807022,0.002008739,5.877829035,2.045433029,0.959484614
0.0,174.0,174.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978811,251.8817637,113.9978811,1.420144387,223.9726315,223.9726315,1.419502151,251.8817637,223.9726315,262.7252896,1.419362581,1.411445,1.411445,7.917580695,250.0006135,1.361375,1.361375,42.81393504,163.7762026,42.81393504,1.261302711,229.9945031,229.9945031,1.419502151,163.7762026,229.9945031,287.0977391,1.261054856,1.251615,1.251615,9.439855632,161.9858315,1.200915,1.200915,160.7121965,0.011807022,0.002008739,5.877829023,2.045433029,0.959484614
0.0,175.0,175.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.997881,251.8817637,113.997881,1.420144387,223.9726314,223.9726314,1.419502151,251.8817637,223.9726314,262.7252894,1.419362581,1.411445,1.411445,7.917580695,250.0006136,1.361375,1.361375,42.81393502,163.7762027,42.81393502,1.261302711,229.994503,229.994503,1.419502151,163.7762027,229.994503,287.0977391,1.261054856,1.251615,1.251615,9.439855635,161.9858315,1.200915,1.200915,160.7121968,0.011807022,0.002008739,5.877829012,2.045433029,0.959484614
0.0,176.0,176.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978808,251.8817638,113.9978808,1.420144387,223.9726312,223.9726312,1.419502151,251.8817638,223.9726312,262.7252892,1.419362581,1.411445,1.411445,7.917580694,250.0006136,1.361375,1.361375,42.81393499,163.7762027,42.81393499,1.261302711,229.994503,229.994503,1.419502151,163.7762027,229.994503,287.0977391,1.261054856,1.251615,1.251615,9.439855639,161.9858315,1.200915,1.200915,160.7121972,0.011807022,0.002008739,5.877829001,2.045433029,0.959484614
0.0,177.0,177.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978807,251.8817638,113.9978807,1.420144387,223.9726311,223.9726311,1.419502151,251.8817638,223.9726311,262.7252889,1.419362581,1.411445,1.411445,7.917580694,250.0006137,1.361375,1.361375,42.81393497,163.7762027,42.81393497,1.261302711,229.9945029,229.9945029,1.419502151,163.7762027,229.9945029,287.0977392,1.261054856,1.251615,1.251615,9.439855642,161.9858315,1.200915,1.200915,160.7121976,0.011807022,0.002008739,5.877828989,2.045433029,0.959484614
0.0,178.0,178.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978806,251.8817639,113.9978806,1.420144387,223.9726309,223.9726309,1.419502151,251.8817639,223.9726309,262.7252887,1.419362581,1.411445,1.411445,7.917580693,250.0006137,1.361375,1.361375,42.81393495,163.7762027,42.81393495,1.261302711,229.9945029,229.9945029,1.419502151,163.7762027,229.9945029,287.0977392,1.261054856,1.251615,1.251615,9.439855645,161.9858316,1.200915,1.200915,160.7121979,0.011807022,0.002008739,5.877828978,2.045433029,0.959484614
0.0,179.0,179.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978804,251.8817639,113.9978804,1.420144387,223.9726308,223.9726308,1.419502151,251.8817639,223.9726308,262.7252885,1.419362581,1.411445,1.411445,7.917580693,250.0006138,1.361375,1.361375,42.81393492,163.7762028,42.81393492,1.261302711,229.9945028,229.9945028,1.419502151,163.7762028,229.9945028,287.0977392,1.261054856,1.251615,1.251615,9.439855649,161.9858316,1.200915,1.200915,160.7121983,0.011807022,0.002008739,5.877828967,2.045433029,0.959484614
0.0,180.0,180.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978803,251.881764,113.9978803,1.420144387,223.9726306,223.9726306,1.419502151,251.881764,223.9726306,262.7252882,1.419362581,1.411445,1.411445,7.917580692,250.0006138,1.361375,1.361375,42.8139349,163.7762028,42.8139349,1.261302711,229.9945028,229.9945028,1.419502151,163.7762028,229.9945028,287.0977392,1.261054856,1.251615,1.251615,9.439855652,161.9858316,1.200915,1.200915,160.7121987,0.011807022,0.002008739,5.877828956,2.045433029,0.959484614
0.0,181.0,181.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978802,251.881764,113.9978802,1.420144387,223.9726305,223.9726305,1.419502151,251.881764,223.9726305,262.725288,1.419362581,1.411445,1.411445,7.917580692,250.0006139,1.361375,1.361375,42.81393487,163.7762028,42.81393487,1.261302711,229.9945027,229.9945027,1.419502151,163.7762028,229.9945027,287.0977393,1.261054856,1.251615,1.251615,9.439855655,161.9858316,1.200915,1.200915,160.712199,0.011807022,0.002008739,5.877828945,2.045433029,0.959484613
0.0,182.0,182.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.99788,251.8817641,113.99788,1.420144387,223.9726303,223.9726303,1.419502151,251.8817641,223.9726303,262.7252878,1.419362581,1.411445,1.411445,7.917580691,250.000614,1.361375,1.361375,42.81393485,163.7762028,42.81393485,1.261302711,229.9945027,229.9945027,1.419502151,163.7762028,229.9945027,287.0977393,1.261054856,1.251615,1.251615,9.439855658,161.9858317,1.200915,1.200915,160.7121994,0.011807022,0.002008739,5.877828934,2.045433029,0.959484613
0.0,183.0,183.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978799,251.8817641,113.9978799,1.420144387,223.9726302,223.9726302,1.419502151,251.8817641,223.9726302,262.7252876,1.419362581,1.411445,1.411445,7.91758069,250.000614,1.361375,1.361375,42.81393483,163.7762029,42.81393483,1.261302711,229.9945026,229.9945026,1.419502151,163.7762029,229.9945026,287.0977393,1.261054856,1.251615,1.251615,9.439855662,161.9858317,1.200915,1.200915,160.7121997,0.011807023,0.002008739,5.877828923,2.045433029,0.959484613
0.0,184.0,184.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978798,251.8817642,113.9978798,1.420144387,223.97263,223.97263,1.419502151,251.8817642,223.97263,262.7252874,1.419362581,1.411445,1.411445,7.91758069,250.0006141,1.361375,1.361375,42.8139348,163.7762029,42.8139348,1.261302711,229.9945025,229.9945025,1.419502151,163.7762029,229.9945025,287.0977393,1.261054856,1.251615,1.251615,9.439855665,161.9858317,1.200915,1.200915,160.7122001,0.011807023,0.002008739,5.877828912,2.045433029,0.959484613
0.0,185.0,185.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978796,251.8817643,113.9978796,1.420144387,223.9726299,223.9726299,1.419502151,251.8817643,223.9726299,262.7252871,1.419362581,1.411445,1.411445,7.917580689,250.0006141,1.361375,1.361375,42.81393478,163.7762029,42.81393478,1.261302711,229.9945025,229.9945025,1.419502151,163.7762029,229.9945025,287.0977394,1.261054856,1.251615,1.251615,9.439855668,161.9858317,1.200915,1.200915,160.7122005,0.011807023,0.002008739,5.877828901,2.045433029,0.959484613
0.0,186.0,186.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978795,251.8817643,113.9978795,1.420144387,223.9726297,223.9726297,1.419502151,251.8817643,223.9726297,262.7252869,1.419362581,1.411445,1.411445,7.917580689,250.0006142,1.361375,1.361375,42.81393475,163.776203,42.81393475,1.261302711,229.9945024,229.9945024,1.419502151,163.776203,229.9945024,287.0977394,1.261054856,1.251615,1.251615,9.439855671,161.9858317,1.200915,1.200915,160.7122008,0.011807023,0.002008739,5.87782889,2.045433029,0.959484613
0.0,187.0,187.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978794,251.8817644,113.9978794,1.420144387,223.9726296,223.9726296,1.419502151,251.8817644,223.9726296,262.7252867,1.419362581,1.411445,1.411445,7.917580688,250.0006142,1.361375,1.361375,42.81393473,163.776203,42.81393473,1.261302711,229.9945024,229.9945024,1.419502151,163.776203,229.9945024,287.0977394,1.261054856,1.251615,1.251615,9.439855675,161.9858318,1.200915,1.200915,160.7122012,0.011807023,0.002008739,5.877828879,2.045433029,0.959484613
0.0,188.0,188.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978793,251.8817644,113.9978793,1.420144387,223.9726294,223.9726294,1.419502151,251.8817644,223.9726294,262.7252865,1.419362581,1.411445,1.411445,7.917580688,250.0006143,1.361375,1.361375,42.81393471,163.776203,42.81393471,1.261302711,229.9945023,229.9945023,1.419502151,163.776203,229.9945023,287.0977394,1.261054856,1.251615,1.251615,9.439855678,161.9858318,1.200915,1.200915,160.7122015,0.011807023,0.002008739,5.877828868,2.045433029,0.959484613
0.0,189.0,189.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978791,251.8817645,113.9978791,1.420144387,223.9726293,223.9726293,1.419502151,251.8817645,223.9726293,262.7252863,1.419362581,1.411445,1.411445,7.917580687,250.0006143,1.361375,1.361375,42.81393468,163.776203,42.81393468,1.261302711,229.9945023,229.9945023,1.419502151,163.776203,229.9945023,287.0977395,1.261054856,1.251615,1.251615,9.439855681,161.9858318,1.200915,1.200915,160.7122019,0.011807023,0.002008739,5.877828857,2.045433029,0.959484613
0.0,190.0,190.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.997879,251.8817645,113.997879,1.420144387,223.9726292,223.9726292,1.419502151,251.8817645,223.9726292,262.725286,1.419362581,1.411445,1.411445,7.917580687,250.0006144,1.361375,1.361375,42.81393466,163.7762031,42.81393466,1.261302711,229.9945022,229.9945022,1.419502151,163.7762031,229.9945022,287.0977395,1.261054856,1.251615,1.251615,9.439855684,161.9858318,1.200915,1.200915,160.7122022,0.011807023,0.002008739,5.877828846,2.045433029,0.959484613
0.0,191.0,191.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978789,251.8817646,113.9978789,1.420144387,223.972629,223.972629,1.419502151,251.8817646,223.972629,262.7252858,1.419362581,1.411445,1.411445,7.917580686,250.0006144,1.361375,1.361375,42.81393463,163.7762031,42.81393463,1.261302711,229.9945022,229.9945022,1.419502151,163.7762031,229.9945022,287.0977395,1.261054856,1.251615,1.251615,9.439855687,161.9858319,1.200915,1.200915,160.7122026,0.011807023,0.002008739,5.877828835,2.045433029,0.959484613
0.0,192.0,192.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978787,251.8817646,113.9978787,1.420144387,223.9726289,223.9726289,1.419502151,251.8817646,223.9726289,262.7252856,1.419362581,1.411445,1.411445,7.917580686,250.0006145,1.361375,1.361375,42.81393461,163.7762031,42.81393461,1.261302711,229.9945021,229.9945021,1.419502151,163.7762031,229.9945021,287.0977395,1.261054856,1.251615,1.251615,9.43985569,161.9858319,1.200915,1.200915,160.7122029,0.011807023,0.002008739,5.877828825,2.045433029,0.959484613
0.0,193.0,193.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978786,251.8817647,113.9978786,1.420144387,223.9726287,223.9726287,1.419502151,251.8817647,223.9726287,262.7252854,1.419362581,1.411445,1.411445,7.917580685,250.0006146,1.361375,1.361375,42.81393459,163.7762031,42.81393459,1.261302711,229.9945021,229.9945021,1.419502151,163.7762031,229.9945021,287.0977396,1.261054856,1.251615,1.251615,9.439855694,161.9858319,1.200915,1.200915,160.7122033,0.011807023,0.002008739,5.877828814,2.045433029,0.959484613
0.0,194.0,194.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978785,251.8817647,113.9978785,1.420144387,223.9726286,223.9726286,1.419502151,251.8817647,223.9726286,262.7252852,1.419362581,1.411445,1.411445,7.917580685,250.0006146,1.361375,1.361375,42.81393456,163.7762032,42.81393456,1.261302711,229.994502,229.994502,1.419502151,163.7762032,229.994502,287.0977396,1.261054856,1.251615,1.251615,9.439855697,161.9858319,1.200915,1.200915,160.7122036,0.011807023,0.002008739,5.877828803,2.045433029,0.959484613
0.0,195.0,195.0,2492.3987777186444,40.13637557,45.40793324,54.95221027,83.6,1.6722,2187.48586304772,2187.2467678371486,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9978784,251.8817648,113.9978784,1.420144387,223.9726284,223.9726284,1.419502151,251.8817648,223.9726284,262.7252849,1.419362581,1.411445,1.411445,7.917580684,250.0006147,1.361375,1.361375,42.81393454,163.7762032,42.81393454,1.261302711,229.9945019,229.9945019,1.419502151,163.7762032,229.9945019,287.0977396,1.261054856,1.251615,1.251615,9.4398557,161.9858319,1.200915,1.200915,160.712204,0.011807023,0.002008739,5.877828792,2.045433029,0.959484612
