i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0.0,10.0,10.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718259,259.8402131,127.9718259,1.420835374,234.3099743,234.3099743,1.420131396,259.8402131,234.3099743,271.4656843,1.419980659,1.411445,1.411445,8.535659084,257.9750713,1.361375,1.361375,50.06469333,172.8544938,50.06469333,1.262140812,229.9967816,229.9967816,1.420131396,172.8544938,229.9967816,283.0431915,1.261866739,1.251615,1.251615,10.25173855,171.1040741,1.200915,1.200915,163.001908,0.00896416,0.004457845,2.010872723,2.045433029,0.958362766
0.0,11.0,11.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718259,259.8402131,127.9718259,1.420835374,234.3099743,234.3099743,1.420131396,259.8402131,234.3099743,271.4656843,1.419980659,1.411445,1.411445,8.535659085,257.9750713,1.361375,1.361375,50.06469339,172.8544938,50.06469339,1.262140812,229.9967817,229.9967817,1.420131396,172.8544938,229.9967817,283.0431916,1.261866739,1.251615,1.251615,10.25173855,171.1040741,1.200915,1.200915,163.001908,0.00896416,0.004457845,2.010872723,2.045433029,0.958362766
0.0,12.0,12.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718259,259.8402131,127.9718259,1.420835374,234.3099743,234.3099743,1.420131396,259.8402131,234.3099743,271.4656843,1.419980659,1.411445,1.411445,8.535659086,257.9750713,1.361375,1.361375,50.06469344,172.8544938,50.06469344,1.262140812,229.9967817,229.9967817,1.420131396,172.8544938,229.9967817,283.0431916,1.261866739,1.251615,1.251615,10.25173856,171.1040741,1.200915,1.200915,163.001908,0.00896416,0.004457845,2.010872724,2.045433029,0.958362766
0.0,13.0,13.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718259,259.8402131,127.9718259,1.420835374,234.3099743,234.3099743,1.420131396,259.8402131,234.3099743,271.4656843,1.419980659,1.411445,1.411445,8.535659087,257.9750713,1.361375,1.361375,50.0646935,172.8544938,50.0646935,1.262140812,229.9967817,229.9967817,1.420131396,172.8544938,229.9967817,283.0431916,1.261866739,1.251615,1.251615,10.25173856,171.1040741,1.200915,1.200915,163.0019081,0.00896416,0.004457845,2.010872724,2.045433029,0.958362766
0.0,14.0,14.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718259,259.8402131,127.9718259,1.420835374,234.3099744,234.3099744,1.420131396,259.8402131,234.3099744,271.4656843,1.419980659,1.411445,1.411445,8.535659088,257.9750713,1.361375,1.361375,50.06469355,172.8544938,50.06469355,1.262140812,229.9967818,229.9967818,1.420131396,172.8544938,229.9967818,283.0431917,1.261866739,1.251615,1.251615,10.25173856,171.1040741,1.200915,1.200915,163.0019081,0.00896416,0.004457845,2.010872724,2.045433029,0.958362766
0.0,15.0,15.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718259,259.8402131,127.9718259,1.420835374,234.3099744,234.3099744,1.420131396,259.8402131,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.535659089,257.9750714,1.361375,1.361375,50.0646936,172.8544938,50.0646936,1.262140812,229.9967818,229.9967818,1.420131396,172.8544938,229.9967818,283.0431917,1.261866739,1.251615,1.251615,10.25173856,171.1040741,1.200915,1.200915,163.0019082,0.00896416,0.004457845,2.010872724,2.045433029,0.958362766
0.0,16.0,16.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971826,259.8402132,127.971826,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.53565909,257.9750714,1.361375,1.361375,50.06469365,172.8544939,50.06469365,1.262140812,229.9967819,229.9967819,1.420131396,172.8544939,229.9967819,283.0431917,1.261866739,1.251615,1.251615,10.25173856,171.1040742,1.200915,1.200915,163.0019082,0.00896416,0.004457845,2.010872724,2.045433029,0.958362766
0.0,17.0,17.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971826,259.8402132,127.971826,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.535659092,257.9750714,1.361375,1.361375,50.06469371,172.8544939,50.06469371,1.262140812,229.9967819,229.9967819,1.420131396,172.8544939,229.9967819,283.0431918,1.261866739,1.251615,1.251615,10.25173856,171.1040742,1.200915,1.200915,163.0019083,0.00896416,0.004457845,2.010872724,2.045433029,0.958362766
0.0,18.0,18.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971826,259.8402132,127.971826,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.535659093,257.9750714,1.361375,1.361375,50.06469376,172.8544939,50.06469376,1.262140812,229.9967819,229.9967819,1.420131396,172.8544939,229.9967819,283.0431918,1.261866739,1.251615,1.251615,10.25173857,171.1040742,1.200915,1.200915,163.0019083,0.00896416,0.004457845,2.010872724,2.045433029,0.958362765
0.0,19.0,19.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971826,259.8402132,127.971826,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.535659094,257.9750714,1.361375,1.361375,50.06469381,172.8544939,50.06469381,1.262140812,229.996782,229.996782,1.420131396,172.8544939,229.996782,283.0431918,1.261866739,1.251615,1.251615,10.25173857,171.1040742,1.200915,1.200915,163.0019083,0.00896416,0.004457845,2.010872724,2.045433029,0.958362765
0.0,20.0,20.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971826,259.8402132,127.971826,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.535659095,257.9750714,1.361375,1.361375,50.06469387,172.8544939,50.06469387,1.262140812,229.996782,229.996782,1.420131396,172.8544939,229.996782,283.0431919,1.261866739,1.251615,1.251615,10.25173857,171.1040742,1.200915,1.200915,163.0019084,0.00896416,0.004457845,2.010872724,2.045433029,0.958362765
0.0,21.0,21.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971826,259.8402132,127.971826,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656844,1.419980659,1.411445,1.411445,8.535659096,257.9750714,1.361375,1.361375,50.06469392,172.8544939,50.06469392,1.262140812,229.9967821,229.9967821,1.420131396,172.8544939,229.9967821,283.0431919,1.261866739,1.251615,1.251615,10.25173857,171.1040742,1.200915,1.200915,163.0019084,0.00896416,0.004457845,2.010872724,2.045433029,0.958362765
0.0,22.0,22.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718261,259.8402132,127.9718261,1.420835374,234.3099744,234.3099744,1.420131396,259.8402132,234.3099744,271.4656845,1.419980659,1.411445,1.411445,8.535659097,257.9750714,1.361375,1.361375,50.06469397,172.8544939,50.06469397,1.262140812,229.9967821,229.9967821,1.420131396,172.8544939,229.9967821,283.0431919,1.261866739,1.251615,1.251615,10.25173857,171.1040742,1.200915,1.200915,163.0019085,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
0.0,23.0,23.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718261,259.8402132,127.9718261,1.420835374,234.3099745,234.3099745,1.420131396,259.8402132,234.3099745,271.4656845,1.419980659,1.411445,1.411445,8.535659098,257.9750714,1.361375,1.361375,50.06469402,172.8544939,50.06469402,1.262140812,229.9967822,229.9967822,1.420131396,172.8544939,229.9967822,283.043192,1.261866739,1.251615,1.251615,10.25173858,171.1040742,1.200915,1.200915,163.0019085,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
0.0,24.0,24.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718261,259.8402132,127.9718261,1.420835374,234.3099745,234.3099745,1.420131396,259.8402132,234.3099745,271.4656845,1.419980659,1.411445,1.411445,8.535659099,257.9750715,1.361375,1.361375,50.06469408,172.8544939,50.06469408,1.262140812,229.9967822,229.9967822,1.420131396,172.8544939,229.9967822,283.043192,1.261866739,1.251615,1.251615,10.25173858,171.1040742,1.200915,1.200915,163.0019086,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
0.0,25.0,25.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718261,259.8402133,127.9718261,1.420835374,234.3099745,234.3099745,1.420131396,259.8402133,234.3099745,271.4656845,1.419980659,1.411445,1.411445,8.5356591,257.9750715,1.361375,1.361375,50.06469413,172.8544939,50.06469413,1.262140812,229.9967822,229.9967822,1.420131396,172.8544939,229.9967822,283.043192,1.261866739,1.251615,1.251615,10.25173858,171.1040742,1.200915,1.200915,163.0019086,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
0.0,26.0,26.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718261,259.8402133,127.9718261,1.420835374,234.3099745,234.3099745,1.420131396,259.8402133,234.3099745,271.4656845,1.419980659,1.411445,1.411445,8.535659101,257.9750715,1.361375,1.361375,50.06469418,172.8544939,50.06469418,1.262140812,229.9967823,229.9967823,1.420131396,172.8544939,229.9967823,283.0431921,1.261866739,1.251615,1.251615,10.25173858,171.1040742,1.200915,1.200915,163.0019086,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
0.0,27.0,27.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718261,259.8402133,127.9718261,1.420835374,234.3099745,234.3099745,1.420131396,259.8402133,234.3099745,271.4656845,1.419980659,1.411445,1.411445,8.535659102,257.9750715,1.361375,1.361375,50.06469423,172.8544939,50.06469423,1.262140812,229.9967823,229.9967823,1.420131396,172.8544939,229.9967823,283.0431921,1.261866739,1.251615,1.251615,10.25173858,171.1040743,1.200915,1.200915,163.0019087,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
0.0,28.0,28.0,2491.828254390633,40.12718814,45.39753912,54.93963142,83.6,1.6722,2186.985135710484,3456.87383,270.0,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9718262,259.8402133,127.9718262,1.420835374,234.3099745,234.3099745,1.420131396,259.8402133,234.3099745,271.4656846,1.419980659,1.411445,1.411445,8.535659103,257.9750715,1.361375,1.361375,50.06469428,172.854494,50.06469428,1.262140812,229.9967824,229.9967824,1.420131396,172.854494,229.9967824,283.0431921,1.261866739,1.251615,1.251615,10.25173858,171.1040743,1.200915,1.200915,163.0019087,0.00896416,0.004457846,2.010872724,2.045433029,0.958362765
