i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0.0,147.0,147.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576025,259.8464027,127.9576025,1.420835357,234.29373,234.2937301,1.420131377,259.8464027,234.2937301,271.4427265,1.419980639,1.411445,1.411445,8.535639364,257.9815706,1.361375,1.361374998,50.0607327,172.8584365,50.0607327,1.262141414,230,230.0000023,1.420131377,172.8584365,230.0000023,283.0518781,1.261867328,1.251615,1.251614999,10.25232941,171.1077874,1.200915,1.200915018,162.8441443,0.008965984,0.004458845,2.010830835,2.045433029,0.958353394
0.0,148.0,148.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.957609,259.8463998,127.957609,1.420835357,234.2937375,234.2937376,1.420131377,259.8463998,234.2937376,271.4427371,1.419980639,1.411445,1.411445,8.535639368,257.9815676,1.361375,1.361374998,50.06073312,172.8584348,50.06073312,1.262141413,230,230.0000023,1.420131377,172.8584348,230.0000023,283.0518753,1.261867328,1.251615,1.251614999,10.25232917,171.1077859,1.200915,1.200915018,162.8442108,0.008965983,0.004458845,2.010830853,2.045433029,0.958353397
0.0,149.0,149.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576156,259.8463968,127.9576156,1.420835357,234.293745,234.2937451,1.420131377,259.8463968,234.2937451,271.4427477,1.419980639,1.411445,1.411445,8.535639373,257.9815645,1.361375,1.361374998,50.06073354,172.8584331,50.06073354,1.262141413,230,230.0000023,1.420131377,172.8584331,230.0000023,283.0518725,1.261867328,1.251615,1.251614999,10.25232893,171.1077843,1.200915,1.200915018,162.8442772,0.008965982,0.004458845,2.010830872,2.045433029,0.958353401
0.0,150.0,150.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576221,259.8463939,127.9576221,1.420835357,234.2937524,234.2937526,1.420131377,259.8463939,234.2937526,271.4427583,1.419980639,1.411445,1.411445,8.535639378,257.9815615,1.361375,1.361374998,50.06073396,172.8584314,50.06073396,1.262141413,230,230.0000023,1.420131377,172.8584314,230.0000023,283.0518697,1.261867328,1.251615,1.251614999,10.25232869,171.1077827,1.200915,1.200915018,162.8443435,0.008965982,0.004458844,2.01083089,2.045433029,0.958353404
0.0,151.0,151.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576286,259.846391,127.9576286,1.420835357,234.2937599,234.29376,1.420131377,259.846391,234.29376,271.4427688,1.419980639,1.411445,1.411445,8.535639383,257.9815584,1.361375,1.361374998,50.06073439,172.8584297,50.06073439,1.262141413,230,230.0000023,1.420131377,172.8584297,230.0000023,283.0518669,1.261867327,1.251615,1.251614999,10.25232845,171.1077811,1.200915,1.200915018,162.8444099,0.008965981,0.004458844,2.010830909,2.045433029,0.958353408
0.0,152.0,152.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576351,259.8463881,127.9576351,1.420835357,234.2937674,234.2937675,1.420131377,259.8463881,234.2937675,271.4427794,1.419980639,1.411445,1.411445,8.535639388,257.9815554,1.361375,1.361374998,50.06073481,172.858428,50.06073481,1.262141412,230,230.0000023,1.420131377,172.858428,230.0000023,283.0518641,1.261867327,1.251615,1.251614999,10.25232822,171.1077795,1.200915,1.200915018,162.8444762,0.00896598,0.004458843,2.010830927,2.045433029,0.958353412
0.0,153.0,153.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576416,259.8463852,127.9576416,1.420835357,234.2937749,234.293775,1.420131377,259.8463852,234.293775,271.4427899,1.419980639,1.411445,1.411445,8.535639393,257.9815523,1.361375,1.361374998,50.06073523,172.8584263,50.06073523,1.262141412,230,230.0000023,1.420131377,172.8584263,230.0000023,283.0518613,1.261867327,1.251615,1.251614999,10.25232798,171.1077779,1.200915,1.200915018,162.8445425,0.008965979,0.004458843,2.010830945,2.045433029,0.958353415
0.0,154.0,154.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576482,259.8463823,127.9576482,1.420835357,234.2937823,234.2937824,1.420131377,259.8463823,234.2937824,271.4428005,1.419980639,1.411445,1.411445,8.535639398,257.9815493,1.361375,1.361374998,50.06073565,172.8584246,50.06073565,1.262141412,230,230.0000023,1.420131377,172.8584246,230.0000023,283.0518585,1.261867327,1.251615,1.251614999,10.25232774,171.1077763,1.200915,1.200915018,162.8446087,0.008965979,0.004458843,2.010830964,2.045433029,0.958353419
0.0,155.0,155.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576547,259.8463794,127.9576547,1.420835357,234.2937898,234.2937899,1.420131377,259.8463794,234.2937899,271.442811,1.419980639,1.411445,1.411445,8.535639403,257.9815462,1.361375,1.361374998,50.06073607,172.8584229,50.06073607,1.262141412,230,230.0000023,1.420131377,172.8584229,230.0000023,283.0518557,1.261867326,1.251615,1.251614999,10.2523275,171.1077748,1.200915,1.200915018,162.844675,0.008965978,0.004458842,2.010830982,2.045433029,0.958353423
0.0,156.0,156.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576612,259.8463765,127.9576612,1.420835357,234.2937972,234.2937974,1.420131377,259.8463765,234.2937974,271.4428216,1.419980639,1.411445,1.411445,8.535639407,257.9815432,1.361375,1.361374998,50.06073649,172.8584212,50.06073649,1.262141412,230,230.0000023,1.420131377,172.8584212,230.0000023,283.051853,1.261867326,1.251615,1.251614999,10.25232726,171.1077732,1.200915,1.200915018,162.8447412,0.008965977,0.004458842,2.010831001,2.045433029,0.958353426
0.0,157.0,157.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576677,259.8463736,127.9576677,1.420835357,234.2938047,234.2938048,1.420131377,259.8463736,234.2938048,271.4428321,1.419980639,1.411445,1.411445,8.535639412,257.9815401,1.361375,1.361374998,50.06073691,172.8584195,50.06073691,1.262141411,230,230.0000023,1.420131377,172.8584195,230.0000023,283.0518502,1.261867326,1.251615,1.251614999,10.25232703,171.1077716,1.200915,1.200915018,162.8448073,0.008965977,0.004458841,2.010831019,2.045433029,0.95835343
0.0,158.0,158.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576742,259.8463707,127.9576742,1.420835357,234.2938122,234.2938123,1.420131377,259.8463707,234.2938123,271.4428427,1.419980639,1.411445,1.411445,8.535639417,257.9815371,1.361375,1.361374998,50.06073733,172.8584178,50.06073733,1.262141411,230,230.0000023,1.420131377,172.8584178,230.0000023,283.0518474,1.261867326,1.251615,1.251614999,10.25232679,171.10777,1.200915,1.200915018,162.8448735,0.008965976,0.004458841,2.010831037,2.045433029,0.958353434
0.0,159.0,159.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576807,259.8463678,127.9576807,1.420835357,234.2938196,234.2938197,1.420131377,259.8463678,234.2938197,271.4428532,1.419980639,1.411445,1.411445,8.535639422,257.981534,1.361375,1.361374998,50.06073775,172.8584161,50.06073775,1.262141411,230,230.0000023,1.420131377,172.8584161,230.0000023,283.0518446,1.261867325,1.251615,1.251614999,10.25232655,171.1077684,1.200915,1.200915018,162.8449396,0.008965975,0.004458841,2.010831056,2.045433029,0.958353437
0.0,160.0,160.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576872,259.8463649,127.9576872,1.420835357,234.2938271,234.2938272,1.420131377,259.8463649,234.2938272,271.4428637,1.419980639,1.411445,1.411445,8.535639427,257.981531,1.361375,1.361374998,50.06073818,172.8584144,50.06073818,1.262141411,230,230.0000023,1.420131377,172.8584144,230.0000023,283.0518418,1.261867325,1.251615,1.251614999,10.25232631,171.1077669,1.200915,1.200915018,162.8450057,0.008965975,0.00445884,2.010831074,2.045433029,0.958353441
0.0,161.0,161.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9576937,259.846362,127.9576937,1.420835357,234.2938345,234.2938346,1.420131377,259.846362,234.2938346,271.4428742,1.419980639,1.411445,1.411445,8.535639432,257.981528,1.361375,1.361374998,50.0607386,172.8584127,50.0607386,1.26214141,230,230.0000023,1.420131377,172.8584127,230.0000023,283.051839,1.261867325,1.251615,1.251614999,10.25232608,171.1077653,1.200915,1.200915018,162.8450718,0.008965974,0.00445884,2.010831093,2.045433029,0.958353444
0.0,162.0,162.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9577002,259.8463591,127.9577002,1.420835357,234.2938419,234.2938421,1.420131377,259.8463591,234.2938421,271.4428847,1.419980639,1.411445,1.411445,8.535639437,257.9815249,1.361375,1.361374998,50.06073902,172.858411,50.06073902,1.26214141,230,230.0000023,1.420131377,172.858411,230.0000023,283.0518362,1.261867325,1.251615,1.251614999,10.25232584,171.1077637,1.200915,1.200915018,162.8451378,0.008965973,0.00445884,2.010831111,2.045433029,0.958353448
0.0,163.0,163.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9577066,259.8463562,127.9577066,1.420835357,234.2938494,234.2938495,1.420131377,259.8463562,234.2938495,271.4428953,1.419980639,1.411445,1.411445,8.535639442,257.9815219,1.361375,1.361374998,50.06073944,172.8584094,50.06073944,1.26214141,230,230.0000023,1.420131377,172.8584094,230.0000023,283.0518335,1.261867325,1.251615,1.251614999,10.2523256,171.1077621,1.200915,1.200915018,162.8452038,0.008965973,0.004458839,2.010831129,2.045433029,0.958353452
0.0,164.0,164.0,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,269.9999972,269.9999972,36.29291651,34.18640085,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075519,155.9852128,1.57201732,944.549332,946.3286574,1.571315,1.571315,278.134273,946.3286574,1.521316193,236.4041299,1.521205876,278.134273,1.520795,1.520795,127.9577131,259.8463533,127.9577131,1.420835357,234.2938568,234.2938569,1.420131377,259.8463533,234.2938569,271.4429058,1.419980639,1.411445,1.411445,8.535639446,257.9815188,1.361375,1.361374998,50.06073986,172.8584077,50.06073986,1.26214141,230,230.0000023,1.420131377,172.8584077,230.0000023,283.0518307,1.261867324,1.251615,1.251614999,10.25232536,171.1077605,1.200915,1.200915018,162.8452698,0.008965972,0.004458839,2.010831148,2.045433029,0.958353455
