i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0,10,10,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.971458,259.8403486,127.971458,1.420835372,234.3095641,234.3095641,1.420131394,259.8403486,234.3095641,271.4651042,1.419980657,1.411445,1.411445,8.535657169,257.9752148,1.361375,1.361375,50.06456006,172.8545742,50.06456006,1.26062841,155.0000808,155.0000808,1.420131394,172.8545742,155.0000808,210.9403847,1.260378393,1.251615,1.251615,8.763393344,171.0693578,1.200915,1.200914968,93.44538121,0.008230894,0.004089332,2.012772347,2.045433029,0.962175387
0,11,11,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714598,259.8403479,127.9714598,1.420835372,234.3095661,234.3095661,1.420131394,259.8403479,234.3095661,271.465107,1.419980657,1.411445,1.411445,8.535657173,257.975214,1.361375,1.361375,50.06456029,172.8545738,50.06456029,1.26062841,155.0000813,155.0000813,1.420131394,172.8545738,155.0000813,210.9403845,1.260378393,1.251615,1.251615,8.763393305,171.0693574,1.200915,1.200914968,93.44327349,0.008230884,0.004089327,2.012772179,2.045433029,0.962175385
0,12,12,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714615,259.8403471,127.9714615,1.420835372,234.309568,234.309568,1.420131394,259.8403471,234.309568,271.4651097,1.419980657,1.411445,1.411445,8.535657176,257.9752133,1.361375,1.361375,50.06456051,172.8545734,50.06456051,1.26062841,155.0000818,155.0000818,1.420131394,172.8545734,155.0000818,210.9403843,1.260378393,1.251615,1.251615,8.763393266,171.069357,1.200915,1.200914968,93.44116806,0.008230874,0.004089323,2.012772012,2.045433029,0.962175383
0,13,13,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714632,259.8403464,127.9714632,1.420835372,234.3095699,234.3095699,1.420131394,259.8403464,234.3095699,271.4651125,1.419980657,1.411445,1.411445,8.53565718,257.9752125,1.361375,1.361375,50.06456073,172.854573,50.06456073,1.26062841,155.0000823,155.0000823,1.420131394,172.854573,155.0000823,210.9403841,1.260378393,1.251615,1.251615,8.763393227,171.0693566,1.200915,1.200914968,93.43906493,0.008230864,0.004089318,2.012771844,2.045433029,0.962175381
0,14,14,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714648,259.8403457,127.9714648,1.420835372,234.3095718,234.3095718,1.420131394,259.8403457,234.3095718,271.4651152,1.419980657,1.411445,1.411445,8.535657183,257.9752118,1.361375,1.361375,50.06456095,172.8545726,50.06456095,1.260628409,155.0000828,155.0000828,1.420131394,172.8545726,155.0000828,210.9403839,1.260378393,1.251615,1.251615,8.763393188,171.0693562,1.200915,1.200914968,93.43696409,0.008230855,0.004089314,2.012771677,2.045433029,0.962175379
0,15,15,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714665,259.840345,127.9714665,1.420835372,234.3095737,234.3095738,1.420131394,259.840345,234.3095738,271.4651179,1.419980657,1.411445,1.411445,8.535657187,257.975211,1.361375,1.361375,50.06456117,172.8545722,50.06456117,1.260628409,155.0000832,155.0000832,1.420131394,172.8545722,155.0000832,210.9403837,1.260378393,1.251615,1.251615,8.76339315,171.0693558,1.200915,1.200914968,93.43486552,0.008230845,0.004089309,2.01277151,2.045433029,0.962175377
0,16,16,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714682,259.8403443,127.9714682,1.420835372,234.3095757,234.3095757,1.420131394,259.8403443,234.3095757,271.4651206,1.419980657,1.411445,1.411445,8.535657191,257.9752103,1.361375,1.361375,50.0645614,172.8545717,50.0645614,1.260628409,155.0000837,155.0000837,1.420131394,172.8545717,155.0000837,210.9403835,1.260378393,1.251615,1.251615,8.763393112,171.0693554,1.200915,1.200914968,93.43276925,0.008230835,0.004089304,2.012771343,2.045433029,0.962175375
0,17,17,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714699,259.8403436,127.9714699,1.420835372,234.3095775,234.3095775,1.420131394,259.8403436,234.3095775,271.4651232,1.419980657,1.411445,1.411445,8.535657194,257.9752095,1.361375,1.361375,50.06456162,172.8545713,50.06456162,1.260628409,155.0000842,155.0000842,1.420131394,172.8545713,155.0000842,210.9403833,1.260378393,1.251615,1.251615,8.763393073,171.0693551,1.200915,1.200914968,93.43067525,0.008230825,0.0040893,2.012771177,2.045433029,0.962175373
0,18,18,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714715,259.8403429,127.9714715,1.420835372,234.3095794,234.3095794,1.420131394,259.8403429,234.3095794,271.4651259,1.419980657,1.411445,1.411445,8.535657198,257.9752088,1.361375,1.361375,50.06456184,172.8545709,50.06456184,1.260628409,155.0000847,155.0000847,1.420131394,172.8545709,155.0000847,210.9403831,1.260378393,1.251615,1.251615,8.763393036,171.0693547,1.200915,1.200914968,93.42858352,0.008230815,0.004089295,2.01277101,2.045433029,0.962175371
0,19,19,140.4643587,40.12718814,45.39753912,54.93963142,83.6,1.6722,123.2803521,3456.87383,270,270,36.29291688,34.1864012,599.9999588,599.9999588,1.622141233,1219.506406,1219.506406,1.622195,1.622195,281.4075521,155.9852135,1.57201732,944.5493328,946.3286582,1.571315,1.571315,278.1342732,946.3286582,1.521316193,236.4041313,1.521205876,278.1342732,1.520795,1.520795,127.9714732,259.8403422,127.9714732,1.420835372,234.3095813,234.3095813,1.420131394,259.8403422,234.3095813,271.4651285,1.419980657,1.411445,1.411445,8.535657201,257.9752081,1.361375,1.361375,50.06456206,172.8545705,50.06456206,1.260628409,155.0000851,155.0000851,1.420131394,172.8545705,155.0000851,210.9403829,1.260378393,1.251615,1.251615,8.763392998,171.0693543,1.200915,1.200914968,93.42649407,0.008230805,0.004089291,2.012770844,2.045433029,0.96217537
