i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0.0,0.0,0.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995156,251.8810213,113.9995156,1.420144389,223.9745278,223.9745278,1.419502152,251.8810213,223.9745278,262.728129,1.419362582,1.411445,1.411445,7.91758222,249.9998288,1.361375,1.361375,42.81393935,163.7758089,42.81393935,1.259985533,154.9996624,154.9996624,1.419502152,163.7758089,154.9996624,217.5791818,1.25975967,1.251615,1.251615,8.144670024,161.8771293,1.200915,1.200915001,91.05495185,0.009200843,0.000669951,13.73360451,2.045433029,0.971320046
0.0,1.0,1.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995151,251.8810215,113.9995151,1.420144389,223.9745273,223.9745272,1.419502152,251.8810215,223.9745272,262.7281282,1.419362582,1.411445,1.411445,7.917582219,249.999829,1.361375,1.361375,42.81393937,163.775809,42.81393937,1.259985533,154.9996624,154.9996624,1.419502152,163.775809,154.9996624,217.579182,1.25975967,1.251615,1.251615,8.144670038,161.8771294,1.200915,1.200915001,91.05495936,0.009200843,0.000669951,13.73360423,2.045433029,0.971320046
0.0,2.0,2.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995147,251.8810217,113.9995147,1.420144389,223.9745267,223.9745267,1.419502152,251.8810217,223.9745267,262.7281274,1.419362582,1.411445,1.411445,7.917582219,249.9998292,1.361375,1.361375,42.81393939,163.7758091,42.81393939,1.259985533,154.9996623,154.9996623,1.419502152,163.7758091,154.9996623,217.5791822,1.25975967,1.251615,1.251615,8.144670052,161.8771295,1.200915,1.200915001,91.05496688,0.009200843,0.000669951,13.73360395,2.045433029,0.971320046
0.0,3.0,3.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995142,251.8810219,113.9995142,1.420144389,223.9745262,223.9745262,1.419502152,251.8810219,223.9745262,262.7281266,1.419362582,1.411445,1.411445,7.917582219,249.9998294,1.361375,1.361375,42.81393941,163.7758093,42.81393941,1.259985533,154.9996622,154.9996622,1.419502152,163.7758093,154.9996622,217.5791825,1.25975967,1.251615,1.251615,8.144670066,161.8771297,1.200915,1.200915001,91.05497439,0.009200844,0.000669951,13.73360367,2.045433029,0.971320045
0.0,4.0,4.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995138,251.8810221,113.9995138,1.420144389,223.9745257,223.9745257,1.419502152,251.8810221,223.9745257,262.7281258,1.419362582,1.411445,1.411445,7.917582218,249.9998296,1.361375,1.361375,42.81393944,163.7758094,42.81393944,1.259985533,154.9996622,154.9996622,1.419502152,163.7758094,154.9996622,217.5791827,1.25975967,1.251615,1.251615,8.14467008,161.8771298,1.200915,1.200915001,91.05498191,0.009200844,0.000669951,13.73360339,2.045433029,0.971320045
0.0,5.0,5.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995133,251.8810223,113.9995133,1.420144389,223.9745251,223.9745251,1.419502152,251.8810223,223.9745251,262.728125,1.419362582,1.411445,1.411445,7.917582218,249.9998299,1.361375,1.361375,42.81393946,163.7758095,42.81393946,1.259985533,154.9996621,154.9996621,1.419502152,163.7758095,154.9996621,217.5791829,1.25975967,1.251615,1.251615,8.144670094,161.8771299,1.200915,1.200915001,91.05498942,0.009200844,0.000669951,13.73360311,2.045433029,0.971320045
0.0,6.0,6.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995128,251.8810226,113.9995128,1.420144389,223.9745246,223.9745246,1.419502152,251.8810226,223.9745246,262.7281242,1.419362582,1.411445,1.411445,7.917582218,249.9998301,1.361375,1.361375,42.81393948,163.7758096,42.81393948,1.259985533,154.9996621,154.9996621,1.419502152,163.7758096,154.9996621,217.5791832,1.25975967,1.251615,1.251615,8.144670107,161.87713,1.200915,1.200915001,91.05499693,0.009200844,0.000669951,13.73360283,2.045433029,0.971320045
0.0,7.0,7.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995124,251.8810228,113.9995124,1.420144389,223.9745241,223.9745241,1.419502152,251.8810228,223.9745241,262.7281234,1.419362582,1.411445,1.411445,7.917582217,249.9998303,1.361375,1.361375,42.8139395,163.7758097,42.8139395,1.259985533,154.999662,154.999662,1.419502152,163.7758097,154.999662,217.5791834,1.25975967,1.251615,1.251615,8.144670121,161.8771301,1.200915,1.200915001,91.05500444,0.009200844,0.000669951,13.73360254,2.045433029,0.971320045
0.0,8.0,8.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995119,251.881023,113.9995119,1.420144389,223.9745235,223.9745235,1.419502152,251.881023,223.9745235,262.7281226,1.419362582,1.411445,1.411445,7.917582217,249.9998305,1.361375,1.361375,42.81393952,163.7758098,42.81393952,1.259985533,154.9996619,154.9996619,1.419502152,163.7758098,154.9996619,217.5791836,1.25975967,1.251615,1.251615,8.144670135,161.8771302,1.200915,1.200915001,91.05501195,0.009200844,0.000669951,13.73360226,2.045433029,0.971320045
0.0,9.0,9.0,140.4965191,40.13637557,45.40793324,54.95221027,83.6,1.6722,123.3085781,3457.665308,190.0,190,25.50727261,24.02452691,599.9999588,599.9999588,1.622168383,1219.506406,1219.506406,1.622195,1.622195,276.2319733,135.5788464,1.571980399,923.2876913,922.5406806,1.571315,1.571315,273.1139313,922.5406806,1.521297889,194.8069316,1.521193381,273.1139313,1.520795,1.520795,113.9995115,251.8810232,113.9995115,1.420144389,223.974523,223.974523,1.419502152,251.8810232,223.974523,262.7281218,1.419362582,1.411445,1.411445,7.917582217,249.9998307,1.361375,1.361375,42.81393954,163.7758099,42.81393954,1.259985533,154.9996619,154.9996619,1.419502152,163.7758099,154.9996619,217.5791839,1.25975967,1.251615,1.251615,8.144670149,161.8771303,1.200915,1.200915001,91.05501946,0.009200844,0.000669951,13.73360198,2.045433029,0.971320045
