Unnamed: 0,i,j,steps,acidgas_Fv,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air_m3,air_SP_m3,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
850,0.0,850.0,850.0,2492.3987768484335,40.13637556262866,45.4079332280224,54.95221026029517,83.6,1.6722,2187.485863012996,2187.2467673583806,189.99999999343464,190.0,25.50739036328464,24.039871151823984,599.9999587739113,599.9999611464956,1.622168382429194,1219.506405728874,1219.5088051728771,1.622195,1.6221949992716198,276.23197961389195,135.57899548818986,1.571980398565921,923.2877231221122,922.540718917224,1.571315,1.5713149999565317,273.1139375304172,922.5407189172196,1.5212978857923254,194.806996069695,1.5211933776256097,273.1139375304172,1.520795,1.5207949966847885,113.45099994692052,252.13527699942293,113.45099994629652,1.4201443141865913,223.33606213640863,223.33606492146396,1.4195019498705408,252.13527699942293,223.33606492146396,261.77120639050554,1.4193623332491196,1.411445,1.411445000286468,7.917332962651624,250.26836994045763,1.361375,1.3613755498658684,42.1553643534653,163.5546349578796,42.15536434903979,1.25989158481798,150.0,150.00046743249325,1.4195019498705408,163.5546349578796,150.00046743249325,213.34815355263868,1.2596677237713043,1.251615,1.2516151698369888,8.052553934315698,161.63918309298944,1.200915,1.2009155804058016,89.05889265222913,0.0092999197065918,0.000661930328748,14.04969571976152,13.74749771421146,0.9712092422907784
851,0.0,851.0,851.0,2492.3987768507604,40.136375562666124,45.40793322806479,54.95221026034648,83.6,1.6722,2187.4858630150375,2187.2467673604147,189.99999999350032,190.0,25.507389182664284,24.039717311308937,599.9999587739113,599.999961122708,1.6221683824371136,1219.506405728874,1219.50878111619,1.622195,1.6221949992789209,276.23197955020646,135.5789939935231,1.5719803985661385,923.287722802852,922.5407185327764,1.571315,1.5713149999571667,273.1139374674023,922.540718532772,1.52129788577391,194.80699542313803,1.5211933776072586,273.1139374674023,1.520795,1.5207949966666023,113.4511440751102,252.1352117473586,113.45114407448553,1.4201443142610146,223.3362292199195,223.3362320043541,1.4195019499726134,252.1352117473586,223.3362320043541,261.771455652824,1.4193623333622574,1.411445,1.411445000286112,7.917333076145283,250.2683009962253,1.361375,1.361375548532023,42.1561740973319,163.5550578700301,42.15617409291793,1.2598916114579906,150.0,150.00046721620905,1.4195019499726134,163.5550578700301,150.00046721620905,213.34819465079144,1.259667749228159,1.251615,1.2516151690454609,8.052580182698277,161.63959950646682,1.200915,1.2009155802560354,89.0594731234476,0.0092995733545382,0.0006621699391744,14.044088691390764,13.74749771421146,0.9712094376313974
852,0.0,852.0,852.0,2492.39877685312,40.13637556270413,45.40793322810778,54.952210260398495,83.6,1.6722,2187.4858630171107,2187.2467673624974,189.99999999356476,190.0,25.50738801388073,24.03956501319015,599.9999587739113,599.9999610991603,1.6221683824449542,1219.506405728874,1219.5087573006936,1.622195,1.622194999286149,276.23197948716546,135.5789925138393,1.57198039856635,923.287722486792,922.540718152188,1.571315,1.5713149999577918,273.11393740501035,922.5407181521814,1.5212978857559,194.8069947830431,1.5211933775893125,273.11393740501035,1.520795,1.5207949966488197,113.45128815765952,252.13514647933488,113.45128815703572,1.4201443143342207,223.3363962659956,223.33639904980245,1.4195019500735977,252.13514647933488,223.33639904980245,261.7717048903478,1.4193623334743295,1.411445,1.411445000285824,7.917333188505626,250.26823203551623,1.361375,1.3613755472045792,42.15698286508472,163.55547982080964,42.15698286067884,1.2598916379652298,150.0,150.00046699784207,1.4195019500735977,163.55547982080964,150.00046699784207,213.3482318839924,1.2596677745553115,1.251615,1.2516151682587555,8.05260629655602,161.64001509136665,1.200915,1.20091558010253,89.06005303675809,0.0092992293591458,0.0006624086464866,14.038508416923609,13.74749771421146,0.9712096287911792
853,0.0,853.0,853.0,2492.3987768555457,40.13637556274319,45.407933228151975,54.95221026045198,83.6,1.6722,2187.4858630192393,2187.246767364617,189.99999999362976,190.0,25.50738685681556,24.03941424200351,599.9999587739113,599.9999610758464,1.6221683824527144,1219.506405728874,1219.508733723969,1.622195,1.6221949992933031,276.23197942476605,135.57899104899033,1.5719803985665517,923.2877221738984,922.5407177754062,1.571315,1.571314999958403,273.1139373432685,922.5407177754018,1.5212978857382784,194.8069941494272,1.521193377571754,273.1139373432685,1.520795,1.520794996631423,113.4514321947658,252.13508119606,113.45143219414028,1.4201443144062378,223.33656327451655,223.33656605769616,1.419501950173519,252.13508119606,223.33656605769616,261.77195410219787,1.41936233358536,1.411445,1.4114450002856027,7.917333299757301,250.26816305910387,1.361375,1.3613755458834909,42.15779065813474,163.55590081488052,42.15779065373782,1.2598916643405291,150.0,150.0004667774095,1.419501950173519,163.55590081488052,150.0004667774095,213.34826527995077,1.259667799753578,1.251615,1.25161516747683,8.05263227674824,161.64042985142174,1.200915,1.200915579945284,89.06063238947459,0.0092988877104913,0.0006626464538169,14.032954763326227,13.74749771421146,0.9712098157904296
854,0.0,854.0,854.0,2492.39877685802,40.13637556278303,45.40793322819705,54.95221026050653,83.6,1.6722,2187.485863021412,2187.246767366786,189.9999999936944,190.0,25.507385711351105,24.0392649824401,599.9999587739113,599.9999610527665,1.622168382460396,1219.506405728874,1219.5087103836238,1.622195,1.6221949993003846,276.231979363,135.57898959882658,1.571980398566745,923.2877218641412,922.5407174024028,1.571315,1.571314999959002,273.1139372821438,922.5407174023971,1.5212978857210404,194.8069935221621,1.5211933775545787,273.1139372821438,1.520795,1.5207949966144076,113.45157618662074,252.13501589816508,113.45157618599744,1.4201443144771024,223.3367302454032,223.3367330279569,1.4195019502724118,252.13501589816508,223.3367330279569,261.7722032876222,1.419362333695383,1.411445,1.4114450002854624,7.917333409920513,250.26809406762817,1.361375,1.3613755445687432,42.15859747789277,163.55632085686457,42.15859747350597,1.2598916905847206,150.0,150.0004665549223,1.4195019502724118,163.55632085686457,150.0004665549223,213.34829486619307,1.259667824823775,1.251615,1.251615166699651,8.052658124124257,161.64084379030615,1.200915,1.2009155797843265,89.06121117893663,0.0092985483986707,0.000662883364293,14.027427598198692,13.74749771421146,0.9712099986493946
855,0.0,855.0,855.0,2492.398776860349,40.13637556282054,45.40793322823948,54.95221026055788,83.6,1.6722,2187.485863023457,2187.246767368852,189.9999999937551,190.0,25.507384577370477,24.0391172193444,599.9999587739113,599.9999610299226,1.6221683824680069,1219.506405728874,1219.5086872772897,1.622195,1.6221949993074003,276.2319793018401,135.57898816320323,1.5719803985669465,923.2877215574912,922.5407170331412,1.571315,1.571314999959605,273.1139372216088,922.5407170331364,1.5212978857042196,194.80699290111733,1.52119337753782,273.1139372216088,1.520795,1.5207949965978076,113.45172013341536,252.13495058640535,113.4517201327936,1.420144314546864,223.33689717853107,223.33689996045177,1.419501950370322,252.13495058640535,223.33689996045177,261.7724524458462,1.4193623338044437,1.411445,1.4114450002854206,7.917333519023018,250.2680250618466,1.361375,1.3613755432603067,42.15940332576176,163.5567399513935,42.15940332138468,1.25989171669865,150.0,150.00046633038514,1.419501950370322,163.5567399513935,150.00046633038514,213.3483206700398,1.2596678497667329,1.251615,1.251615165927199,8.052683839533836,161.6412569117449,1.200915,1.2009155796196749,89.06178940250916,0.0092982114138,0.0006631193810384,14.021926789772234,13.74749771421146,0.9712101773882762
856,0.0,856.0,856.0,2492.3987768628845,40.13637556286137,45.40793322828567,54.952210260613775,83.6,1.6722,2187.4858630256813,2187.2467673710644,189.99999999381888,190.0,25.50738345475973,24.038970937713124,599.9999587739113,599.9999610073019,1.6221683824755344,1219.506405728874,1219.5086644026158,1.622195,1.62219499931434,276.231979241318,135.57898674197045,1.5719803985671277,923.2877212539084,922.5407166675694,1.571315,1.5713149999601832,273.11393716171875,922.5407166675648,1.5212978856877335,194.8069922863968,1.5211933775213948,273.11393716171875,1.520795,1.5207949965815395,113.45186403533243,252.13488526131687,113.45186403471024,1.420144314615481,223.3370640738435,223.33706685513147,1.4195019504672053,252.13488526131687,223.33706685513147,261.772701576112,1.419362333912498,1.411445,1.4114450002854162,7.917333627081691,250.26795604238748,1.361375,1.3613755419580793,42.16020820314186,163.55715810296937,42.16020819877432,1.2598917426831373,150.0,150.0004661038561,1.4195019504672053,163.55715810296937,150.0004661038561,213.34834271862627,1.2596678745832572,1.251615,1.251615165159442,8.052709423815196,161.64166921938258,1.200915,1.2009155794513946,89.06236705758543,0.0092978767460151,0.0006633545071722,14.016452206905218,13.74749771421146,0.9712103520272116
857,0.0,857.0,857.0,2492.3987768652937,40.13637556290017,45.407933228329576,54.95221026066691,83.6,1.6722,2187.4858630277977,2187.2467673731917,189.99999999387964,190.0,25.50738234340381,24.038826122692974,599.9999587739113,599.9999609849117,1.6221683824829911,1219.506405728874,1219.5086417572832,1.622195,1.6221949993212146,276.231979181392,135.57898533498678,1.5719803985673149,923.2877209533756,922.5407163056838,1.571315,1.5713149999607638,273.11393710241384,922.5407163056796,1.5212978856716437,194.80699167781964,1.521193377505366,273.11393710241384,1.520795,1.5207949965656655,113.452007892556,252.13481992364532,113.45200789193416,1.4201443146830373,223.33723093120287,223.3372337118572,1.4195019505631423,252.13481992364532,223.3372337118572,261.77295067763794,1.4193623340196253,1.411445,1.4114450002855028,7.917333734122511,250.2678870099706,1.361375,1.3613755406620651,42.161012111432974,163.55757531612133,42.16101210707625,1.259891768538974,150.0,150.0004658753301,1.4195019505631423,163.55757531612133,150.0004658753301,213.3483610389569,1.2596678992741237,1.251615,1.251615164396325,8.052734877798562,161.64208071679383,1.200915,1.200915579279462,89.06294414158455,0.0092975443854728,0.0006635887458091,14.011003719081415,13.74749771421146,0.9712105225863088
858,0.0,858.0,858.0,2492.3987768678976,40.13637556294209,45.40793322837701,54.95221026072431,83.6,1.6722,2187.485863030086,2187.2467673754772,189.99999999394183,190.0,25.50738124319068,24.03868275957997,599.9999587739113,599.9999609627434,1.622168382490369,1219.506405728874,1219.508619338991,1.622195,1.6221949993280158,276.2319791220902,135.57898394210807,1.5719803985674827,923.28772065585,922.540715947402,1.571315,1.571314999961321,273.1139370437252,922.540715947396,1.521297885655873,194.8069910753787,1.521193377489655,273.1139370437252,1.520795,1.520794996550109,113.45215170526082,252.1347545738528,113.4521517046378,1.4201443147495063,223.33739775058237,223.3374005306047,1.419501950658106,252.1347545738528,223.3374005306047,261.7731997497704,1.4193623341257984,1.411445,1.411445000285639,7.91733384015969,250.267817965116,1.361375,1.361375539372211,42.1618150520316,163.5579915953724,42.161815047685565,1.2598917942670025,150.0,150.0004656448366,1.419501950658106,163.5579915953724,150.0004656448366,213.3483756577914,1.2596679238401594,1.251615,1.2516151636378414,8.052760202317932,161.64249140764488,1.200915,1.2009155791039503,89.06352065195004,0.0092972143223495,0.0006638221000592,14.00558119640704,13.74749771421146,0.9712106890856026
859,0.0,859.0,859.0,2492.398776870333,40.13637556298132,45.407933228421385,54.95221026077802,83.6,1.6722,2187.4858630322215,2187.246767377608,189.99999999400237,190.0,25.507380154007954,24.038540833817155,599.9999587739113,599.9999609407979,1.6221683824976765,1219.506405728874,1219.5085971454628,1.622195,1.6221949993347524,276.2319790633676,135.57898256319558,1.57198039856766,923.2877203613108,922.5407155927256,1.571315,1.5713149999618838,273.11393698561795,922.5407155927206,1.5212978856404973,194.80699047897463,1.5211933774743394,273.11393698561795,1.520795,1.5207949965349452,113.45229547362705,252.134689212801,113.45229547300212,1.420144314814956,223.33756453179765,223.33756731118237,1.4195019507521591,252.134689212801,223.33756731118237,261.77344879169334,1.4193623342310795,1.411445,1.4114450002858527,7.917333945226979,250.26774890869564,1.361375,1.3613755380884711,42.16261702632956,163.5584069452058,42.16261702199069,1.259891819868024,150.0,150.0004654123877,1.4195019507521591,163.5584069452058,150.0004654123877,213.3483866017761,1.2596679482821522,1.251615,1.2516151628839558,8.052785398196427,161.64290129552398,1.200915,1.2009155789248662,89.06409658615189,0.0092968865468426,0.0006640545730281,14.000184509607015,13.74749771421146,0.9712108515450916
