Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.00032053342128619643,0.00040297197506782646,0.9703594421174216,3.5196069656978413
1,t+1,B35_SO2,0.00019968524892583173,0.00028610247094124265,0.9712527614958342,10.051477155968836
2,t+2,B35_H2S,0.00034916073564277174,0.0004386434381494343,0.9649187611106143,3.831217262495744
2,t+2,B35_SO2,0.00020567137233659736,0.00029128895217734815,0.970201123110551,10.409955407205686
3,t+3,B35_H2S,0.00035860707641310327,0.0004502441311013129,0.9630932765121313,3.9328879394354304
3,t+3,B35_SO2,0.0002086794228637473,0.0002956539793203019,0.9693020996149961,10.559654257184071
4,t+4,B35_H2S,0.0003657617493739003,0.0004590046541467154,0.9617071830881097,4.010544680116608
4,t+4,B35_SO2,0.00021152850753971357,0.0002993130235012444,0.9685386779106895,10.710201876819863
5,t+5,B35_H2S,0.00037266068499197013,0.0004673605559973967,0.9603792548919594,4.083752661512796
5,t+5,B35_SO2,0.00021446836487235007,0.0003031542258799844,0.9677275082370373,10.871527804538255
6,t+6,B35_H2S,0.0003794241423805361,0.00047581432855354436,0.9590067207265555,4.155642115942021
6,t+6,B35_SO2,0.00021722949858769383,0.00030680818583952687,0.9669456123841546,11.029675433596015
7,t+7,B35_H2S,0.0003849463795227096,0.0004827519628919136,0.9578919838870692,4.214338050599297
7,t+7,B35_SO2,0.00021993079325838461,0.0003113008353564795,0.9659717362116828,11.162447692416816
8,t+8,B35_H2S,0.0003899050944119599,0.0004885808296524093,0.9569652431071,4.26623907395706
8,t+8,B35_SO2,0.0002220350195428078,0.00031477958298980514,0.9652096288328574,11.27238538504566
9,t+9,B35_H2S,0.00039484181734083433,0.0004940747267679702,0.9560700517174622,4.317449766389806
9,t+9,B35_SO2,0.00022401616725580765,0.0003178154810833473,0.9645393225842082,11.368507427273713
10,t+10,B35_H2S,0.0003998370061727728,0.000499327938270683,0.9551909195417552,4.370464206661201
10,t+10,B35_SO2,0.00022631723244020748,0.0003213102158168492,0.9637608870918195,11.470695673492994
11,t+11,B35_H2S,0.0004052511059137388,0.0005046821730670722,0.9542715455769244,4.428874088318827
11,t+11,B35_SO2,0.00022892942631020678,0.00032478423456996165,0.9629800465377939,11.590752654069416
12,t+12,B35_H2S,0.0004108994984329622,0.0005099814251168882,0.9533427711596649,4.490236030065034
12,t+12,B35_SO2,0.00023158040253141106,0.00032850919935999585,0.9621343233822324,11.714602742056156
13,t+13,B35_H2S,0.00041611387386256436,0.0005150404852594671,0.9524382654854406,4.54745295034361
13,t+13,B35_SO2,0.00023395384495526116,0.0003318151447129107,0.9613786041817078,11.834531988640327
14,t+14,B35_H2S,0.00042134523927220817,0.0005199069916001501,0.9515574169098926,4.603639236470988
14,t+14,B35_SO2,0.00023649843858833018,0.0003355087570017841,0.9605267953595569,11.95469459004825
15,t+15,B35_H2S,0.0004259199213044647,0.0005243695621117093,0.9507354160168007,4.654247418758753
15,t+15,B35_SO2,0.00023904669680035732,0.000339987276591751,0.959479777894224,12.08021530585724
16,t+16,B35_H2S,0.00043065107979336505,0.0005290259755472836,0.9498770309888968,4.705313655899833
16,t+16,B35_SO2,0.00024172101141401955,0.0003438350749586639,0.9585738611791339,12.215701570308585
17,t+17,B35_H2S,0.0004361687040872096,0.0005343815132431387,0.948871482220208,4.763182805200676
17,t+17,B35_SO2,0.00024413420346114487,0.0003475474615420554,0.9576914894702641,12.355018576346353
18,t+18,B35_H2S,0.0004418310473170464,0.0005398115415585977,0.9478255627900838,4.821588798288659
18,t+18,B35_SO2,0.00024659993424683366,0.0003511554893778278,0.9568260451607119,12.518137004288366
